Gene	Length	Counts	TotalReads	RPKM(34736836 pairs)	TPM(11.14 norm. reads)
RP11-483P21.2	1370	0	34736836	0.0	0.0
FFAR3	1857	0	34736836	0.0	0.0
RP11-329E24.6	555	0	34736836	0.0	0.0
ZNF91	5800	0	34736836	0.0	0.0
ZNF93	3980	0	34736836	0.0	0.0
ZNF98	2534	0	34736836	0.0	0.0
ZNF99	7888	0	34736836	0.0	0.0
TBX22	2390	0	34736836	0.0	0.0
RAET1L	1351	0	34736836	0.0	0.0
KRTAP4-4	1082	0	34736836	0.0	0.0
KRTAP4-7	1317	0	34736836	0.0	0.0
PRB1	1315	0	34736836	0.0	0.0
RNU6-1004P	112	0	34736836	0.0	0.0
FAM153B	3157	0	34736836	0.0	0.0
FAM153C	2122	0	34736836	0.0	0.0
RN7SL865P	288	0	34736836	0.0	0.0
MIR509-2	92	0	34736836	0.0	0.0
MIR509-1	95	0	34736836	0.0	0.0
AP000478.1	152	0	34736836	0.0	0.0
FPR1	1984	0	34736836	0.0	0.0
FPR2	3023	0	34736836	0.0	0.0
RNU6-390P	104	0	34736836	0.0	0.0
RP11-16B9.1	402	0	34736836	0.0	0.0
RNU6-104P	108	0	34736836	0.0	0.0
RN7SL230P	302	0	34736836	0.0	0.0
IGKV1-6	382	0	34736836	0.0	0.0
IGKV1-8	555	0	34736836	0.0	0.0
IGKV1-9	411	0	34736836	0.0	0.0
RP4-704D23.1	768	0	34736836	0.0	0.0
RN7SL655P	297	0	34736836	0.0	0.0
MT-TY	67	0	34736836	0.0	0.0
MT-TT	67	0	34736836	0.0	0.0
MT-TW	69	0	34736836	0.0	0.0
MT-TV	70	0	34736836	0.0	0.0
MT-TQ	73	0	34736836	0.0	0.0
MT-TP	69	0	34736836	0.0	0.0
MT-TR	66	0	34736836	0.0	0.0
MT-TM	69	0	34736836	0.0	0.0
RNU6-999P	106	0	34736836	0.0	0.0
MT-TN	74	0	34736836	0.0	0.0
MT-TI	70	0	34736836	0.0	0.0
MT-TH	70	0	34736836	0.0	0.0
MT-TK	71	0	34736836	0.0	0.0
MT-TE	70	0	34736836	0.0	0.0
MT-TD	69	0	34736836	0.0	0.0
MT-TG	69	0	34736836	0.0	0.0
RP11-513G11.3	1199	0	34736836	0.0	0.0
MT-TA	70	0	34736836	0.0	0.0
MT-TC	67	0	34736836	0.0	0.0
RP11-119H12.6	876	0	34736836	0.0	0.0
RP11-190A12.8	733	0	34736836	0.0	0.0
RP11-69C13.1	2179	0	34736836	0.0	0.0
RP5-968J1.1	350	0	34736836	0.0	0.0
AC142293.3	738	0	34736836	0.0	0.0
RN7SKP36	313	0	34736836	0.0	0.0
RN7SKP37	297	0	34736836	0.0	0.0
RN7SKP34	245	0	34736836	0.0	0.0
RN7SKP35	152	0	34736836	0.0	0.0
RN7SKP32	304	0	34736836	0.0	0.0
RN7SKP33	341	0	34736836	0.0	0.0
RN7SKP31	279	0	34736836	0.0	0.0
RN7SKP38	310	0	34736836	0.0	0.0
RN7SKP39	323	0	34736836	0.0	0.0
RP5-973N23.4	405	0	34736836	0.0	0.0
LINC00592	1049	0	34736836	0.0	0.0
LINC00599	3645	0	34736836	0.0	0.0
FRMD7	3336	0	34736836	0.0	0.0
AL356865.2	72	0	34736836	0.0	0.0
RNU6-1131P	108	0	34736836	0.0	0.0
PRL	1369	0	34736836	0.0	0.0
AC080032.1	95	0	34736836	0.0	0.0
RN7SL102P	282	0	34736836	0.0	0.0
RP1-276E15.1	474	0	34736836	0.0	0.0
RP11-536P6.3	570	0	34736836	0.0	0.0
RP11-728F11.3	560	0	34736836	0.0	0.0
CTD-3157E16.1	349	0	34736836	0.0	0.0
RP11-215P8.4	672	0	34736836	0.0	0.0
TAS2R38	1144	0	34736836	0.0	0.0
RP11-861E23.2	5447	0	34736836	0.0	0.0
AP001627.1	1756	0	34736836	0.0	0.0
RNY4P20	94	0	34736836	0.0	0.0
AC090427.1	289	0	34736836	0.0	0.0
RNY4P22	94	0	34736836	0.0	0.0
RNY4P23	98	0	34736836	0.0	0.0
RNY4P24	97	0	34736836	0.0	0.0
RNU6-864P	109	0	34736836	0.0	0.0
RNY4P26	89	0	34736836	0.0	0.0
RNY4P27	97	0	34736836	0.0	0.0
RNY4P28	94	0	34736836	0.0	0.0
RNY4P29	98	0	34736836	0.0	0.0
RP11-620J15.1	612	0	34736836	0.0	0.0
AC087499.10	624	0	34736836	0.0	0.0
RP11-434D9.1	3228	0	34736836	0.0	0.0
RP11-437J19.1	510	0	34736836	0.0	0.0
RP11-778J16.3	422	0	34736836	0.0	0.0
RP11-1398P2.1	581	0	34736836	0.0	0.0
SPDYE4	929	0	34736836	0.0	0.0
RP11-187E13.1	552	0	34736836	0.0	0.0
RP11-187E13.2	278	0	34736836	0.0	0.0
RNU4ATAC12P	114	0	34736836	0.0	0.0
KLF17	3135	0	34736836	0.0	0.0
KLF18	3161	0	34736836	0.0	0.0
RP11-1041F24.1	249	0	34736836	0.0	0.0
MIR26B	78	0	34736836	0.0	0.0
RP11-775C24.4	2537	0	34736836	0.0	0.0
AC116606.1	109	0	34736836	0.0	0.0
FEZF2	2199	0	34736836	0.0	0.0
AC004552.1	99	0	34736836	0.0	0.0
KLK2	3061	0	34736836	0.0	0.0
RP13-895J2.10	466	0	34736836	0.0	0.0
ERAS	1267	0	34736836	0.0	0.0
RP11-139K4.2	625	0	34736836	0.0	0.0
RNU6-1307P	110	0	34736836	0.0	0.0
RN7SL353P	249	0	34736836	0.0	0.0
AC008067.2	362	0	34736836	0.0	0.0
RP11-114H24.3	573	0	34736836	0.0	0.0
AL353751.1	68	0	34736836	0.0	0.0
GRXCR1	995	0	34736836	0.0	0.0
GRXCR2	750	0	34736836	0.0	0.0
FAM218A	2176	0	34736836	0.0	0.0
CTD-2383I20.1	689	0	34736836	0.0	0.0
AL928742.12	483	0	34736836	0.0	0.0
PRSS1	1071	0	34736836	0.0	0.0
ZNF844	6624	0	34736836	0.0	0.0
RP11-242F24.1	2145	0	34736836	0.0	0.0
RN7SL709P	296	0	34736836	0.0	0.0
RNU6-1052P	105	0	34736836	0.0	0.0
AC007050.1	83	0	34736836	0.0	0.0
GRM7-AS1	433	0	34736836	0.0	0.0
GRM7-AS2	522	0	34736836	0.0	0.0
GRM7-AS3	2130	0	34736836	0.0	0.0
PRSS3	1264	0	34736836	0.0	0.0
RP11-371I20.2	3737	0	34736836	0.0	0.0
CTD-3037G24.4	565	0	34736836	0.0	0.0
RP11-609N14.1	1314	0	34736836	0.0	0.0
CD300E	3505	0	34736836	0.0	0.0
AC022681.1	71	0	34736836	0.0	0.0
AC008085.1	96	0	34736836	0.0	0.0
RNU7-183P	63	0	34736836	0.0	0.0
AC063932.1	63	0	34736836	0.0	0.0
FAM215A	793	0	34736836	0.0	0.0
RP11-123B3.2	437	0	34736836	0.0	0.0
RP11-374A22.1	651	0	34736836	0.0	0.0
RP11-697E22.3	609	0	34736836	0.0	0.0
RN7SL732P	299	0	34736836	0.0	0.0
RP11-728E14.3	3704	0	34736836	0.0	0.0
RP11-728E14.2	406	0	34736836	0.0	0.0
ACTRT2	1422	0	34736836	0.0	0.0
CPNE7	2674	0	34736836	0.0	0.0
RNU6-769P	105	0	34736836	0.0	0.0
DNMT3L	1718	0	34736836	0.0	0.0
SNRPN	2674	0	34736836	0.0	0.0
RN7SL605P	306	0	34736836	0.0	0.0
FAM170B-AS1	2006	0	34736836	0.0	0.0
AC078852.2	443	0	34736836	0.0	0.0
AC078852.1	529	0	34736836	0.0	0.0
RP11-145A3.1	1533	0	34736836	0.0	0.0
RP11-145A3.2	537	0	34736836	0.0	0.0
RNU6-734P	71	0	34736836	0.0	0.0
RNU6-272P	105	0	34736836	0.0	0.0
ZDHHC15	6055	0	34736836	0.0	0.0
RNU6-656P	108	0	34736836	0.0	0.0
PRKAG3	2930	0	34736836	0.0	0.0
RP11-462P6.1	913	0	34736836	0.0	0.0
AC084193.1	774	0	34736836	0.0	0.0
RNU6-169P	108	0	34736836	0.0	0.0
RP11-807H22.7	480	0	34736836	0.0	0.0
RP11-570L15.1	718	0	34736836	0.0	0.0
RP11-570L15.2	509	0	34736836	0.0	0.0
RP11-626H12.1	434	0	34736836	0.0	0.0
MACROD2-AS1	1785	0	34736836	0.0	0.0
DDX43	2530	0	34736836	0.0	0.0
CTD-2124B20.2	569	0	34736836	0.0	0.0
CTD-2124B20.3	660	0	34736836	0.0	0.0
ELAVL4	4747	0	34736836	0.0	0.0
RP11-558A11.3	471	0	34736836	0.0	0.0
RNU6-103P	108	0	34736836	0.0	0.0
RNU6-346P	112	0	34736836	0.0	0.0
AC012065.4	688	0	34736836	0.0	0.0
DNAI2	2588	0	34736836	0.0	0.0
RP11-215E13.2	1630	0	34736836	0.0	0.0
RP11-215E13.1	1087	0	34736836	0.0	0.0
RN7SL94P	266	0	34736836	0.0	0.0
RP11-234K24.6	448	0	34736836	0.0	0.0
REG3G	962	0	34736836	0.0	0.0
REG3A	1104	0	34736836	0.0	0.0
MIR4768	75	0	34736836	0.0	0.0
MIR4769	78	0	34736836	0.0	0.0
MIR4763	93	0	34736836	0.0	0.0
MIR4760	81	0	34736836	0.0	0.0
RNU7-179P	69	0	34736836	0.0	0.0
MIR4764	89	0	34736836	0.0	0.0
MIR4765	78	0	34736836	0.0	0.0
AC118282.2	84	0	34736836	0.0	0.0
AC079779.7	4777	0	34736836	0.0	0.0
CTD-2233C11.2	919	0	34736836	0.0	0.0
AC118282.1	84	0	34736836	0.0	0.0
AC118282.4	76	0	34736836	0.0	0.0
AC079779.6	1509	0	34736836	0.0	0.0
RP11-104J23.2	389	0	34736836	0.0	0.0
RP11-104J23.1	1705	0	34736836	0.0	0.0
LINC00577	578	0	34736836	0.0	0.0
RP11-532N4.2	3122	0	34736836	0.0	0.0
AC064865.1	353	0	34736836	0.0	0.0
RP11-973F15.2	503	0	34736836	0.0	0.0
RNU4-65P	141	0	34736836	0.0	0.0
RP11-15E1.5	2230	0	34736836	0.0	0.0
MIR323A	87	0	34736836	0.0	0.0
MIR323B	83	0	34736836	0.0	0.0
OR2A1	934	0	34736836	0.0	0.0
OR2A2	1052	0	34736836	0.0	0.0
OR2A5	1014	0	34736836	0.0	0.0
OR2A4	934	0	34736836	0.0	0.0
OR2A7	1117	0	34736836	0.0	0.0
PTTG2	692	0	34736836	0.0	0.0
CTC-499B15.7	2516	0	34736836	0.0	0.0
RP3-340N1.2	2495	0	34736836	0.0	0.0
OR9G4	986	0	34736836	0.0	0.0
RP11-719N22.2	700	0	34736836	0.0	0.0
AL590874.1	92	0	34736836	0.0	0.0
RP11-155L15.1	1229	0	34736836	0.0	0.0
RP11-93G23.2	1902	0	34736836	0.0	0.0
RP11-665C14.2	495	0	34736836	0.0	0.0
RNVU1-8	126	0	34736836	0.0	0.0
RNVU1-9	165	0	34736836	0.0	0.0
RNVU1-4	165	0	34736836	0.0	0.0
RNVU1-5	165	0	34736836	0.0	0.0
RNVU1-7	165	0	34736836	0.0	0.0
RNVU1-1	165	0	34736836	0.0	0.0
PWRN4	424	0	34736836	0.0	0.0
RP5-921G16.2	257	0	34736836	0.0	0.0
RP11-555E9.1	472	0	34736836	0.0	0.0
AC079772.1	100	0	34736836	0.0	0.0
RP11-323C15.2	425	0	34736836	0.0	0.0
RNU6-267P	104	0	34736836	0.0	0.0
ATP13A5	4057	0	34736836	0.0	0.0
ATP13A4	5138	0	34736836	0.0	0.0
RP13-616I3.1	1726	0	34736836	0.0	0.0
AC011525.2	5678	0	34736836	0.0	0.0
RP11-35J10.5	595	0	34736836	0.0	0.0
RN7SL232P	258	0	34736836	0.0	0.0
RP11-1437A8.4	2488	0	34736836	0.0	0.0
RP11-1437A8.5	2241	0	34736836	0.0	0.0
RP11-1437A8.6	543	0	34736836	0.0	0.0
CTC-369A16.2	937	0	34736836	0.0	0.0
RP11-589C21.5	993	0	34736836	0.0	0.0
RNU1-132P	165	0	34736836	0.0	0.0
AC110769.1	88	0	34736836	0.0	0.0
SNORA24	136	0	34736836	0.0	0.0
RLBP1	1819	0	34736836	0.0	0.0
RNU6-209P	108	0	34736836	0.0	0.0
IZUMO3	1236	0	34736836	0.0	0.0
RP11-397O4.1	435	0	34736836	0.0	0.0
OR51J1	952	0	34736836	0.0	0.0
IL36A	892	0	34736836	0.0	0.0
IL36B	1876	0	34736836	0.0	0.0
LIPF	1484	0	34736836	0.0	0.0
GAGE2D	522	0	34736836	0.0	0.0
GAGE2E	522	0	34736836	0.0	0.0
LIPK	1239	0	34736836	0.0	0.0
LIPJ	1495	0	34736836	0.0	0.0
LIPM	1521	0	34736836	0.0	0.0
GAGE2A	533	0	34736836	0.0	0.0
GAGE2B	514	0	34736836	0.0	0.0
LIPN	1206	0	34736836	0.0	0.0
RNU6-893P	101	0	34736836	0.0	0.0
RNU6-695P	105	0	34736836	0.0	0.0
CD300LD	1307	0	34736836	0.0	0.0
RP11-567P19.1	557	0	34736836	0.0	0.0
RP11-242J7.1	1272	0	34736836	0.0	0.0
CTD-3224I3.3	428	0	34736836	0.0	0.0
OR52H1	964	0	34736836	0.0	0.0
RNU2-59P	192	0	34736836	0.0	0.0
RNU6-1327P	106	0	34736836	0.0	0.0
RN7SL423P	303	0	34736836	0.0	0.0
RP11-882G5.1	737	0	34736836	0.0	0.0
RP11-11N5.3	433	0	34736836	0.0	0.0
CTD-2537I9.15	498	0	34736836	0.0	0.0
RP11-71E19.2	257	0	34736836	0.0	0.0
RNU6-932P	107	0	34736836	0.0	0.0
RP11-71E19.1	798	0	34736836	0.0	0.0
ATG10-AS1	649	0	34736836	0.0	0.0
RP11-673E1.4	837	0	34736836	0.0	0.0
AC016113.1	122	0	34736836	0.0	0.0
RN7SL514P	265	0	34736836	0.0	0.0
RP11-386B13.3	2195	0	34736836	0.0	0.0
RN7SL418P	290	0	34736836	0.0	0.0
PRR20C	2065	0	34736836	0.0	0.0
PRR20D	1850	0	34736836	0.0	0.0
PRR20E	1850	0	34736836	0.0	0.0
RP11-402G3.5	438	0	34736836	0.0	0.0
CH507-216K13.2	1944	0	34736836	0.0	0.0
RP11-402G3.3	736	0	34736836	0.0	0.0
RP11-432J24.2	299	0	34736836	0.0	0.0
OR10G7	946	0	34736836	0.0	0.0
RN7SL752P	298	0	34736836	0.0	0.0
RP5-1170K4.7	467	0	34736836	0.0	0.0
CTB-78H18.1	707	0	34736836	0.0	0.0
CTC-254B4.1	838	0	34736836	0.0	0.0
RP11-1145L24.1	491	0	34736836	0.0	0.0
AC097713.3	565	0	34736836	0.0	0.0
RN7SL217P	276	0	34736836	0.0	0.0
RP11-457P14.5	828	0	34736836	0.0	0.0
CCDC190	3409	0	34736836	0.0	0.0
AC099539.1	74	0	34736836	0.0	0.0
AL590007.1	112	0	34736836	0.0	0.0
LINC01568	3671	0	34736836	0.0	0.0
AC002511.3	1004	0	34736836	0.0	0.0
AC002511.2	452	0	34736836	0.0	0.0
LINC01565	2700	0	34736836	0.0	0.0
LINC01567	2910	0	34736836	0.0	0.0
LINC01566	2810	0	34736836	0.0	0.0
ACTL9	1427	0	34736836	0.0	0.0
AC006548.28	84333	0	34736836	0.0	0.0
RP11-31I22.4	565	0	34736836	0.0	0.0
RP11-31I22.2	563	0	34736836	0.0	0.0
RP11-31I22.3	1332	0	34736836	0.0	0.0
RP11-347E10.1	723	0	34736836	0.0	0.0
CTD-2562J17.4	633	0	34736836	0.0	0.0
RN7SL669P	323	0	34736836	0.0	0.0
MIR3663HG	2387	0	34736836	0.0	0.0
RNU6-1110P	102	0	34736836	0.0	0.0
RNU7-195P	63	0	34736836	0.0	0.0
OR5H6	979	0	34736836	0.0	0.0
OR5H1	943	0	34736836	0.0	0.0
OR5H2	946	0	34736836	0.0	0.0
LINC01386	445	0	34736836	0.0	0.0
HRASLS5	3095	0	34736836	0.0	0.0
HRASLS2	746	0	34736836	0.0	0.0
FAM170B	1403	0	34736836	0.0	0.0
FAM170A	1382	0	34736836	0.0	0.0
PAPPA-AS2	1856	0	34736836	0.0	0.0
RNU6-981P	106	0	34736836	0.0	0.0
RP11-274B18.4	1744	0	34736836	0.0	0.0
RNU4-80P	142	0	34736836	0.0	0.0
MIR653	97	0	34736836	0.0	0.0
MIR652	99	0	34736836	0.0	0.0
MIR651	98	0	34736836	0.0	0.0
MIR650	97	0	34736836	0.0	0.0
MIR657	99	0	34736836	0.0	0.0
MIR656	79	0	34736836	0.0	0.0
MIR655	98	0	34736836	0.0	0.0
MIR654	82	0	34736836	0.0	0.0
LINC00382	896	0	34736836	0.0	0.0
RP11-314D7.3	731	0	34736836	0.0	0.0
LINC00380	355	0	34736836	0.0	0.0
LINC00381	732	0	34736836	0.0	0.0
LINC00387	460	0	34736836	0.0	0.0
LINC00384	6854	0	34736836	0.0	0.0
LINC00385	376	0	34736836	0.0	0.0
IL12RB1	3763	0	34736836	0.0	0.0
LINC00388	665	0	34736836	0.0	0.0
RP11-266E6.3	275	0	34736836	0.0	0.0
RNU6-1248P	65	0	34736836	0.0	0.0
RP11-554D20.1	808	0	34736836	0.0	0.0
AL590483.1	3581	0	34736836	0.0	0.0
OR4N2	925	0	34736836	0.0	0.0
PRY2	1243	0	34736836	0.0	0.0
OR4N4	1127	0	34736836	0.0	0.0
OR4N5	928	0	34736836	0.0	0.0
ACOT6	1006	0	34736836	0.0	0.0
ACOT4	2365	0	34736836	0.0	0.0
H2BFM	1885	0	34736836	0.0	0.0
ACOT1	1716	0	34736836	0.0	0.0
CH17-31A6.1	478	0	34736836	0.0	0.0
RP3-398G3.5	387	0	34736836	0.0	0.0
RAB44	4247	0	34736836	0.0	0.0
RAB42	1952	0	34736836	0.0	0.0
GGTLC2	1189	0	34736836	0.0	0.0
RP11-403N16.4	2469	0	34736836	0.0	0.0
RP11-403N16.2	526	0	34736836	0.0	0.0
RP11-403N16.3	3008	0	34736836	0.0	0.0
RP11-405F3.5	560	0	34736836	0.0	0.0
RP11-405F3.4	810	0	34736836	0.0	0.0
CTC-264O10.2	492	0	34736836	0.0	0.0
RP11-244N9.6	1205	0	34736836	0.0	0.0
RP1-121G13.2	382	0	34736836	0.0	0.0
GSPT2	2803	0	34736836	0.0	0.0
RP11-700H13.1	448	0	34736836	0.0	0.0
AC023385.1	112	0	34736836	0.0	0.0
SNORD115-21	82	0	34736836	0.0	0.0
SNORD115-20	83	0	34736836	0.0	0.0
SNORD115-23	83	0	34736836	0.0	0.0
RP11-793A3.2	548	0	34736836	0.0	0.0
RN7SL601P	292	0	34736836	0.0	0.0
RP11-793A3.1	246	0	34736836	0.0	0.0
RP1-41P2.7	603	0	34736836	0.0	0.0
H2AFB1	588	0	34736836	0.0	0.0
RP11-854K16.4	4638	0	34736836	0.0	0.0
RP11-523L1.2	1531	0	34736836	0.0	0.0
RNU6-416P	104	0	34736836	0.0	0.0
RNU6-379P	105	0	34736836	0.0	0.0
RN7SL297P	291	0	34736836	0.0	0.0
AC116035.1	438	0	34736836	0.0	0.0
AC116035.2	519	0	34736836	0.0	0.0
SLFN12	2899	0	34736836	0.0	0.0
RP11-391J2.3	386	0	34736836	0.0	0.0
RP11-116D17.2	555	0	34736836	0.0	0.0
RP11-116D17.3	1122	0	34736836	0.0	0.0
RP11-116D17.1	845	0	34736836	0.0	0.0
MIR892A	76	0	34736836	0.0	0.0
MIR892B	78	0	34736836	0.0	0.0
RP11-116D17.5	422	0	34736836	0.0	0.0
AC006019.4	3046	0	34736836	0.0	0.0
RP11-17M24.2	325	0	34736836	0.0	0.0
RP11-17M24.1	538	0	34736836	0.0	0.0
CAPN14	2219	0	34736836	0.0	0.0
CAPN13	2706	0	34736836	0.0	0.0
CAPN11	2751	0	34736836	0.0	0.0
RP11-143G3.1	380	0	34736836	0.0	0.0
RP11-212E4.1	864	0	34736836	0.0	0.0
IL1RAPL1	3679	0	34736836	0.0	0.0
GLYATL1P3	914	0	34736836	0.0	0.0
IL1RAPL2	2997	0	34736836	0.0	0.0
RP11-447B18.1	501	0	34736836	0.0	0.0
C11orf97	556	0	34736836	0.0	0.0
RP1-296L11.1	580	0	34736836	0.0	0.0
MIR3670-1	66	0	34736836	0.0	0.0
MIR3670-2	66	0	34736836	0.0	0.0
RP11-477N12.4	205	0	34736836	0.0	0.0
RP1-79C4.1	1926	0	34736836	0.0	0.0
AP001623.1	73	0	34736836	0.0	0.0
PCDHA3	7464	0	34736836	0.0	0.0
PCDHA6	5378	0	34736836	0.0	0.0
PCDHA4	5381	0	34736836	0.0	0.0
PCDHA5	7118	0	34736836	0.0	0.0
RNU6-584P	96	0	34736836	0.0	0.0
PCDHA8	5486	0	34736836	0.0	0.0
PCDHA9	10079	0	34736836	0.0	0.0
EPM2AIP1	8127	0	34736836	0.0	0.0
CTD-2270F17.1	1218	0	34736836	0.0	0.0
RP11-9N12.3	460	0	34736836	0.0	0.0
VWC2L-IT1	471	0	34736836	0.0	0.0
RP11-37N22.1	1198	0	34736836	0.0	0.0
CDX4	1518	0	34736836	0.0	0.0
LRFN5	5968	0	34736836	0.0	0.0
NKX2-6	908	0	34736836	0.0	0.0
RP11-397D12.4	245	0	34736836	0.0	0.0
OR2T3	958	0	34736836	0.0	0.0
OAS1	4123	0	34736836	0.0	0.0
OAS3	7871	0	34736836	0.0	0.0
OAS2	6253	0	34736836	0.0	0.0
OR2T1	1111	0	34736836	0.0	0.0
RP11-652L8.4	691	0	34736836	0.0	0.0
RN7SL21P	281	0	34736836	0.0	0.0
RP11-381K7.1	429	0	34736836	0.0	0.0
DTHD1	3943	0	34736836	0.0	0.0
AC098784.2	71	0	34736836	0.0	0.0
CTD-2026J24.1	427	0	34736836	0.0	0.0
AC018630.1	190	0	34736836	0.0	0.0
RP11-60L3.6	614	0	34736836	0.0	0.0
AC027348.1	101	0	34736836	0.0	0.0
RP11-60L3.3	5026	0	34736836	0.0	0.0
KB-1466C5.1	313	0	34736836	0.0	0.0
KLHL33	1867	0	34736836	0.0	0.0
KLHL30	3734	0	34736836	0.0	0.0
AC079584.2	467	0	34736836	0.0	0.0
TMEM95	1231	0	34736836	0.0	0.0
AC108218.1	103	0	34736836	0.0	0.0
RNU6-75P	105	0	34736836	0.0	0.0
RP11-217E22.5	709	0	34736836	0.0	0.0
RP3-390M24.1	389	0	34736836	0.0	0.0
ZNF560	2664	0	34736836	0.0	0.0
RP1-111J24.1	1643	0	34736836	0.0	0.0
RP11-504A18.1	1354	0	34736836	0.0	0.0
RP11-681L8.1	696	0	34736836	0.0	0.0
EPPIN-WFDC6	1161	0	34736836	0.0	0.0
SNORD56B	72	0	34736836	0.0	0.0
AC011294.3	2799	0	34736836	0.0	0.0
MIR4527	71	0	34736836	0.0	0.0
PRB2	1433	0	34736836	0.0	0.0
PRB4	920	0	34736836	0.0	0.0
RP11-723D22.2	358	0	34736836	0.0	0.0
RP11-326L9.1	568	0	34736836	0.0	0.0
ADIPOQ-AS1	3446	0	34736836	0.0	0.0
RP4-655C5.4	1553	0	34736836	0.0	0.0
RP4-655C5.9	583	0	34736836	0.0	0.0
CTB-178M22.1	2187	0	34736836	0.0	0.0
AC091038.1	101	0	34736836	0.0	0.0
MIR4529	79	0	34736836	0.0	0.0
RNU6-530P	108	0	34736836	0.0	0.0
LINC01438	558	0	34736836	0.0	0.0
AC091633.3	812	0	34736836	0.0	0.0
GGT2	2382	0	34736836	0.0	0.0
GGT6	3064	0	34736836	0.0	0.0
GGT5	2509	0	34736836	0.0	0.0
PTPRT	12857	0	34736836	0.0	0.0
PTPRQ	7174	0	34736836	0.0	0.0
PTPRC	7185	0	34736836	0.0	0.0
PTPRN	3911	0	34736836	0.0	0.0
MIR320C1	89	0	34736836	0.0	0.0
MIR320C2	51	0	34736836	0.0	0.0
RN7SL690P	258	0	34736836	0.0	0.0
RN7SL154P	297	0	34736836	0.0	0.0
RP11-670N15.1	725	0	34736836	0.0	0.0
AC090573.1	85	0	34736836	0.0	0.0
RN7SL459P	300	0	34736836	0.0	0.0
RP11-210M15.1	1894	0	34736836	0.0	0.0
RP13-455A7.1	221	0	34736836	0.0	0.0
CITF22-62D4.1	854	0	34736836	0.0	0.0
RP11-23E10.2	663	0	34736836	0.0	0.0
RP11-23E10.3	562	0	34736836	0.0	0.0
AC103881.1	812	0	34736836	0.0	0.0
RNU6-949P	108	0	34736836	0.0	0.0
RP11-717H13.1	4951	0	34736836	0.0	0.0
CTD-2332E11.2	630	0	34736836	0.0	0.0
RP11-554D15.4	443	0	34736836	0.0	0.0
RP11-554D15.3	1210	0	34736836	0.0	0.0
RN7SL528P	275	0	34736836	0.0	0.0
RP11-554D15.1	673	0	34736836	0.0	0.0
GGTLC1	1285	0	34736836	0.0	0.0
AC114296.1	90	0	34736836	0.0	0.0
RP11-404H14.1	416	0	34736836	0.0	0.0
RP11-787D18.1	581	0	34736836	0.0	0.0
RP11-787D18.2	390	0	34736836	0.0	0.0
AL392111.1	102	0	34736836	0.0	0.0
LINC00851	729	0	34736836	0.0	0.0
MIR4311	101	0	34736836	0.0	0.0
MIR4310	58	0	34736836	0.0	0.0
RP11-797H7.5	1065	0	34736836	0.0	0.0
RN7SL542P	292	0	34736836	0.0	0.0
RNU4-62P	131	0	34736836	0.0	0.0
AP001537.1	85	0	34736836	0.0	0.0
PCDHB11	4199	0	34736836	0.0	0.0
PCDHB10	3275	0	34736836	0.0	0.0
RP11-220C2.1	376	0	34736836	0.0	0.0
TRAV1-1	394	0	34736836	0.0	0.0
TRAV1-2	404	0	34736836	0.0	0.0
RN7SL488P	283	0	34736836	0.0	0.0
RP11-344P13.1	428	0	34736836	0.0	0.0
AC034236.1	92	0	34736836	0.0	0.0
RNU7-92P	77	0	34736836	0.0	0.0
RP11-13M3.1	306	0	34736836	0.0	0.0
AC004528.1	62	0	34736836	0.0	0.0
RN7SL281P	251	0	34736836	0.0	0.0
RP11-732A21.2	1958	0	34736836	0.0	0.0
CFAP99	2313	0	34736836	0.0	0.0
RNU6-1340P	108	0	34736836	0.0	0.0
AC108861.1	77	0	34736836	0.0	0.0
APCS	928	0	34736836	0.0	0.0
RN7SL314P	291	0	34736836	0.0	0.0
SPDYE16	3618	0	34736836	0.0	0.0
MIR133B	120	0	34736836	0.0	0.0
AMY1C	1642	0	34736836	0.0	0.0
RNU6-1180P	108	0	34736836	0.0	0.0
TUBA3C	1556	0	34736836	0.0	0.0
TUBA3E	1547	0	34736836	0.0	0.0
AL354984.3	77	0	34736836	0.0	0.0
AL354984.1	153	0	34736836	0.0	0.0
RN7SL624P	277	0	34736836	0.0	0.0
AP001258.4	2115	0	34736836	0.0	0.0
IGLV11-55	428	0	34736836	0.0	0.0
RABGAP1L-IT1	739	0	34736836	0.0	0.0
AC090079.1	93	0	34736836	0.0	0.0
LINC01486	719	0	34736836	0.0	0.0
LINC01487	927	0	34736836	0.0	0.0
LINC01484	2817	0	34736836	0.0	0.0
LINC01485	1535	0	34736836	0.0	0.0
LINC01482	3093	0	34736836	0.0	0.0
LINC01483	3475	0	34736836	0.0	0.0
RP11-26O3.1	569	0	34736836	0.0	0.0
LINC01489	609	0	34736836	0.0	0.0
AL512428.1	100	0	34736836	0.0	0.0
TMEM88B	494	0	34736836	0.0	0.0
RP11-788H18.1	537	0	34736836	0.0	0.0
RP5-842K16.2	598	0	34736836	0.0	0.0
AC026904.1	3551	0	34736836	0.0	0.0
RP11-100N20.1	787	0	34736836	0.0	0.0
MT-ND4L	298	0	34736836	0.0	0.0
AC018647.3	2678	0	34736836	0.0	0.0
LGALS7B	487	0	34736836	0.0	0.0
MAGEB2	1612	0	34736836	0.0	0.0
MAGEB3	2310	0	34736836	0.0	0.0
AP000997.1	482	0	34736836	0.0	0.0
MAGEB4	2143	0	34736836	0.0	0.0
MAGEB5	1218	0	34736836	0.0	0.0
