Gene	Length	Counts	TotalReads	RPKM(24396067 pairs)	TPM(7.78 norm. reads)
VTRNA2-1	128	0	24396067	0.0	0.0
AC131012.1	90	0	24396067	0.0	0.0
XIRP1	6469	0	24396067	0.0	0.0
CH507-152C13.5	328	0	24396067	0.0	0.0
CH507-152C13.6	1055	0	24396067	0.0	0.0
RP5-1180C18.1	600	0	24396067	0.0	0.0
CH507-152C13.3	1514	0	24396067	0.0	0.0
KCNIP4-IT1	9849	0	24396067	0.0	0.0
AC090617.1	406	0	24396067	0.0	0.0
AC068587.2	149	0	24396067	0.0	0.0
AC119674.1	87	0	24396067	0.0	0.0
AC011718.2	3686	0	24396067	0.0	0.0
AC010731.3	568	0	24396067	0.0	0.0
RNU6-441P	107	0	24396067	0.0	0.0
HAPLN4	3454	0	24396067	0.0	0.0
SMCR2	568	0	24396067	0.0	0.0
RP11-722M1.1	1633	0	24396067	0.0	0.0
RP11-881L2.1	536	0	24396067	0.0	0.0
RP3-417L20.4	380	0	24396067	0.0	0.0
RNU7-129P	63	0	24396067	0.0	0.0
RP11-50D16.4	1104	0	24396067	0.0	0.0
RP11-142G1.3	561	0	24396067	0.0	0.0
RP11-64K12.9	587	0	24396067	0.0	0.0
RNU6-271P	106	0	24396067	0.0	0.0
RP11-147L13.14	620	0	24396067	0.0	0.0
ANKRD30A	4927	0	24396067	0.0	0.0
GAPLINC	1056	0	24396067	0.0	0.0
TDRD9	4818	0	24396067	0.0	0.0
AC007879.1	559	0	24396067	0.0	0.0
RP11-375B1.1	580	0	24396067	0.0	0.0
AC110280.1	93	0	24396067	0.0	0.0
RP11-785H20.1	615	0	24396067	0.0	0.0
RP11-278L15.2	1003	0	24396067	0.0	0.0
AC004655.1	71	0	24396067	0.0	0.0
AC008991.1	489	0	24396067	0.0	0.0
REN	1457	0	24396067	0.0	0.0
VRTN	3468	0	24396067	0.0	0.0
CTD-2218K11.2	931	0	24396067	0.0	0.0
AC011450.1	87	0	24396067	0.0	0.0
PIH1	94	0	24396067	0.0	0.0
MIR4305	103	0	24396067	0.0	0.0
RP11-624C23.1	1173	0	24396067	0.0	0.0
AL354764.1	83	0	24396067	0.0	0.0
RNU7-190P	62	0	24396067	0.0	0.0
AC140132.1	95	0	24396067	0.0	0.0
AC019046.1	82	0	24396067	0.0	0.0
RP11-675M1.2	780	0	24396067	0.0	0.0
RN7SL519P	331	0	24396067	0.0	0.0
AC008984.2	1743	0	24396067	0.0	0.0
RP11-124N19.4	464	0	24396067	0.0	0.0
RN7SL287P	286	0	24396067	0.0	0.0
RP11-165I9.10	275	0	24396067	0.0	0.0
AC010739.1	108	0	24396067	0.0	0.0
RNU7-94P	64	0	24396067	0.0	0.0
MIR511-1	88	0	24396067	0.0	0.0
MIR511-2	88	0	24396067	0.0	0.0
RN7SL544P	283	0	24396067	0.0	0.0
RNU6-1335P	108	0	24396067	0.0	0.0
B3GALNT1	3936	0	24396067	0.0	0.0
AP000356.2	366	0	24396067	0.0	0.0
AC134729.1	83	0	24396067	0.0	0.0
RNU6-1186P	98	0	24396067	0.0	0.0
RP5-1121H13.3	420	0	24396067	0.0	0.0
RP11-534P6.1	4548	0	24396067	0.0	0.0
LINC01284	739	0	24396067	0.0	0.0
GNAT3	1167	0	24396067	0.0	0.0
RN7SL541P	286	0	24396067	0.0	0.0
RP11-691G17.1	2710	0	24396067	0.0	0.0
RP1-93H18.6	532	0	24396067	0.0	0.0
RN7SL225P	297	0	24396067	0.0	0.0
ZNF558	7207	0	24396067	0.0	0.0
RNU6-659P	105	0	24396067	0.0	0.0
LINC01468	1182	0	24396067	0.0	0.0
DEFB126	657	0	24396067	0.0	0.0
LINC01460	2862	0	24396067	0.0	0.0
RNU1-141P	159	0	24396067	0.0	0.0
RNU2-72P	164	0	24396067	0.0	0.0
RP11-615J4.3	413	0	24396067	0.0	0.0
LINC01467	1190	0	24396067	0.0	0.0
DEFB124	218	0	24396067	0.0	0.0
CTC-264K15.6	505	0	24396067	0.0	0.0
DEFB121	391	0	24396067	0.0	0.0
LPP-AS1	496	0	24396067	0.0	0.0
RP11-534L6.2	337	0	24396067	0.0	0.0
RP11-534L6.5	599	0	24396067	0.0	0.0
PTGER1	1424	0	24396067	0.0	0.0
RP11-65M17.1	2071	0	24396067	0.0	0.0
RP11-65M17.3	1591	0	24396067	0.0	0.0
RN7SL175P	260	0	24396067	0.0	0.0
RNU6-1124P	108	0	24396067	0.0	0.0
B3GALT2	3276	0	24396067	0.0	0.0
WI2-3308P17.2	606	0	24396067	0.0	0.0
OR13C4	958	0	24396067	0.0	0.0
OR13C5	958	0	24396067	0.0	0.0
OR13C7	960	0	24396067	0.0	0.0
RP11-53B2.4	668	0	24396067	0.0	0.0
RP11-53B2.5	489	0	24396067	0.0	0.0
OR13C3	1109	0	24396067	0.0	0.0
OR13C8	964	0	24396067	0.0	0.0
RP11-285F16.1	489	0	24396067	0.0	0.0
RP11-514F8.2	373	0	24396067	0.0	0.0
RP11-171L9.1	722	0	24396067	0.0	0.0
RP11-402L5.1	650	0	24396067	0.0	0.0
RP11-736G13.1	290	0	24396067	0.0	0.0
RP11-175I6.5	1314	0	24396067	0.0	0.0
RP11-248N22.1	1146	0	24396067	0.0	0.0
AC093732.1	506	0	24396067	0.0	0.0
RP11-343J3.2	505	0	24396067	0.0	0.0
RNU6-1274P	108	0	24396067	0.0	0.0
TNFRSF8	3753	0	24396067	0.0	0.0
TNFRSF4	1075	0	24396067	0.0	0.0
RP11-573E11.2	386	0	24396067	0.0	0.0
AL590482.1	72	0	24396067	0.0	0.0
GUCY2C	3871	0	24396067	0.0	0.0
GUCY2F	3734	0	24396067	0.0	0.0
EVX1-AS	1367	0	24396067	0.0	0.0
RN7SL640P	260	0	24396067	0.0	0.0
AC010928.1	83	0	24396067	0.0	0.0
CELF2-AS2	1233	0	24396067	0.0	0.0
CELF2-AS1	2470	0	24396067	0.0	0.0
NOTUM	2340	0	24396067	0.0	0.0
INS	778	0	24396067	0.0	0.0
OR8G5	1042	0	24396067	0.0	0.0
RP11-80F22.4	575	0	24396067	0.0	0.0
ECHDC3	1654	0	24396067	0.0	0.0
MIR191	93	0	24396067	0.0	0.0
MIR192	111	0	24396067	0.0	0.0
MIR197	76	0	24396067	0.0	0.0
RP1-116K23.1	641	0	24396067	0.0	0.0
MT-RNR1	955	0	24396067	0.0	0.0
RP11-27M9.1	466	0	24396067	0.0	0.0
RP11-848D3.5	538	0	24396067	0.0	0.0
RP11-246K15.1	569	0	24396067	0.0	0.0
BSX	833	0	24396067	0.0	0.0
RNVU1-18	165	0	24396067	0.0	0.0
P4HTM	2319	0	24396067	0.0	0.0
RP5-1177I5.3	500	0	24396067	0.0	0.0
AL117337.1	71	0	24396067	0.0	0.0
RP11-569A11.2	367	0	24396067	0.0	0.0
AC053503.11	521	0	24396067	0.0	0.0
AC053503.12	1844	0	24396067	0.0	0.0
AC002539.1	1110	0	24396067	0.0	0.0
RP11-260M19.1	521	0	24396067	0.0	0.0
AP001630.5	439	0	24396067	0.0	0.0
RP11-260M19.2	1192	0	24396067	0.0	0.0
RNU6-82P	108	0	24396067	0.0	0.0
AC120045.2	84	0	24396067	0.0	0.0
RNU7-93P	62	0	24396067	0.0	0.0
MIR1587	54	0	24396067	0.0	0.0
RP3-518E13.2	852	0	24396067	0.0	0.0
MIR3659	100	0	24396067	0.0	0.0
AC016251.1	382	0	24396067	0.0	0.0
RN7SL386P	296	0	24396067	0.0	0.0
FLJ46284	3851	0	24396067	0.0	0.0
RP11-76E17.3	1261	0	24396067	0.0	0.0
RP11-76E17.2	444	0	24396067	0.0	0.0
RP11-76E17.4	918	0	24396067	0.0	0.0
RP11-790J24.1	385	0	24396067	0.0	0.0
C4orf47	1141	0	24396067	0.0	0.0
MIR133A2	103	0	24396067	0.0	0.0
RP11-139I14.2	5588	0	24396067	0.0	0.0
RNU4-12P	140	0	24396067	0.0	0.0
RP11-381K20.4	392	0	24396067	0.0	0.0
RNA5SP413	110	0	24396067	0.0	0.0
RNA5SP410	107	0	24396067	0.0	0.0
RP11-457D2.3	223	0	24396067	0.0	0.0
RNA5SP416	112	0	24396067	0.0	0.0
RNA5SP415	116	0	24396067	0.0	0.0
SFTPC	1546	0	24396067	0.0	0.0
RNA5SP419	136	0	24396067	0.0	0.0
AC106874.1	649	0	24396067	0.0	0.0
RP11-27G13.1	372	0	24396067	0.0	0.0
DEFA6	471	0	24396067	0.0	0.0
PRAMEF22	1449	0	24396067	0.0	0.0
PRAMEF21	1601	0	24396067	0.0	0.0
PRAMEF20	1601	0	24396067	0.0	0.0
PRAMEF26	1478	0	24396067	0.0	0.0
AC092652.1	590	0	24396067	0.0	0.0
DEFA4	620	0	24396067	0.0	0.0
RP11-672A2.5	561	0	24396067	0.0	0.0
AL844165.1	136	0	24396067	0.0	0.0
RN7SKP219	297	0	24396067	0.0	0.0
RN7SKP218	293	0	24396067	0.0	0.0
RN7SKP211	316	0	24396067	0.0	0.0
RN7SKP210	262	0	24396067	0.0	0.0
RN7SKP213	299	0	24396067	0.0	0.0
RN7SKP212	329	0	24396067	0.0	0.0
RN7SKP215	173	0	24396067	0.0	0.0
RN7SKP214	316	0	24396067	0.0	0.0
RN7SKP217	341	0	24396067	0.0	0.0
RN7SKP216	313	0	24396067	0.0	0.0
RP11-536K7.5	483	0	24396067	0.0	0.0
AC061975.10	143	0	24396067	0.0	0.0
RN7SL455P	280	0	24396067	0.0	0.0
RN7SL741P	261	0	24396067	0.0	0.0
RP11-157J13.1	1260	0	24396067	0.0	0.0
ADAMTSL2	4697	0	24396067	0.0	0.0
RP11-415G4.1	812	0	24396067	0.0	0.0
RP1-128O3.4	634	0	24396067	0.0	0.0
RN7SL33P	294	0	24396067	0.0	0.0
CTB-61M7.2	749	0	24396067	0.0	0.0
RNU1-24P	166	0	24396067	0.0	0.0
RP11-629E24.2	1781	0	24396067	0.0	0.0
RP11-15M15.2	490	0	24396067	0.0	0.0
RP11-20J15.3	1455	0	24396067	0.0	0.0
RP11-20J15.2	843	0	24396067	0.0	0.0
RNU6-12P	108	0	24396067	0.0	0.0
RP11-41O4.2	2640	0	24396067	0.0	0.0
AC097473.1	64	0	24396067	0.0	0.0
HAS1	2220	0	24396067	0.0	0.0
CA9	1629	0	24396067	0.0	0.0
AC104654.2	644	0	24396067	0.0	0.0
RP11-174G17	434	0	24396067	0.0	0.0
AC131097.4	598	0	24396067	0.0	0.0
RNU6ATAC11P	126	0	24396067	0.0	0.0
NHEG1	1360	0	24396067	0.0	0.0
AC008671.1	115	0	24396067	0.0	0.0
RP11-66A2.1	375	0	24396067	0.0	0.0
RP11-66A2.2	2046	0	24396067	0.0	0.0
CA6	2657	0	24396067	0.0	0.0
LY6G6F	926	0	24396067	0.0	0.0
VAV3-AS1	622	0	24396067	0.0	0.0
RP11-74M11.2	661	0	24396067	0.0	0.0
RGL3	2579	0	24396067	0.0	0.0
OR10Q1	1038	0	24396067	0.0	0.0
RP11-378E13.4	295	0	24396067	0.0	0.0
AL589739.1	463	0	24396067	0.0	0.0
RP11-692C24.2	595	0	24396067	0.0	0.0
RP11-692C24.1	433	0	24396067	0.0	0.0
AC016912.3	573	0	24396067	0.0	0.0
RNU6-774P	108	0	24396067	0.0	0.0
AC121332.1	90	0	24396067	0.0	0.0
RNU6-629P	104	0	24396067	0.0	0.0
RP11-166N6.2	568	0	24396067	0.0	0.0
RP11-166N6.3	1200	0	24396067	0.0	0.0
RP11-1007I13.4	875	0	24396067	0.0	0.0
CTC-498J12.1	440	0	24396067	0.0	0.0
RNU6ATAC9P	117	0	24396067	0.0	0.0
MIR5589	61	0	24396067	0.0	0.0
MIR5585	60	0	24396067	0.0	0.0
MIR5584	61	0	24396067	0.0	0.0
MIR5587	54	0	24396067	0.0	0.0
MIR5586	60	0	24396067	0.0	0.0
MIR5580	59	0	24396067	0.0	0.0
RNU6-524P	108	0	24396067	0.0	0.0
RP3-527G5.1	332	0	24396067	0.0	0.0
RP5-988G17.1	751	0	24396067	0.0	0.0
RNU7-43P	65	0	24396067	0.0	0.0
CYP4F12	2108	0	24396067	0.0	0.0
CYP4F11	4039	0	24396067	0.0	0.0
TRGV9	1737	0	24396067	0.0	0.0
GSTA5	1027	0	24396067	0.0	0.0
TRPV5	3701	0	24396067	0.0	0.0
RP5-936J12.1	938	0	24396067	0.0	0.0
CXCL5	2542	0	24396067	0.0	0.0
CXCL9	2744	0	24396067	0.0	0.0
RP11-886D15.1	1183	0	24396067	0.0	0.0
RP11-543A18.1	560	0	24396067	0.0	0.0
RP11-346C4.3	2991	0	24396067	0.0	0.0
AC007395.3	436	0	24396067	0.0	0.0
AVPR2	1872	0	24396067	0.0	0.0
RP11-626I20.3	3064	0	24396067	0.0	0.0
GCKR	2205	0	24396067	0.0	0.0
RP5-1006K12.1	754	0	24396067	0.0	0.0
RP11-167J8.3	350	0	24396067	0.0	0.0
RNU7-131P	60	0	24396067	0.0	0.0
LINC00200	2437	0	24396067	0.0	0.0
RNU6-459P	84	0	24396067	0.0	0.0
NAA11	2016	0	24396067	0.0	0.0
GS1-256O22.5	629	0	24396067	0.0	0.0
LINC00208	2153	0	24396067	0.0	0.0
UBE2U	1776	0	24396067	0.0	0.0
RP5-1142A6.8	2140	0	24396067	0.0	0.0
RP11-687M24.8	647	0	24396067	0.0	0.0
AL359987.1	69	0	24396067	0.0	0.0
AC144525.1	594	0	24396067	0.0	0.0
RP11-687M24.4	595	0	24396067	0.0	0.0
RNU6-250P	104	0	24396067	0.0	0.0
RNU6-977P	104	0	24396067	0.0	0.0
RP1-251M9.3	246	0	24396067	0.0	0.0
RP1-251M9.2	540	0	24396067	0.0	0.0
TRBV23OR9-2	337	0	24396067	0.0	0.0
RP11-806J6.1	628	0	24396067	0.0	0.0
AP005271.1	99	0	24396067	0.0	0.0
AC004988.1	1773	0	24396067	0.0	0.0
RNU6-576P	103	0	24396067	0.0	0.0
RNU6-462P	106	0	24396067	0.0	0.0
CTD-2245F17.6	339	0	24396067	0.0	0.0
CTD-2245F17.2	361	0	24396067	0.0	0.0
CTD-2245F17.3	550	0	24396067	0.0	0.0
AC027288.2	88	0	24396067	0.0	0.0
AC106736.1	112	0	24396067	0.0	0.0
BIRC8	2027	0	24396067	0.0	0.0
BIRC7	1569	0	24396067	0.0	0.0
BIRC3	6920	0	24396067	0.0	0.0
CTD-2561B21.10	370	0	24396067	0.0	0.0
LINC00974	2144	0	24396067	0.0	0.0
LINC00977	1166	0	24396067	0.0	0.0
LINC00976	1993	0	24396067	0.0	0.0
LINC00971	8057	0	24396067	0.0	0.0
LINC00970	1134	0	24396067	0.0	0.0
LINC00972	792	0	24396067	0.0	0.0
EVPLL	2106	0	24396067	0.0	0.0
AC116655.1	89	0	24396067	0.0	0.0
MIR1269B	76	0	24396067	0.0	0.0
MIR1269A	106	0	24396067	0.0	0.0
AC092535.3	2167	0	24396067	0.0	0.0
RP11-791O21.5	393	0	24396067	0.0	0.0
RN7SL576P	305	0	24396067	0.0	0.0
STRA8	1002	0	24396067	0.0	0.0
RN7SL830P	284	0	24396067	0.0	0.0
RP11-530N7.3	544	0	24396067	0.0	0.0
RP11-482G13.1	1418	0	24396067	0.0	0.0
CTD-2576D5.1	2756	0	24396067	0.0	0.0
TCEB3B	3051	0	24396067	0.0	0.0
KRTAP4-11	1181	0	24396067	0.0	0.0
KRTAP4-12	1078	0	24396067	0.0	0.0
AL353583.1	361	0	24396067	0.0	0.0
RP11-490N5.3	440	0	24396067	0.0	0.0
RP11-486L19.2	2556	0	24396067	0.0	0.0
RP11-264E20.2	898	0	24396067	0.0	0.0
RN7SL293P	298	0	24396067	0.0	0.0
AL031601.1	74	0	24396067	0.0	0.0
RP4-715N11.2	986	0	24396067	0.0	0.0
ADGB	5361	0	24396067	0.0	0.0
AL121988.1	85	0	24396067	0.0	0.0
SYCE3	478	0	24396067	0.0	0.0
SUSD3	1269	0	24396067	0.0	0.0
CTC-261N6.3	786	0	24396067	0.0	0.0
CTC-261N6.2	768	0	24396067	0.0	0.0
RN7SL308P	298	0	24396067	0.0	0.0
RP11-347C18.3	712	0	24396067	0.0	0.0
BRINP3	3150	0	24396067	0.0	0.0
BRINP1	3509	0	24396067	0.0	0.0
OTUD6A	1690	0	24396067	0.0	0.0
RP11-691H4.3	482	0	24396067	0.0	0.0
RP11-691H4.4	502	0	24396067	0.0	0.0
RNU4-45P	142	0	24396067	0.0	0.0
AL353733.1	99	0	24396067	0.0	0.0
RP11-93I21.3	1780	0	24396067	0.0	0.0
F8A3	1760	0	24396067	0.0	0.0
F8A2	1117	0	24396067	0.0	0.0
AL359832.1	73	0	24396067	0.0	0.0
SPRR1A	271	0	24396067	0.0	0.0
SPRR1B	622	0	24396067	0.0	0.0
RP11-202H2.1	453	0	24396067	0.0	0.0
RNU6-1009P	108	0	24396067	0.0	0.0
RP11-567C20.3	252	0	24396067	0.0	0.0
RP11-567C20.2	860	0	24396067	0.0	0.0
RNA5SP299	117	0	24396067	0.0	0.0
HIST1H2BG	446	0	24396067	0.0	0.0
HIST1H2BA	385	0	24396067	0.0	0.0
HIST1H2BM	382	0	24396067	0.0	0.0
HIST1H2BI	382	0	24396067	0.0	0.0
RP11-128D14.1	759	0	24396067	0.0	0.0
TNFAIP6	1430	0	24396067	0.0	0.0
SLIT1-AS1	692	0	24396067	0.0	0.0
RN7SL165P	290	0	24396067	0.0	0.0
RP11-211F2.1	776	0	24396067	0.0	0.0
RP11-587P21.2	1190	0	24396067	0.0	0.0
RP11-387H17.6	985	0	24396067	0.0	0.0
RNU6-801P	106	0	24396067	0.0	0.0
DMRT3	2185	0	24396067	0.0	0.0
DEFB106A	305	0	24396067	0.0	0.0
DEFB106B	318	0	24396067	0.0	0.0
LINC01618	732	0	24396067	0.0	0.0
AC074011.2	583	0	24396067	0.0	0.0
LINC01613	2781	0	24396067	0.0	0.0
LINC01612	472	0	24396067	0.0	0.0
LINC01611	612	0	24396067	0.0	0.0
LINC01615	938	0	24396067	0.0	0.0
LINC01614	650	0	24396067	0.0	0.0
FAM83A-AS1	1349	0	24396067	0.0	0.0
AC131254.1	86	0	24396067	0.0	0.0
RP11-5P15.1	1900	0	24396067	0.0	0.0
OR5AL1	986	0	24396067	0.0	0.0
ANKRD34C	4952	0	24396067	0.0	0.0
SORCS3-AS1	1280	0	24396067	0.0	0.0
RN7SL868P	302	0	24396067	0.0	0.0
RP11-503L19.1	520	0	24396067	0.0	0.0
RNU6-1032P	108	0	24396067	0.0	0.0
CTD-2105E13.16	340	0	24396067	0.0	0.0
AC012003.1	112	0	24396067	0.0	0.0
GRIK1-AS1	1262	0	24396067	0.0	0.0
WDR86-AS1	953	0	24396067	0.0	0.0
CTD-2105E13.15	548	0	24396067	0.0	0.0
CITF22-49E9.3	878	0	24396067	0.0	0.0
GNA15	2140	0	24396067	0.0	0.0
RP11-221J22.2	1891	0	24396067	0.0	0.0
LINC00563	1401	0	24396067	0.0	0.0
LINC00560	1601	0	24396067	0.0	0.0
LINC00561	2739	0	24396067	0.0	0.0
LINC00566	572	0	24396067	0.0	0.0
LINC00567	3410	0	24396067	0.0	0.0
LINC00564	1120	0	24396067	0.0	0.0
LINC00565	2332	0	24396067	0.0	0.0
AL080243.1	71	0	24396067	0.0	0.0
AC103686.1	74	0	24396067	0.0	0.0
MIR548AE1	71	0	24396067	0.0	0.0
MIR548AE2	68	0	24396067	0.0	0.0
UNC45B	5699	0	24396067	0.0	0.0
RP11-109E10.1	448	0	24396067	0.0	0.0
RP11-646J21.2	311	0	24396067	0.0	0.0
RP3-399L15.1	788	0	24396067	0.0	0.0
RP3-399L15.2	404	0	24396067	0.0	0.0
IGKV1D-39	378	0	24396067	0.0	0.0
RP11-274J16.5	240	0	24396067	0.0	0.0
IGKV1D-33	326	0	24396067	0.0	0.0
MIR3619	84	0	24396067	0.0	0.0
IGKV1D-37	355	0	24396067	0.0	0.0
OR12D1	948	0	24396067	0.0	0.0
OR12D2	1118	0	24396067	0.0	0.0
OR12D3	1870	0	24396067	0.0	0.0
RP4-705O1.1	1522	0	24396067	0.0	0.0
BRS3	2836	0	24396067	0.0	0.0
ARHGEF15	4218	0	24396067	0.0	0.0
AC019064.1	502	0	24396067	0.0	0.0
RP11-138H10.2	511	0	24396067	0.0	0.0
RP11-352D13.5	888	0	24396067	0.0	0.0
PLA2G4C-AS1	788	0	24396067	0.0	0.0
RNU6-150P	96	0	24396067	0.0	0.0
RNU6-333P	108	0	24396067	0.0	0.0
AC020934.1	71	0	24396067	0.0	0.0
RP11-79H23.3	2995	0	24396067	0.0	0.0
RP11-47J17.2	568	0	24396067	0.0	0.0
RP11-47J17.3	491	0	24396067	0.0	0.0
OR2W3	946	0	24396067	0.0	0.0
OR2W1	1029	0	24396067	0.0	0.0
RP11-560F18.1	1750	0	24396067	0.0	0.0
RNU4-71P	114	0	24396067	0.0	0.0
CTC-228N24.2	390	0	24396067	0.0	0.0
HIST2H3C	1657	0	24396067	0.0	0.0
AC069276.1	86	0	24396067	0.0	0.0
HIST2H3A	1657	0	24396067	0.0	0.0
LINC00479	2121	0	24396067	0.0	0.0
RP13-608F4.8	792	0	24396067	0.0	0.0
RNU6-599P	108	0	24396067	0.0	0.0
AC005550.5	314	0	24396067	0.0	0.0
RNU4ATAC6P	127	0	24396067	0.0	0.0
AC005550.3	3747	0	24396067	0.0	0.0
AC069547.2	1557	0	24396067	0.0	0.0
AF003626.1	524	0	24396067	0.0	0.0
RP11-680F20.4	699	0	24396067	0.0	0.0
RP11-680F20.5	501	0	24396067	0.0	0.0
RP11-680F20.6	1123	0	24396067	0.0	0.0
TP53TG3F	2537	0	24396067	0.0	0.0
TP53TG3D	2528	0	24396067	0.0	0.0
TP53TG3E	2529	0	24396067	0.0	0.0
TP53TG3B	2537	0	24396067	0.0	0.0
TP53TG3C	4596	0	24396067	0.0	0.0
RP11-153F1.2	420	0	24396067	0.0	0.0
RP11-153F1.1	644	0	24396067	0.0	0.0
RP11-141E13.1	454	0	24396067	0.0	0.0
RNA5SP200	104	0	24396067	0.0	0.0
RNA5SP201	125	0	24396067	0.0	0.0
RNA5SP206	122	0	24396067	0.0	0.0
RNA5SP207	108	0	24396067	0.0	0.0
RNA5SP204	119	0	24396067	0.0	0.0
RNA5SP205	137	0	24396067	0.0	0.0
RNA5SP208	79	0	24396067	0.0	0.0
RNA5SP209	98	0	24396067	0.0	0.0
RP11-599B13.3	519	0	24396067	0.0	0.0
RP11-399F2.2	395	0	24396067	0.0	0.0
OR51D1	1125	0	24396067	0.0	0.0
ACTBL2	2795	0	24396067	0.0	0.0
RP11-545H22.1	628	0	24396067	0.0	0.0
RNU6-207P	108	0	24396067	0.0	0.0
AC106771.1	79	0	24396067	0.0	0.0
AC124997.1	2495	0	24396067	0.0	0.0
RP11-38P6.1	794	0	24396067	0.0	0.0
MIR208B	78	0	24396067	0.0	0.0
LYZL6	1065	0	24396067	0.0	0.0
ARSD	5169	0	24396067	0.0	0.0
ARSF	2216	0	24396067	0.0	0.0
ANKRD62P1-PARP4P3	607	0	24396067	0.0	0.0
CA1	2982	0	24396067	0.0	0.0
CA4	1162	0	24396067	0.0	0.0
AC012507.4	602	0	24396067	0.0	0.0
RN7SL416P	297	0	24396067	0.0	0.0
AC016682.1	371	0	24396067	0.0	0.0
RNU7-157P	67	0	24396067	0.0	0.0
RNU2-57P	192	0	24396067	0.0	0.0
NEURL1-AS1	1022	0	24396067	0.0	0.0
RP4-811M8.1	709	0	24396067	0.0	0.0
RNU6-631P	108	0	24396067	0.0	0.0
RP11-302M6.5	548	0	24396067	0.0	0.0
RP11-289F5.1	794	0	24396067	0.0	0.0
CMB9-52H4.1	465	0	24396067	0.0	0.0
ENOX1-AS2	611	0	24396067	0.0	0.0
D87024.1	95	0	24396067	0.0	0.0
RN7SL713P	305	0	24396067	0.0	0.0
RP11-154H17.1	365	0	24396067	0.0	0.0
RP11-613F22.8	632	0	24396067	0.0	0.0
RP11-671J11.4	1141	0	24396067	0.0	0.0
RP11-671J11.5	672	0	24396067	0.0	0.0
RP11-671J11.7	1328	0	24396067	0.0	0.0
U95743.1	1006	0	24396067	0.0	0.0
RP11-587P21.3	1014	0	24396067	0.0	0.0
RP11-678K21.2	1514	0	24396067	0.0	0.0
RP11-678K21.1	207	0	24396067	0.0	0.0
RP11-325O24.6	629	0	24396067	0.0	0.0
IGHV3-73	439	0	24396067	0.0	0.0
IGHV3-72	304	0	24396067	0.0	0.0
IGHV3-74	589	0	24396067	0.0	0.0
AL354741.1	90	0	24396067	0.0	0.0
OR52E8	1062	0	24396067	0.0	0.0
RP11-45H22.3	443	0	24396067	0.0	0.0
RNU6-503P	106	0	24396067	0.0	0.0
SEMA5B	5442	0	24396067	0.0	0.0
SEMA5A	11785	0	24396067	0.0	0.0
RP4-601P9.1	437	0	24396067	0.0	0.0
RP11-12M5.1	546	0	24396067	0.0	0.0
RP11-162K11.4	448	0	24396067	0.0	0.0
RP11-133K1.8	2443	0	24396067	0.0	0.0
RP11-133K1.9	1871	0	24396067	0.0	0.0
RP11-133K1.6	4021	0	24396067	0.0	0.0
RP11-133K1.7	4029	0	24396067	0.0	0.0
RNU6-384P	105	0	24396067	0.0	0.0
CTC-479C5.6	1187	0	24396067	0.0	0.0
RNU6-1143P	105	0	24396067	0.0	0.0
RP11-314M24.1	804	0	24396067	0.0	0.0
AL662890.3	65	0	24396067	0.0	0.0
AC093430.1	95	0	24396067	0.0	0.0
RP11-375A5.1	379	0	24396067	0.0	0.0
OR10AG1	907	0	24396067	0.0	0.0
RP11-472N19.3	582	0	24396067	0.0	0.0
RP11-1144P22.1	904	0	24396067	0.0	0.0
RNU6-237P	72	0	24396067	0.0	0.0
C17orf99	989	0	24396067	0.0	0.0
C17orf98	635	0	24396067	0.0	0.0
LINC01363	1345	0	24396067	0.0	0.0
LINC01362	1890	0	24396067	0.0	0.0
LINC01360	3875	0	24396067	0.0	0.0
LINC01366	986	0	24396067	0.0	0.0
RP11-304C12.3	2470	0	24396067	0.0	0.0
AC006150.1	266	0	24396067	0.0	0.0
AC006150.2	119	0	24396067	0.0	0.0
MIR3182	64	0	24396067	0.0	0.0
AC010754.1	93	0	24396067	0.0	0.0
AC003043.1	59	0	24396067	0.0	0.0
RP5-1164C1.2	170	0	24396067	0.0	0.0
TRAJ58	64	0	24396067	0.0	0.0
RP11-522M21.3	449	0	24396067	0.0	0.0
RP11-522M21.2	273	0	24396067	0.0	0.0
MIR4449	67	0	24396067	0.0	0.0
VAMP5	692	0	24396067	0.0	0.0
MIR4443	54	0	24396067	0.0	0.0
MIR4441	101	0	24396067	0.0	0.0
MIR4440	99	0	24396067	0.0	0.0
MIR4447	92	0	24396067	0.0	0.0
MIR4446	68	0	24396067	0.0	0.0
MIR4445	71	0	24396067	0.0	0.0
RNU7-66P	63	0	24396067	0.0	0.0
TGFBI	2893	0	24396067	0.0	0.0
RNU6-1231P	104	0	24396067	0.0	0.0
TRAJ56	63	0	24396067	0.0	0.0
RP13-147D17.3	5096	0	24396067	0.0	0.0
AC084209.1	70	0	24396067	0.0	0.0
CETN1	1759	0	24396067	0.0	0.0
RP11-299P2.2	548	0	24396067	0.0	0.0
RP11-299P2.1	208	0	24396067	0.0	0.0
RP1-249F5.3	597	0	24396067	0.0	0.0
LINC01053	774	0	24396067	0.0	0.0
RN7SKP257	310	0	24396067	0.0	0.0
RP11-148B3.1	598	0	24396067	0.0	0.0
RP11-148B3.2	605	0	24396067	0.0	0.0
CCL23	630	0	24396067	0.0	0.0
U91319.1	769	0	24396067	0.0	0.0
AC127526.1	149	0	24396067	0.0	0.0
CCL22	2932	0	24396067	0.0	0.0
AC009276.4	256	0	24396067	0.0	0.0
RN7SKP252	328	0	24396067	0.0	0.0
