Gene	Length	Counts	TotalReads	RPKM(22178333 pairs)	TPM(7.01 norm. reads)
RP11-17M24.1	538	0	22178333	0.0	0.0
CAPN14	2219	0	22178333	0.0	0.0
CAPN11	2751	0	22178333	0.0	0.0
RP11-143G3.1	380	0	22178333	0.0	0.0
RP11-212E4.1	864	0	22178333	0.0	0.0
IL1RAPL1	3679	0	22178333	0.0	0.0
GLYATL1P3	914	0	22178333	0.0	0.0
IL1RAPL2	2997	0	22178333	0.0	0.0
RP11-447B18.1	501	0	22178333	0.0	0.0
C11orf97	556	0	22178333	0.0	0.0
RP11-124B13.1	579	0	22178333	0.0	0.0
C11orf91	813	0	22178333	0.0	0.0
KRT17	1532	0	22178333	0.0	0.0
MIR3670-1	66	0	22178333	0.0	0.0
MIR3670-2	66	0	22178333	0.0	0.0
RP11-477N12.4	205	0	22178333	0.0	0.0
AP001623.1	73	0	22178333	0.0	0.0
RNU6-584P	96	0	22178333	0.0	0.0
EPM2AIP1	8127	0	22178333	0.0	0.0
CTD-2270F17.1	1218	0	22178333	0.0	0.0
RP11-284J1.1	2438	0	22178333	0.0	0.0
RP11-9N12.3	460	0	22178333	0.0	0.0
OR2T8	940	0	22178333	0.0	0.0
VWC2L-IT1	471	0	22178333	0.0	0.0
RP11-37N22.1	1198	0	22178333	0.0	0.0
CDX4	1518	0	22178333	0.0	0.0
LRFN2	3273	0	22178333	0.0	0.0
LRFN5	5968	0	22178333	0.0	0.0
NKX2-6	908	0	22178333	0.0	0.0
RP11-397D12.4	245	0	22178333	0.0	0.0
OR2T3	958	0	22178333	0.0	0.0
OAS1	4123	0	22178333	0.0	0.0
OAS2	6253	0	22178333	0.0	0.0
OR2T1	1111	0	22178333	0.0	0.0
RP11-652L8.4	691	0	22178333	0.0	0.0
OASL	3272	0	22178333	0.0	0.0
CCIN	1942	0	22178333	0.0	0.0
RP11-381K7.1	429	0	22178333	0.0	0.0
RP3-326I13.1	2234	0	22178333	0.0	0.0
DTHD1	3943	0	22178333	0.0	0.0
AC098784.2	71	0	22178333	0.0	0.0
CTD-2026J24.1	427	0	22178333	0.0	0.0
AC018630.1	190	0	22178333	0.0	0.0
RP11-60L3.6	614	0	22178333	0.0	0.0
DDX60L	7256	0	22178333	0.0	0.0
AC027348.1	101	0	22178333	0.0	0.0
RP11-60L3.3	5026	0	22178333	0.0	0.0
KB-1466C5.1	313	0	22178333	0.0	0.0
KLHL33	1867	0	22178333	0.0	0.0
KLHL30	3734	0	22178333	0.0	0.0
TMEM92	2822	0	22178333	0.0	0.0
AC079584.2	467	0	22178333	0.0	0.0
TMEM95	1231	0	22178333	0.0	0.0
RPS6KA2-IT1	583	0	22178333	0.0	0.0
MTNR1B	1567	0	22178333	0.0	0.0
RNU6-75P	105	0	22178333	0.0	0.0
RP11-217E22.5	709	0	22178333	0.0	0.0
REG4	3500	0	22178333	0.0	0.0
RP3-390M24.1	389	0	22178333	0.0	0.0
RP1-111J24.1	1643	0	22178333	0.0	0.0
RP11-504A18.1	1354	0	22178333	0.0	0.0
RP11-681L8.1	696	0	22178333	0.0	0.0
EPPIN-WFDC6	1161	0	22178333	0.0	0.0
SNORD56B	72	0	22178333	0.0	0.0
AC011294.3	2799	0	22178333	0.0	0.0
ACRBP	2025	0	22178333	0.0	0.0
MIR4527	71	0	22178333	0.0	0.0
PRB2	1433	0	22178333	0.0	0.0
PRB4	920	0	22178333	0.0	0.0
RP11-723D22.2	358	0	22178333	0.0	0.0
AL121893.1	78	0	22178333	0.0	0.0
WSCD2	5238	0	22178333	0.0	0.0
RP11-326L9.1	568	0	22178333	0.0	0.0
ADIPOQ-AS1	3446	0	22178333	0.0	0.0
RP4-655C5.4	1553	0	22178333	0.0	0.0
RP4-655C5.9	583	0	22178333	0.0	0.0
CTB-178M22.1	2187	0	22178333	0.0	0.0
AC091038.1	101	0	22178333	0.0	0.0
RP5-1024C24.1	915	0	22178333	0.0	0.0
RHOXF2	2904	0	22178333	0.0	0.0
RHOXF1	772	0	22178333	0.0	0.0
MIR4529	79	0	22178333	0.0	0.0
RNU6-530P	108	0	22178333	0.0	0.0
LINC01438	558	0	22178333	0.0	0.0
AC091633.3	812	0	22178333	0.0	0.0
GGT2	2382	0	22178333	0.0	0.0
RP11-770G2.5	1046	0	22178333	0.0	0.0
GGT6	3064	0	22178333	0.0	0.0
GGT5	2509	0	22178333	0.0	0.0
PTPRR	4178	0	22178333	0.0	0.0
PTPRQ	7174	0	22178333	0.0	0.0
PTPRC	7185	0	22178333	0.0	0.0
MIR320C1	89	0	22178333	0.0	0.0
MIR320C2	51	0	22178333	0.0	0.0
RP11-79M19.2	763	0	22178333	0.0	0.0
RN7SL690P	258	0	22178333	0.0	0.0
SAA2-SAA4	749	0	22178333	0.0	0.0
RP11-670N15.1	725	0	22178333	0.0	0.0
AC090573.1	85	0	22178333	0.0	0.0
RN7SL459P	300	0	22178333	0.0	0.0
RP11-210M15.1	1894	0	22178333	0.0	0.0
RP13-455A7.1	221	0	22178333	0.0	0.0
DMP1	2688	0	22178333	0.0	0.0
CITF22-62D4.1	854	0	22178333	0.0	0.0
RP11-23E10.2	663	0	22178333	0.0	0.0
RP11-23E10.3	562	0	22178333	0.0	0.0
AC103881.1	812	0	22178333	0.0	0.0
IFIT2	3491	0	22178333	0.0	0.0
RNU6-949P	108	0	22178333	0.0	0.0
RP11-717H13.1	4951	0	22178333	0.0	0.0
CTD-2332E11.2	630	0	22178333	0.0	0.0
RP11-554D15.4	443	0	22178333	0.0	0.0
RP11-554D15.3	1210	0	22178333	0.0	0.0
RN7SL528P	275	0	22178333	0.0	0.0
RP11-554D15.1	673	0	22178333	0.0	0.0
GGTLC1	1285	0	22178333	0.0	0.0
GGTLC3	974	0	22178333	0.0	0.0
AC114296.1	90	0	22178333	0.0	0.0
RP5-894D12.4	501	0	22178333	0.0	0.0
RP5-894D12.5	1956	0	22178333	0.0	0.0
RP11-404H14.1	416	0	22178333	0.0	0.0
RP11-787D18.1	581	0	22178333	0.0	0.0
RP11-787D18.2	390	0	22178333	0.0	0.0
AL392111.1	102	0	22178333	0.0	0.0
LINC00851	729	0	22178333	0.0	0.0
MIR4311	101	0	22178333	0.0	0.0
MIR4310	58	0	22178333	0.0	0.0
RP11-797H7.5	1065	0	22178333	0.0	0.0
RN7SL542P	292	0	22178333	0.0	0.0
RNU4-62P	131	0	22178333	0.0	0.0
AP001537.1	85	0	22178333	0.0	0.0
PCDHB10	3275	0	22178333	0.0	0.0
RP11-220C2.1	376	0	22178333	0.0	0.0
TRAV1-1	394	0	22178333	0.0	0.0
TRAV1-2	404	0	22178333	0.0	0.0
RN7SL488P	283	0	22178333	0.0	0.0
AC034236.1	92	0	22178333	0.0	0.0
RNU7-92P	77	0	22178333	0.0	0.0
RP11-13M3.1	306	0	22178333	0.0	0.0
AC004528.1	62	0	22178333	0.0	0.0
RN7SL281P	251	0	22178333	0.0	0.0
RP11-732A21.2	1958	0	22178333	0.0	0.0
CFAP99	2313	0	22178333	0.0	0.0
RNU6-1340P	108	0	22178333	0.0	0.0
AC108861.1	77	0	22178333	0.0	0.0
APCS	928	0	22178333	0.0	0.0
RN7SL314P	291	0	22178333	0.0	0.0
RP11-219C20.3	398	0	22178333	0.0	0.0
MIR133B	120	0	22178333	0.0	0.0
AMY1C	1642	0	22178333	0.0	0.0
RNU6-1180P	108	0	22178333	0.0	0.0
TUBA3C	1556	0	22178333	0.0	0.0
AL354984.3	77	0	22178333	0.0	0.0
AL354984.1	153	0	22178333	0.0	0.0
RN7SL624P	277	0	22178333	0.0	0.0
AL391380.1	101	0	22178333	0.0	0.0
AP001258.4	2115	0	22178333	0.0	0.0
IGLV11-55	428	0	22178333	0.0	0.0
RP11-475D10.4	511	0	22178333	0.0	0.0
RABGAP1L-IT1	739	0	22178333	0.0	0.0
RP11-861A13.3	1729	0	22178333	0.0	0.0
AC090079.1	93	0	22178333	0.0	0.0
LINC01486	719	0	22178333	0.0	0.0
LINC01487	927	0	22178333	0.0	0.0
LINC01484	2817	0	22178333	0.0	0.0
LINC01485	1535	0	22178333	0.0	0.0
LINC01482	3093	0	22178333	0.0	0.0
LINC01483	3475	0	22178333	0.0	0.0
LINC01480	1723	0	22178333	0.0	0.0
RP11-26O3.1	569	0	22178333	0.0	0.0
LINC01489	609	0	22178333	0.0	0.0
RN7SL173P	291	0	22178333	0.0	0.0
AL512428.1	100	0	22178333	0.0	0.0
TMEM88B	494	0	22178333	0.0	0.0
AP002761.1	108	0	22178333	0.0	0.0
RP11-788H18.1	537	0	22178333	0.0	0.0
RP5-842K16.2	598	0	22178333	0.0	0.0
AC026904.1	3551	0	22178333	0.0	0.0
RNU6-549P	108	0	22178333	0.0	0.0
RP11-100N20.1	787	0	22178333	0.0	0.0
MT-ND4L	298	0	22178333	0.0	0.0
CLDN3	1275	0	22178333	0.0	0.0
AC015987.1	806	0	22178333	0.0	0.0
LGALS7B	487	0	22178333	0.0	0.0
MAGEB3	2310	0	22178333	0.0	0.0
AP000997.1	482	0	22178333	0.0	0.0
MAGEB4	2143	0	22178333	0.0	0.0
MAGEB5	1218	0	22178333	0.0	0.0
AC009784.1	90	0	22178333	0.0	0.0
AC009784.3	1159	0	22178333	0.0	0.0
AC140542.2	1327	0	22178333	0.0	0.0
SNX20	5759	0	22178333	0.0	0.0
RNU6-1272P	108	0	22178333	0.0	0.0
RP11-499F3.2	771	0	22178333	0.0	0.0
RP5-1066H13.4	474	0	22178333	0.0	0.0
PANX3	1671	0	22178333	0.0	0.0
ZBTB16	2609	0	22178333	0.0	0.0
MIR758	89	0	22178333	0.0	0.0
TEX101	1582	0	22178333	0.0	0.0
AL162511.1	90	0	22178333	0.0	0.0
AL161421.1	94	0	22178333	0.0	0.0
C1orf158	3555	0	22178333	0.0	0.0
PLA2G4D	3604	0	22178333	0.0	0.0
LINC00463	1151	0	22178333	0.0	0.0
LINC00462	964	0	22178333	0.0	0.0
LINC00460	1156	0	22178333	0.0	0.0
AL160037.1	78	0	22178333	0.0	0.0
MIR100HG	1477	0	22178333	0.0	0.0
RP11-478C1.7	566	0	22178333	0.0	0.0
TRIM60	2086	0	22178333	0.0	0.0
TRIM63	1779	0	22178333	0.0	0.0
TRIM64	2697	0	22178333	0.0	0.0
RP11-307O10.1	410	0	22178333	0.0	0.0
CTB-147C13.1	569	0	22178333	0.0	0.0
AC008391.1	102	0	22178333	0.0	0.0
PYDC2	295	0	22178333	0.0	0.0
PYDC1	815	0	22178333	0.0	0.0
OR51E1	3616	0	22178333	0.0	0.0
RP11-319E16.1	1011	0	22178333	0.0	0.0
RNU6-124P	110	0	22178333	0.0	0.0
AC069257.8	424	0	22178333	0.0	0.0
CMTM5	1407	0	22178333	0.0	0.0
CTD-2021H9.3	568	0	22178333	0.0	0.0
RP5-1120P11.3	1610	0	22178333	0.0	0.0
CTD-2021H9.1	545	0	22178333	0.0	0.0
CRLF2	889	0	22178333	0.0	0.0
NXPE1	4269	0	22178333	0.0	0.0
NXPE2	1879	0	22178333	0.0	0.0
NXPE4	2169	0	22178333	0.0	0.0
AC004791.2	453	0	22178333	0.0	0.0
RP11-471L13.2	722	0	22178333	0.0	0.0
RNU7-167P	63	0	22178333	0.0	0.0
CTD-2544H17.2	378	0	22178333	0.0	0.0
CTD-2544H17.1	585	0	22178333	0.0	0.0
RP11-1046B16.3	528	0	22178333	0.0	0.0
RN7SL380P	309	0	22178333	0.0	0.0
RP11-573J24.1	733	0	22178333	0.0	0.0
RP11-769N19.2	479	0	22178333	0.0	0.0
AC090673.1	121	0	22178333	0.0	0.0
RNA5SP471	107	0	22178333	0.0	0.0
TNFRSF17	997	0	22178333	0.0	0.0
RNA5SP473	126	0	22178333	0.0	0.0
RNA5SP472	120	0	22178333	0.0	0.0
RNA5SP475	111	0	22178333	0.0	0.0
AC105398.3	404	0	22178333	0.0	0.0
RNA5SP479	118	0	22178333	0.0	0.0
RNU6-436P	115	0	22178333	0.0	0.0
CHODL	3103	0	22178333	0.0	0.0
AC005162.4	392	0	22178333	0.0	0.0
AC005162.5	580	0	22178333	0.0	0.0
LINC00593	1488	0	22178333	0.0	0.0
CTB-57H20.1	830	0	22178333	0.0	0.0
SNORD116-29	84	0	22178333	0.0	0.0
AL354984.2	153	0	22178333	0.0	0.0
RNU6-1081P	108	0	22178333	0.0	0.0
RP11-117L5.4	417	0	22178333	0.0	0.0
RP11-117L5.3	1309	0	22178333	0.0	0.0
AB015752.3	583	0	22178333	0.0	0.0
AC110086.1	83	0	22178333	0.0	0.0
RP11-646E18.2	597	0	22178333	0.0	0.0
RP11-110H1.8	2192	0	22178333	0.0	0.0
RP1-193H18.3	587	0	22178333	0.0	0.0
RNU6-498P	108	0	22178333	0.0	0.0
RP3-429G5.5	448	0	22178333	0.0	0.0
RNU6-718P	106	0	22178333	0.0	0.0
AC008045.1	111	0	22178333	0.0	0.0
RNU6-639P	108	0	22178333	0.0	0.0
RP11-17A1.3	2034	0	22178333	0.0	0.0
AC023669.1	528	0	22178333	0.0	0.0
AC006262.10	260	0	22178333	0.0	0.0
MIR514A2	89	0	22178333	0.0	0.0
AC092117.1	83	0	22178333	0.0	0.0
SIDT1-AS1	467	0	22178333	0.0	0.0
RNU6-1017P	107	0	22178333	0.0	0.0
RNU6-220P	108	0	22178333	0.0	0.0
RNU1-11P	165	0	22178333	0.0	0.0
AP001092.4	471	0	22178333	0.0	0.0
RP11-430L3.1	719	0	22178333	0.0	0.0
S100A6	851	0	22178333	0.0	0.0
RNU7-141P	63	0	22178333	0.0	0.0
AL133376.1	83	0	22178333	0.0	0.0
RNU6ATAC24P	136	0	22178333	0.0	0.0
C1orf210	1519	0	22178333	0.0	0.0
CLEC3A	1974	0	22178333	0.0	0.0
AMBP	1444	0	22178333	0.0	0.0
AL353763.1	84	0	22178333	0.0	0.0
AMBN	2023	0	22178333	0.0	0.0
RNU2-49P	185	0	22178333	0.0	0.0
RNU6-627P	103	0	22178333	0.0	0.0
AL160286.1	131	0	22178333	0.0	0.0
RP1-91J24.3	503	0	22178333	0.0	0.0
RN7SL471P	297	0	22178333	0.0	0.0
MBD3L1	961	0	22178333	0.0	0.0
AC079613.1	805	0	22178333	0.0	0.0
MBD3L3	777	0	22178333	0.0	0.0
GS1-306C12.1	2399	0	22178333	0.0	0.0
MIR1255B2	68	0	22178333	0.0	0.0
AC079753.1	102	0	22178333	0.0	0.0
RNU1-101P	128	0	22178333	0.0	0.0
RNU2-32P	192	0	22178333	0.0	0.0
FAM124B	3544	0	22178333	0.0	0.0
SNORA43	139	0	22178333	0.0	0.0
RP11-755O11.2	568	0	22178333	0.0	0.0
RP11-525A16.4	633	0	22178333	0.0	0.0
CYP2F1	1730	0	22178333	0.0	0.0
RNU6-172P	94	0	22178333	0.0	0.0
CTB-139P11.2	1883	0	22178333	0.0	0.0
AC128709.3	561	0	22178333	0.0	0.0
AC128709.2	628	0	22178333	0.0	0.0
AC128709.4	603	0	22178333	0.0	0.0
AC092669.6	908	0	22178333	0.0	0.0
RP11-643M14.1	1933	0	22178333	0.0	0.0
RP11-84D1.2	2444	0	22178333	0.0	0.0
AL626787.1	2032	0	22178333	0.0	0.0
CST9	1594	0	22178333	0.0	0.0
RP13-415G19.2	2467	0	22178333	0.0	0.0
TNFSF13B	2677	0	22178333	0.0	0.0
RNU6-511P	108	0	22178333	0.0	0.0
VIP	1591	0	22178333	0.0	0.0
AC017028.8	100	0	22178333	0.0	0.0
AC017028.9	95	0	22178333	0.0	0.0
AC017028.2	95	0	22178333	0.0	0.0
AC017028.3	95	0	22178333	0.0	0.0
AC017028.1	266	0	22178333	0.0	0.0
AC017028.6	95	0	22178333	0.0	0.0
AC017028.7	101	0	22178333	0.0	0.0
AC017028.4	95	0	22178333	0.0	0.0
AC017028.5	95	0	22178333	0.0	0.0
MIR3929	56	0	22178333	0.0	0.0
MIR3928	59	0	22178333	0.0	0.0
MIR3921	86	0	22178333	0.0	0.0
MIR3920	87	0	22178333	0.0	0.0
MIR3923	84	0	22178333	0.0	0.0
MIR3922	85	0	22178333	0.0	0.0
MIR3925	78	0	22178333	0.0	0.0
MIR3924	82	0	22178333	0.0	0.0
MIR3927	72	0	22178333	0.0	0.0
S100A7L2	342	0	22178333	0.0	0.0
AC092069.1	94	0	22178333	0.0	0.0
TTLL7-IT1	2923	0	22178333	0.0	0.0
OR7C1	1067	0	22178333	0.0	0.0
AC091962.3	541	0	22178333	0.0	0.0
LINC01139	1539	0	22178333	0.0	0.0
LINC01132	3796	0	22178333	0.0	0.0
LINC01133	3161	0	22178333	0.0	0.0
RP11-129M6.1	700	0	22178333	0.0	0.0
KB-1991G8.1	548	0	22178333	0.0	0.0
CTC-529P8.1	3461	0	22178333	0.0	0.0
RP11-191L9.4	1824	0	22178333	0.0	0.0
AC026318.1	102	0	22178333	0.0	0.0
AC010890.1	676	0	22178333	0.0	0.0
MIR4656	76	0	22178333	0.0	0.0
RNU6-464P	105	0	22178333	0.0	0.0
MIR4654	77	0	22178333	0.0	0.0
MIR4655	75	0	22178333	0.0	0.0
MIR4652	79	0	22178333	0.0	0.0
MIR4653	84	0	22178333	0.0	0.0
MIR4651	74	0	22178333	0.0	0.0
RP11-148E17.1	747	0	22178333	0.0	0.0
AC010880.1	436	0	22178333	0.0	0.0
RP11-1281K21.8	1713	0	22178333	0.0	0.0
OR6C3	937	0	22178333	0.0	0.0
OR6C2	940	0	22178333	0.0	0.0
OR6C1	1065	0	22178333	0.0	0.0
OR6C6	946	0	22178333	0.0	0.0
RNU6-853P	108	0	22178333	0.0	0.0
GHSR	1248	0	22178333	0.0	0.0
RP4-565E6.1	2515	0	22178333	0.0	0.0
RP11-626G3.1	2169	0	22178333	0.0	0.0
RNU7-76P	63	0	22178333	0.0	0.0
LINC00261	4916	0	22178333	0.0	0.0
LINC00264	1095	0	22178333	0.0	0.0
RP11-1080G15.2	522	0	22178333	0.0	0.0
LINC00269	2178	0	22178333	0.0	0.0
RP11-374A4.1	5457	0	22178333	0.0	0.0
RP11-551L14.6	350	0	22178333	0.0	0.0
AKR1D1	2401	0	22178333	0.0	0.0
AP001094.1	177	0	22178333	0.0	0.0
IGKV2D-30	397	0	22178333	0.0	0.0
RASA2-IT1	614	0	22178333	0.0	0.0
RP11-430G17.3	428	0	22178333	0.0	0.0
RP11-392A14.8	1752	0	22178333	0.0	0.0
DAO	1872	0	22178333	0.0	0.0
THPO	1861	0	22178333	0.0	0.0
RNU6-256P	98	0	22178333	0.0	0.0
PRPS1L1	1091	0	22178333	0.0	0.0
RP11-45I20.1	551	0	22178333	0.0	0.0
RP11-503D12.1	451	0	22178333	0.0	0.0
RP11-554L12.1	549	0	22178333	0.0	0.0
RNU6-888P	102	0	22178333	0.0	0.0
AGT	2296	0	22178333	0.0	0.0
RP11-30L3.2	475	0	22178333	0.0	0.0
MRGPRF-AS1	1806	0	22178333	0.0	0.0
CLDN8	2069	0	22178333	0.0	0.0
CLDN9	2051	0	22178333	0.0	0.0
RP11-298D21.2	703	0	22178333	0.0	0.0
ZSWIM2	2100	0	22178333	0.0	0.0
SFRP2	2035	0	22178333	0.0	0.0
CTC-503J8.8	403	0	22178333	0.0	0.0
RP11-725M22.1	551	0	22178333	0.0	0.0
AC093230.2	602	0	22178333	0.0	0.0
MEG9	2640	0	22178333	0.0	0.0
MEG8	1824	0	22178333	0.0	0.0
AC092724.1	85	0	22178333	0.0	0.0
PRRG3	6236	0	22178333	0.0	0.0
RN7SL197P	298	0	22178333	0.0	0.0
RP11-561I11.4	480	0	22178333	0.0	0.0
RNU6-928P	105	0	22178333	0.0	0.0
RP11-651L5.2	314	0	22178333	0.0	0.0
MAL	1116	0	22178333	0.0	0.0
RP11-449G16.1	478	0	22178333	0.0	0.0
KRTAP19-4	311	0	22178333	0.0	0.0
AL589947.1	95	0	22178333	0.0	0.0
CTD-2081C10.1	1259	0	22178333	0.0	0.0
RP11-344N17.8	272	0	22178333	0.0	0.0
RP1-230L10.1	721	0	22178333	0.0	0.0
AC007242.1	103	0	22178333	0.0	0.0
RN7SL701P	278	0	22178333	0.0	0.0
RP11-82L7.4	760	0	22178333	0.0	0.0
RP11-455O6.9	510	0	22178333	0.0	0.0
LINGO1-AS1	2724	0	22178333	0.0	0.0
HMCN2	7294	0	22178333	0.0	0.0
CTC-384G19.1	416	0	22178333	0.0	0.0
LINGO1-AS2	666	0	22178333	0.0	0.0
RP11-281H11.1	926	0	22178333	0.0	0.0
RNU6-1296P	108	0	22178333	0.0	0.0
RN7SL73P	280	0	22178333	0.0	0.0
RN7SL299P	281	0	22178333	0.0	0.0
AC010295.1	77	0	22178333	0.0	0.0
RP11-156K13.3	637	0	22178333	0.0	0.0
RP11-156K13.2	531	0	22178333	0.0	0.0
RP11-91I20.1	531	0	22178333	0.0	0.0
RP11-91I20.3	3566	0	22178333	0.0	0.0
RP11-91I20.4	691	0	22178333	0.0	0.0
RP5-836J3.1	686	0	22178333	0.0	0.0
AC079150.3	361	0	22178333	0.0	0.0
RP11-109M19.1	485	0	22178333	0.0	0.0
CTC-359M8.1	879	0	22178333	0.0	0.0
CTC-359M8.3	514	0	22178333	0.0	0.0
RNU6-1161P	103	0	22178333	0.0	0.0
AC139931.1	86	0	22178333	0.0	0.0
RP4-753P9.3	329	0	22178333	0.0	0.0
RP11-805J14.3	499	0	22178333	0.0	0.0
AP001962.3	560	0	22178333	0.0	0.0
MEDAG	2379	0	22178333	0.0	0.0
AL356741.1	98	0	22178333	0.0	0.0
CTC-420A11.2	718	0	22178333	0.0	0.0
BGLT3	995	0	22178333	0.0	0.0
MIR4738	88	0	22178333	0.0	0.0
RP4-621B10.8	1295	0	22178333	0.0	0.0
RP11-94I2.4	495	0	22178333	0.0	0.0
CTD-2207P18.1	520	0	22178333	0.0	0.0
CTD-2207P18.2	669	0	22178333	0.0	0.0
MIR4730	77	0	22178333	0.0	0.0
MIR4733	77	0	22178333	0.0	0.0
RP11-418H16.1	747	0	22178333	0.0	0.0
RNU6-38P	108	0	22178333	0.0	0.0
CH507-42P11.7	478	0	22178333	0.0	0.0
CH507-42P11.3	1405	0	22178333	0.0	0.0
MIR4734	71	0	22178333	0.0	0.0
AL513487.1	95	0	22178333	0.0	0.0
RP11-203L2.4	519	0	22178333	0.0	0.0
CD48	3278	0	22178333	0.0	0.0
CD44	6147	0	22178333	0.0	0.0
RNU4ATAC3P	127	0	22178333	0.0	0.0
RP11-476H24.1	666	0	22178333	0.0	0.0
RP11-175E9.1	255	0	22178333	0.0	0.0
RNU1-75P	130	0	22178333	0.0	0.0
RP11-565F19.4	515	0	22178333	0.0	0.0
TBL1Y	2426	0	22178333	0.0	0.0
RP11-565F19.3	237	0	22178333	0.0	0.0
RP11-206M11.7	553	0	22178333	0.0	0.0
RN7SL790P	297	0	22178333	0.0	0.0
RP11-12K22.1	451	0	22178333	0.0	0.0
RP11-417J1.1	337	0	22178333	0.0	0.0
RP3-395P12.2	692	0	22178333	0.0	0.0
RP11-572C15.5	2027	0	22178333	0.0	0.0
RP11-44I10.6	310	0	22178333	0.0	0.0
RP5-1028L10.2	510	0	22178333	0.0	0.0
AL449083.1	109	0	22178333	0.0	0.0
RP11-42A4.1	705	0	22178333	0.0	0.0
IL31RA	4596	0	22178333	0.0	0.0
RP11-945F5.1	647	0	22178333	0.0	0.0
RN7SL150P	264	0	22178333	0.0	0.0
AC016194.1	97	0	22178333	0.0	0.0
RNU6-607P	109	0	22178333	0.0	0.0
BEAN1-AS1	903	0	22178333	0.0	0.0
MIR549	97	0	22178333	0.0	0.0
MIR545	107	0	22178333	0.0	0.0
MIR543	79	0	22178333	0.0	0.0
RP6-109B7.5	469	0	22178333	0.0	0.0
RP6-109B7.4	870	0	22178333	0.0	0.0
RP6-109B7.2	1183	0	22178333	0.0	0.0
KCNG2	1403	0	22178333	0.0	0.0
RP11-685A21.1	916	0	22178333	0.0	0.0
KCNG4	6556	0	22178333	0.0	0.0
AC012119.1	91	0	22178333	0.0	0.0
IGLV9-49	411	0	22178333	0.0	0.0
RP11-874J12.4	1458	0	22178333	0.0	0.0
GAST	473	0	22178333	0.0	0.0
RP11-461O7.1	3462	0	22178333	0.0	0.0
RP11-461O7.2	992	0	22178333	0.0	0.0
RNU6-691P	77	0	22178333	0.0	0.0
AP001652.1	1598	0	22178333	0.0	0.0
RP11-185J20.1	1677	0	22178333	0.0	0.0
OR8D4	1332	0	22178333	0.0	0.0
RP11-430C7.4	686	0	22178333	0.0	0.0
OR8D2	1052	0	22178333	0.0	0.0
MIR759	97	0	22178333	0.0	0.0
AC104623.2	549	0	22178333	0.0	0.0
RNU7-171P	63	0	22178333	0.0	0.0
RP11-874J12.3	559	0	22178333	0.0	0.0
RP11-136K7.1	569	0	22178333	0.0	0.0
RP11-136K7.3	504	0	22178333	0.0	0.0
RP11-136K7.2	2769	0	22178333	0.0	0.0
CTD-2012I17.1	494	0	22178333	0.0	0.0
UGT2A3	2971	0	22178333	0.0	0.0
UGT2A2	1682	0	22178333	0.0	0.0
UGT2A1	3489	0	22178333	0.0	0.0
RNU6-575P	106	0	22178333	0.0	0.0
AL442639.1	87	0	22178333	0.0	0.0
AP000797.3	577	0	22178333	0.0	0.0
OR2Y1	1059	0	22178333	0.0	0.0
CTD-3032H12.1	780	0	22178333	0.0	0.0
CTD-3032H12.2	361	0	22178333	0.0	0.0
PKNOX2-AS1	589	0	22178333	0.0	0.0
FAM21D	1506	0	22178333	0.0	0.0
C22orf31	998	0	22178333	0.0	0.0
C22orf34	6026	0	22178333	0.0	0.0
VWA8-AS1	2083	0	22178333	0.0	0.0
PLPP2	1624	0	22178333	0.0	0.0
AC003003.5	2498	0	22178333	0.0	0.0
RP11-439H9.1	316	0	22178333	0.0	0.0
AL606500.1	23	0	22178333	0.0	0.0
RP11-315I20.3	410	0	22178333	0.0	0.0
RP11-324E6.6	1734	0	22178333	0.0	0.0
AL158111.1	88	0	22178333	0.0	0.0
AC126177.1	87	0	22178333	0.0	0.0
AC074366.3	556	0	22178333	0.0	0.0
FYB	5037	0	22178333	0.0	0.0
RNU6-336P	108	0	22178333	0.0	0.0
GOLGA6L2	3038	0	22178333	0.0	0.0
FCGR2B	2137	0	22178333	0.0	0.0
PSAPL1	2689	0	22178333	0.0	0.0
RP11-36N20.1	585	0	22178333	0.0	0.0
RP11-21A7A.2	652	0	22178333	0.0	0.0
RP11-397C18.2	793	0	22178333	0.0	0.0
CALCA	1488	0	22178333	0.0	0.0
RP11-319F12.2	418	0	22178333	0.0	0.0
IGLV2-8	522	0	22178333	0.0	0.0
RN7SL567P	301	0	22178333	0.0	0.0
CKM	1665	0	22178333	0.0	0.0
RP11-120C12.3	709	0	22178333	0.0	0.0
OR51B5	940	0	22178333	0.0	0.0
OR51B4	984	0	22178333	0.0	0.0
OR51B6	940	0	22178333	0.0	0.0
OR51B2	1043	0	22178333	0.0	0.0
RNA5SP156	111	0	22178333	0.0	0.0
RNA5SP157	44	0	22178333	0.0	0.0
RNA5SP154	112	0	22178333	0.0	0.0
RNA5SP155	130	0	22178333	0.0	0.0
RNA5SP152	111	0	22178333	0.0	0.0
RNA5SP153	77	0	22178333	0.0	0.0
RNA5SP150	120	0	22178333	0.0	0.0
RNA5SP151	118	0	22178333	0.0	0.0
AC134300.1	98	0	22178333	0.0	0.0
RNA5SP158	103	0	22178333	0.0	0.0
RNA5SP159	104	0	22178333	0.0	0.0
RNU6-706P	105	0	22178333	0.0	0.0
RNU6-201P	62	0	22178333	0.0	0.0
RP11-231L11.1	395	0	22178333	0.0	0.0
CTD-2516F10.4	552	0	22178333	0.0	0.0
FCER2	1733	0	22178333	0.0	0.0
RP11-264L1.4	722	0	22178333	0.0	0.0
RP11-264L1.1	1348	0	22178333	0.0	0.0
