Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
AL592205.2	120	0	32284564	0.0	0.0
AC078941.1	2518	0	32284564	0.0	0.0
RP11-53B2.1	572	0	32284564	0.0	0.0
RN7SL192P	298	0	32284564	0.0	0.0
AF240627.2	882	0	32284564	0.0	0.0
RNU6-1200P	108	0	32284564	0.0	0.0
RP11-9H20.2	742	0	32284564	0.0	0.0
RP11-145E17.3	1952	0	32284564	0.0	0.0
RP11-145E17.2	745	0	32284564	0.0	0.0
DDO	2135	0	32284564	0.0	0.0
RP11-133L14.5	785	0	32284564	0.0	0.0
AC010105.1	388	0	32284564	0.0	0.0
AFF2-IT1	445	0	32284564	0.0	0.0
AC007277.3	2199	0	32284564	0.0	0.0
PCDH9-AS4	439	0	32284564	0.0	0.0
PCDH9-AS2	544	0	32284564	0.0	0.0
PCDH9-AS1	534	0	32284564	0.0	0.0
RP11-408J6.1	557	0	32284564	0.0	0.0
MIR921	57	0	32284564	0.0	0.0
MIR920	76	0	32284564	0.0	0.0
RP11-362K2.2	1455	0	32284564	0.0	0.0
CTC-512J12.4	580	0	32284564	0.0	0.0
AC092832.1	87	0	32284564	0.0	0.0
RNU6-1291P	105	0	32284564	0.0	0.0
CATIP-AS1	483	0	32284564	0.0	0.0
CATIP-AS2	539	0	32284564	0.0	0.0
RP11-789A21.1	596	0	32284564	0.0	0.0
RN7SL356P	247	0	32284564	0.0	0.0
TRAC	1145	0	32284564	0.0	0.0
MIR92B	97	0	32284564	0.0	0.0
AL356756.1	105	0	32284564	0.0	0.0
RP11-407A16.3	950	0	32284564	0.0	0.0
IGKV6-21	408	0	32284564	0.0	0.0
RP11-407A16.7	543	0	32284564	0.0	0.0
TGIF2LY	1002	0	32284564	0.0	0.0
TGIF2LX	1003	0	32284564	0.0	0.0
RP11-386G21.1	816	0	32284564	0.0	0.0
RMST	3944	0	32284564	0.0	0.0
RP11-386G21.2	774	0	32284564	0.0	0.0
AL121914.1	93	0	32284564	0.0	0.0
RNU6-920P	93	0	32284564	0.0	0.0
MIR3119-2	86	0	32284564	0.0	0.0
RP11-30G8.1	211	0	32284564	0.0	0.0
RP11-30G8.2	339	0	32284564	0.0	0.0
RP11-674P19.2	2075	0	32284564	0.0	0.0
CASP4	2270	0	32284564	0.0	0.0
RNU6-1051P	103	0	32284564	0.0	0.0
CASP1	2677	0	32284564	0.0	0.0
AC078828.1	90	0	32284564	0.0	0.0
RN7SL600P	298	0	32284564	0.0	0.0
AL158051.1	82	0	32284564	0.0	0.0
AC003988.1	583	0	32284564	0.0	0.0
RNU6-737P	108	0	32284564	0.0	0.0
RP11-738G5.2	411	0	32284564	0.0	0.0
RP11-738G5.1	269	0	32284564	0.0	0.0
RNU6-68P	105	0	32284564	0.0	0.0
RP11-553E24.3	341	0	32284564	0.0	0.0
KRT28	1693	0	32284564	0.0	0.0
AC122136.1	88	0	32284564	0.0	0.0
RNU6-57P	104	0	32284564	0.0	0.0
AC122136.2	480	0	32284564	0.0	0.0
KRT23	2244	0	32284564	0.0	0.0
KRT20	1745	0	32284564	0.0	0.0
KRT26	1741	0	32284564	0.0	0.0
KRT24	1889	0	32284564	0.0	0.0
KRT25	1678	0	32284564	0.0	0.0
AC005009.2	690	0	32284564	0.0	0.0
AC005009.1	271	0	32284564	0.0	0.0
RP11-338K13.1	463	0	32284564	0.0	0.0
HYAL4	2431	0	32284564	0.0	0.0
RP11-12K6.2	383	0	32284564	0.0	0.0
RP4-806M20.5	1622	0	32284564	0.0	0.0
RP11-563K23.1	332	0	32284564	0.0	0.0
RP11-344B5.4	969	0	32284564	0.0	0.0
SNORD115-18	83	0	32284564	0.0	0.0
SNORD115-19	83	0	32284564	0.0	0.0
RP11-344B5.3	397	0	32284564	0.0	0.0
RP11-344B5.2	586	0	32284564	0.0	0.0
SNORD115-15	82	0	32284564	0.0	0.0
SNORD115-16	83	0	32284564	0.0	0.0
PNMA5	3443	0	32284564	0.0	0.0
SNORD115-11	83	0	32284564	0.0	0.0
SNORD115-12	83	0	32284564	0.0	0.0
AC048346.1	94	0	32284564	0.0	0.0
RP11-986G18.2	570	0	32284564	0.0	0.0
RP11-118B18.2	520	0	32284564	0.0	0.0
RP11-885N19.6	540	0	32284564	0.0	0.0
RP11-142A22.4	1155	0	32284564	0.0	0.0
AC020636.1	100	0	32284564	0.0	0.0
AC006947.1	487	0	32284564	0.0	0.0
RP11-775B15.2	329	0	32284564	0.0	0.0
RNU7-176P	63	0	32284564	0.0	0.0
NCF4	1650	0	32284564	0.0	0.0
MIR5684	66	0	32284564	0.0	0.0
RP5-1009E24.8	847	0	32284564	0.0	0.0
CSMD2-AS1	1895	0	32284564	0.0	0.0
AC079603.1	87	0	32284564	0.0	0.0
AC003986.7	694	0	32284564	0.0	0.0
AC003986.5	1528	0	32284564	0.0	0.0
RP11-118B22.4	227	0	32284564	0.0	0.0
RP11-862G15.2	1386	0	32284564	0.0	0.0
MIR1285-2	89	0	32284564	0.0	0.0
UNC13C	13082	0	32284564	0.0	0.0
CTA-31J9.2	373	0	32284564	0.0	0.0
AL589663.1	53	0	32284564	0.0	0.0
RN7SL99P	276	0	32284564	0.0	0.0
CNTNAP5	5308	0	32284564	0.0	0.0
CNTNAP4	5138	0	32284564	0.0	0.0
RP11-158G18.1	957	0	32284564	0.0	0.0
OR8I2	934	0	32284564	0.0	0.0
RNU6-578P	104	0	32284564	0.0	0.0
BHLHE23	1110	0	32284564	0.0	0.0
AC004066.3	576	0	32284564	0.0	0.0
DPEP2	2314	0	32284564	0.0	0.0
AL138706.1	117	0	32284564	0.0	0.0
KRT27	1620	0	32284564	0.0	0.0
RP11-371M22.1	572	0	32284564	0.0	0.0
HORMAD2	2447	0	32284564	0.0	0.0
RP11-659P15.1	1894	0	32284564	0.0	0.0
RP11-285C1.2	567	0	32284564	0.0	0.0
AC078942.1	591	0	32284564	0.0	0.0
OR2B2	1213	0	32284564	0.0	0.0
OR2B3	1008	0	32284564	0.0	0.0
RP11-527H14.4	920	0	32284564	0.0	0.0
RP11-527H14.6	503	0	32284564	0.0	0.0
RP11-527H14.1	1102	0	32284564	0.0	0.0
AC109335.1	99	0	32284564	0.0	0.0
TSSK1B	2479	0	32284564	0.0	0.0
CTB-105N12.2	1568	0	32284564	0.0	0.0
IL21-AS1	3759	0	32284564	0.0	0.0
RP11-879F14.3	609	0	32284564	0.0	0.0
RP11-232M24.1	1896	0	32284564	0.0	0.0
RNU6-478P	111	0	32284564	0.0	0.0
AP001136.2	637	0	32284564	0.0	0.0
CTD-2542L18.1	3456	0	32284564	0.0	0.0
AL034553.1	88	0	32284564	0.0	0.0
RP4-745E8.2	231	0	32284564	0.0	0.0
SERPINE1	3199	0	32284564	0.0	0.0
TNNT3	1565	0	32284564	0.0	0.0
TNNT2	1436	0	32284564	0.0	0.0
RP11-397A16.3	2594	0	32284564	0.0	0.0
RNU6-692P	108	0	32284564	0.0	0.0
SOX11	8720	0	32284564	0.0	0.0
SOX14	2056	0	32284564	0.0	0.0
SOX17	2344	0	32284564	0.0	0.0
AC132217.4	375	0	32284564	0.0	0.0
RP11-669M16.1	502	0	32284564	0.0	0.0
RP11-669M16.2	460	0	32284564	0.0	0.0
RNA5SP109	117	0	32284564	0.0	0.0
RNA5SP100	111	0	32284564	0.0	0.0
RNA5SP103	119	0	32284564	0.0	0.0
RNA5SP102	107	0	32284564	0.0	0.0
RNA5SP105	114	0	32284564	0.0	0.0
RNA5SP104	119	0	32284564	0.0	0.0
RNA5SP107	123	0	32284564	0.0	0.0
RNA5SP106	101	0	32284564	0.0	0.0
AC099339.1	115	0	32284564	0.0	0.0
RNU6-331P	108	0	32284564	0.0	0.0
AC118063.1	92	0	32284564	0.0	0.0
HES3	701	0	32284564	0.0	0.0
RP11-112L6.3	1067	0	32284564	0.0	0.0
CAPNS2	1017	0	32284564	0.0	0.0
RP11-434D2.2	303	0	32284564	0.0	0.0
RP11-434D2.3	4583	0	32284564	0.0	0.0
RP13-452N2.1	2386	0	32284564	0.0	0.0
RP11-434D2.7	1520	0	32284564	0.0	0.0
KLRD1	15720	0	32284564	0.0	0.0
R3HDML	1382	0	32284564	0.0	0.0
RN7SL376P	263	0	32284564	0.0	0.0
MIR199A2	111	0	32284564	0.0	0.0
OR2S2	1048	0	32284564	0.0	0.0
RN7SL560P	261	0	32284564	0.0	0.0
RP11-502F1.1	2507	0	32284564	0.0	0.0
GPR150	2066	0	32284564	0.0	0.0
LLNLR-470E3.1	455	0	32284564	0.0	0.0
BX649567.1	421	0	32284564	0.0	0.0
IGHV1-58	416	0	32284564	0.0	0.0
AC108865.1	83	0	32284564	0.0	0.0
RP1-144F13.3	306	0	32284564	0.0	0.0
AC064834.2	852	0	32284564	0.0	0.0
AC104024.1	2204	0	32284564	0.0	0.0
RP1-207H1.3	1220	0	32284564	0.0	0.0
AC104024.2	403	0	32284564	0.0	0.0
RNU6-1075P	108	0	32284564	0.0	0.0
CR392039.1	84	0	32284564	0.0	0.0
TM4SF1	3671	0	32284564	0.0	0.0
TM4SF4	2106	0	32284564	0.0	0.0
TM4SF5	713	0	32284564	0.0	0.0
MIR518C	102	0	32284564	0.0	0.0
MIR518B	84	0	32284564	0.0	0.0
MIR518E	89	0	32284564	0.0	0.0
MIR518D	88	0	32284564	0.0	0.0
MIR518F	88	0	32284564	0.0	0.0
MIR5189	115	0	32284564	0.0	0.0
MIR5188	114	0	32284564	0.0	0.0
AL162853.1	76	0	32284564	0.0	0.0
RNU6-1322P	108	0	32284564	0.0	0.0
RP5-912I13.1	1862	0	32284564	0.0	0.0
RN7SL53P	296	0	32284564	0.0	0.0
HGD	2019	0	32284564	0.0	0.0
RP11-306O13.1	1215	0	32284564	0.0	0.0
RP11-350O14.18	463	0	32284564	0.0	0.0
C7orf62	1025	0	32284564	0.0	0.0
C7orf65	2914	0	32284564	0.0	0.0
C7orf66	437	0	32284564	0.0	0.0
RNU6-931P	108	0	32284564	0.0	0.0
LINC01555	2887	0	32284564	0.0	0.0
LINC01556	468	0	32284564	0.0	0.0
LINC01550	4280	0	32284564	0.0	0.0
PKP1	5462	0	32284564	0.0	0.0
LINC01553	4332	0	32284564	0.0	0.0
AC004673.1	75	0	32284564	0.0	0.0
RNU6-1028P	94	0	32284564	0.0	0.0
LINC01558	1656	0	32284564	0.0	0.0
LINC01559	3047	0	32284564	0.0	0.0
RNU6-1148P	105	0	32284564	0.0	0.0
RNU6-819P	108	0	32284564	0.0	0.0
RN7SL872P	270	0	32284564	0.0	0.0
MIR4274	92	0	32284564	0.0	0.0
CTD-2043I16.1	577	0	32284564	0.0	0.0
MIR4276	71	0	32284564	0.0	0.0
MIR4277	85	0	32284564	0.0	0.0
RP11-654D12.2	551	0	32284564	0.0	0.0
AL160291.1	85	0	32284564	0.0	0.0
RN7SL214P	261	0	32284564	0.0	0.0
AC018643.4	417	0	32284564	0.0	0.0
OR5K4	967	0	32284564	0.0	0.0
AC002463.3	1196	0	32284564	0.0	0.0
OR5K1	1098	0	32284564	0.0	0.0
OR5K3	967	0	32284564	0.0	0.0
RP11-100K18.1	2729	0	32284564	0.0	0.0
ITGB2	3519	0	32284564	0.0	0.0
LINC00606	2872	0	32284564	0.0	0.0
LINC00605	1561	0	32284564	0.0	0.0
LINC00604	501	0	32284564	0.0	0.0
LINC00603	564	0	32284564	0.0	0.0
LINC00602	2066	0	32284564	0.0	0.0
LINC00601	1172	0	32284564	0.0	0.0
RNU6-873P	108	0	32284564	0.0	0.0
ITGB6	4702	0	32284564	0.0	0.0
LINC00609	586	0	32284564	0.0	0.0
LINC00608	3951	0	32284564	0.0	0.0
RP11-883G14.3	588	0	32284564	0.0	0.0
RP11-883G14.2	440	0	32284564	0.0	0.0
RP11-883G14.1	1185	0	32284564	0.0	0.0
RP11-597M17.1	362	0	32284564	0.0	0.0
RP11-883G14.4	513	0	32284564	0.0	0.0
RN7SL664P	304	0	32284564	0.0	0.0
DGAT2L6	1560	0	32284564	0.0	0.0
RNU6-1115P	107	0	32284564	0.0	0.0
RP11-281J9.2	490	0	32284564	0.0	0.0
FTCD-AS1	502	0	32284564	0.0	0.0
RP11-264K23.1	652	0	32284564	0.0	0.0
RP11-227H15.5	436	0	32284564	0.0	0.0
RP11-227H15.4	1938	0	32284564	0.0	0.0
ST8SIA3	11837	0	32284564	0.0	0.0
RP11-730N24.1	2293	0	32284564	0.0	0.0
RN7SL329P	298	0	32284564	0.0	0.0
RP11-817G13.3	495	0	32284564	0.0	0.0
AC080080.1	67	0	32284564	0.0	0.0
RP11-150O12.5	850	0	32284564	0.0	0.0
MIR4307HG	826	0	32284564	0.0	0.0
RP11-1057B8.2	2099	0	32284564	0.0	0.0
SFTA2	971	0	32284564	0.0	0.0
ANKRD33B-AS1	524	0	32284564	0.0	0.0
RP13-507P19.1	534	0	32284564	0.0	0.0
RP13-507P19.2	2012	0	32284564	0.0	0.0
RP11-114H21.2	679	0	32284564	0.0	0.0
OR4C5	982	0	32284564	0.0	0.0
OR4C6	931	0	32284564	0.0	0.0
NTM-AS1	705	0	32284564	0.0	0.0
RP11-264M12.4	1693	0	32284564	0.0	0.0
RP11-816J8.1	526	0	32284564	0.0	0.0
RN7SL545P	280	0	32284564	0.0	0.0
TNNI1	7355	0	32284564	0.0	0.0
RP11-676J12.6	587	0	32284564	0.0	0.0
TMEM244	676	0	32284564	0.0	0.0
TMEM247	683	0	32284564	0.0	0.0
AC011366.3	521	0	32284564	0.0	0.0
SLC35G3	2005	0	32284564	0.0	0.0
PRODH2	1688	0	32284564	0.0	0.0
MIR539	79	0	32284564	0.0	0.0
LCE1B	1140	0	32284564	0.0	0.0
RP1-247F3.1	288	0	32284564	0.0	0.0
TTTY7B	1374	0	32284564	0.0	0.0
RNU6-1314P	105	0	32284564	0.0	0.0
RP1-125N5.2	560	0	32284564	0.0	0.0
CHL1-AS2	731	0	32284564	0.0	0.0
AC016995.3	1465	0	32284564	0.0	0.0
RN7SL24P	293	0	32284564	0.0	0.0
ACTRT1	1438	0	32284564	0.0	0.0
RP11-122L9.1	847	0	32284564	0.0	0.0
RP1-251I12.1	825	0	32284564	0.0	0.0
RP11-353P15.1	479	0	32284564	0.0	0.0
CTC-467M3.3	678	0	32284564	0.0	0.0
PCDHB1	8211	0	32284564	0.0	0.0
PCDHB6	3267	0	32284564	0.0	0.0
PCDHB5	3409	0	32284564	0.0	0.0
PCDHB4	3826	0	32284564	0.0	0.0
RP11-346D14.1	2475	0	32284564	0.0	0.0
CTB-32O4.4	597	0	32284564	0.0	0.0
RP11-862P13.1	516	0	32284564	0.0	0.0
RP11-565A3.2	1116	0	32284564	0.0	0.0
RP11-565A3.1	570	0	32284564	0.0	0.0
RP11-624D11.2	431	0	32284564	0.0	0.0
TINAGL1	2294	0	32284564	0.0	0.0
RNU6-72P	107	0	32284564	0.0	0.0
AC002331.1	296	0	32284564	0.0	0.0
RP11-724M22.1	493	0	32284564	0.0	0.0
AC010999.1	74	0	32284564	0.0	0.0
RNU1-59P	163	0	32284564	0.0	0.0
EPPIN	2926	0	32284564	0.0	0.0
PDYN	2852	0	32284564	0.0	0.0
RP11-488L1.1	742	0	32284564	0.0	0.0
RP11-327L9.1	589	0	32284564	0.0	0.0
OR4K15	1217	0	32284564	0.0	0.0
RP11-514P8.2	544	0	32284564	0.0	0.0
OR4K17	1033	0	32284564	0.0	0.0
PPEF1-AS1	432	0	32284564	0.0	0.0
RNU5E-7P	118	0	32284564	0.0	0.0
RP11-1M18.1	520	0	32284564	0.0	0.0
RN7SL642P	264	0	32284564	0.0	0.0
KB-7G2.8	882	0	32284564	0.0	0.0
KB-7G2.9	548	0	32284564	0.0	0.0
RP1-167G20.1	2128	0	32284564	0.0	0.0
AC026166.1	85	0	32284564	0.0	0.0
AC073257.1	526	0	32284564	0.0	0.0
AC073257.2	530	0	32284564	0.0	0.0
RNU4-8P	142	0	32284564	0.0	0.0
PON3	1116	0	32284564	0.0	0.0
IFT74-AS1	407	0	32284564	0.0	0.0
AL591925.1	89	0	32284564	0.0	0.0
RNU6-750P	108	0	32284564	0.0	0.0
GFRAL	1920	0	32284564	0.0	0.0
PNMA6B	1611	0	32284564	0.0	0.0
BX255923.1	1189	0	32284564	0.0	0.0
RNU6-765P	100	0	32284564	0.0	0.0
ZNF662	4377	0	32284564	0.0	0.0
ZNF665	4181	0	32284564	0.0	0.0
ZNF667	5480	0	32284564	0.0	0.0
RNU6-667P	103	0	32284564	0.0	0.0
RP11-274A11.3	2060	0	32284564	0.0	0.0
CELA3B	905	0	32284564	0.0	0.0
RP11-274A11.5	507	0	32284564	0.0	0.0
CELA3A	1167	0	32284564	0.0	0.0
RP11-10C8.2	3490	0	32284564	0.0	0.0
OR1A2	931	0	32284564	0.0	0.0
OR1A1	931	0	32284564	0.0	0.0
GFRA4	1522	0	32284564	0.0	0.0
RP4-738P15.1	3172	0	32284564	0.0	0.0
PRSS46	986	0	32284564	0.0	0.0
RP11-700E23.2	774	0	32284564	0.0	0.0
RP11-700E23.1	480	0	32284564	0.0	0.0
PRSS45	1054	0	32284564	0.0	0.0
PRSS42	1863	0	32284564	0.0	0.0
AC023157.1	100	0	32284564	0.0	0.0
RP11-804H8.7	343	0	32284564	0.0	0.0
RP11-328J2.1	1999	0	32284564	0.0	0.0
RNU7-58P	63	0	32284564	0.0	0.0
WWC2-AS1	406	0	32284564	0.0	0.0
RP11-690J15.1	526	0	32284564	0.0	0.0
RP11-479J7.2	426	0	32284564	0.0	0.0
AC063944.1	107	0	32284564	0.0	0.0
CTD-2161F6.2	458	0	32284564	0.0	0.0
CTD-2161F6.3	803	0	32284564	0.0	0.0
AC010731.4	1379	0	32284564	0.0	0.0
CTD-2161F6.1	297	0	32284564	0.0	0.0
GPR1-AS	3714	0	32284564	0.0	0.0
RP11-349P19.1	529	0	32284564	0.0	0.0
RNU6-537P	104	0	32284564	0.0	0.0
PRR23D1	1591	0	32284564	0.0	0.0
RNU7-23P	63	0	32284564	0.0	0.0
AL030997.1	131	0	32284564	0.0	0.0
MIR302E	73	0	32284564	0.0	0.0
DCAF4L2	3327	0	32284564	0.0	0.0
AL139821.1	100	0	32284564	0.0	0.0
RP11-19P22.5	2111	0	32284564	0.0	0.0
RP11-265N7.1	1963	0	32284564	0.0	0.0
RP11-265N7.2	1111	0	32284564	0.0	0.0
RNU6-799P	108	0	32284564	0.0	0.0
RNU6-274P	108	0	32284564	0.0	0.0
AC002485.1	76	0	32284564	0.0	0.0
RP11-417B4.2	790	0	32284564	0.0	0.0
RP11-445J9.1	416	0	32284564	0.0	0.0
RP11-697E14.2	579	0	32284564	0.0	0.0
RP11-326A13.2	1984	0	32284564	0.0	0.0
RP11-326A13.1	684	0	32284564	0.0	0.0
AC007333.1	100	0	32284564	0.0	0.0
RP11-431M7.2	544	0	32284564	0.0	0.0
RP11-209K10.2	575	0	32284564	0.0	0.0
RNU6-559P	99	0	32284564	0.0	0.0
RP11-78H24.1	845	0	32284564	0.0	0.0
UGT1A8	2412	0	32284564	0.0	0.0
UGT1A9	2421	0	32284564	0.0	0.0
UGT1A4	2393	0	32284564	0.0	0.0
UGT1A5	2350	0	32284564	0.0	0.0
UGT1A6	2871	0	32284564	0.0	0.0
UGT1A7	2338	0	32284564	0.0	0.0
UGT1A1	4473	0	32284564	0.0	0.0
UGT1A3	2369	0	32284564	0.0	0.0
OR2A42	934	0	32284564	0.0	0.0
PCED1B-AS1	1079	0	32284564	0.0	0.0
SH3PXD2A-AS1	2031	0	32284564	0.0	0.0
RN7SL814P	298	0	32284564	0.0	0.0
LINC00881	1042	0	32284564	0.0	0.0
LINC00880	2022	0	32284564	0.0	0.0
LINC00885	1831	0	32284564	0.0	0.0
LINC00887	4155	0	32284564	0.0	0.0
RNU6-329P	108	0	32284564	0.0	0.0
RP11-509E10.1	780	0	32284564	0.0	0.0
RP11-509E10.3	1769	0	32284564	0.0	0.0
CD163	4405	0	32284564	0.0	0.0
RP11-762E8.1	506	0	32284564	0.0	0.0
AC005754.8	2087	0	32284564	0.0	0.0
AC005754.7	956	0	32284564	0.0	0.0
ADIPOQ	4617	0	32284564	0.0	0.0
RNU6-1338P	92	0	32284564	0.0	0.0
AC012047.1	62	0	32284564	0.0	0.0
RP11-117D22.1	385	0	32284564	0.0	0.0
SNORD109B	68	0	32284564	0.0	0.0
MUC8	935	0	32284564	0.0	0.0
AC068704.1	96	0	32284564	0.0	0.0
MUC2	8743	0	32284564	0.0	0.0
MUC7	2779	0	32284564	0.0	0.0
FAM205C	1378	0	32284564	0.0	0.0
AC099759.1	99	0	32284564	0.0	0.0
RP11-500K19.1	749	0	32284564	0.0	0.0
FGF12-AS2	582	0	32284564	0.0	0.0
FGF12-AS3	293	0	32284564	0.0	0.0
FGF12-AS1	1087	0	32284564	0.0	0.0
RN7SL547P	289	0	32284564	0.0	0.0
AC092017.1	95	0	32284564	0.0	0.0
RNU6-912P	105	0	32284564	0.0	0.0
RP11-495K9.3	1317	0	32284564	0.0	0.0
RP11-563J2.3	2448	0	32284564	0.0	0.0
CISTR	922	0	32284564	0.0	0.0
RP11-153M7.5	526	0	32284564	0.0	0.0
RP11-826F13.1	1557	0	32284564	0.0	0.0
RP11-774D14.1	1847	0	32284564	0.0	0.0
RP11-342D14.1	1374	0	32284564	0.0	0.0
RP11-296A18.6	437	0	32284564	0.0	0.0
RP11-563M4.1	485	0	32284564	0.0	0.0
DNASE1L3	2698	0	32284564	0.0	0.0
RN7SL284P	274	0	32284564	0.0	0.0
AC104037.1	102	0	32284564	0.0	0.0
RN7SL313P	290	0	32284564	0.0	0.0
RNU7-91P	63	0	32284564	0.0	0.0
CD40LG	1822	0	32284564	0.0	0.0
AP001992.1	99	0	32284564	0.0	0.0
RN7SL772P	278	0	32284564	0.0	0.0
RP11-274H24.1	2274	0	32284564	0.0	0.0
LINC01450	3266	0	32284564	0.0	0.0
LINC01455	564	0	32284564	0.0	0.0
AC008691.1	563	0	32284564	0.0	0.0
XX-C2158C12.1	809	0	32284564	0.0	0.0
AC068643.1	79	0	32284564	0.0	0.0
XX-C2158C12.2	760	0	32284564	0.0	0.0
CTC-436P18.3	1040	0	32284564	0.0	0.0
RNU6-1183P	61	0	32284564	0.0	0.0
RP11-932O9.4	1201	0	32284564	0.0	0.0
AC010084.1	561	0	32284564	0.0	0.0
ADARB2	8669	0	32284564	0.0	0.0
RN7SL226P	253	0	32284564	0.0	0.0
RNU6-25P	108	0	32284564	0.0	0.0
MAGEA8	2367	0	32284564	0.0	0.0
MAGEA3	2155	0	32284564	0.0	0.0
MAGEA2	2278	0	32284564	0.0	0.0
MAGEA1	1713	0	32284564	0.0	0.0
MAGEA6	1743	0	32284564	0.0	0.0
MAGEA4	2284	0	32284564	0.0	0.0
TEX13B	1251	0	32284564	0.0	0.0
TEX13A	1378	0	32284564	0.0	0.0
OR13F1	961	0	32284564	0.0	0.0
LINC01476	638	0	32284564	0.0	0.0
MIR767	110	0	32284564	0.0	0.0
MIR766	112	0	32284564	0.0	0.0
MIR764	86	0	32284564	0.0	0.0
LINC00415	437	0	32284564	0.0	0.0
LINC00410	2024	0	32284564	0.0	0.0
LINC00418	432	0	32284564	0.0	0.0
RP13-895J2.6	1794	0	32284564	0.0	0.0
TRIM10	3553	0	32284564	0.0	0.0
TRIM15	2246	0	32284564	0.0	0.0
CCRL2	2123	0	32284564	0.0	0.0
MIR491	85	0	32284564	0.0	0.0
MIR490	129	0	32284564	0.0	0.0
MIR493	90	0	32284564	0.0	0.0
MIR492	117	0	32284564	0.0	0.0
MIR495	83	0	32284564	0.0	0.0
CHI3L1	1802	0	32284564	0.0	0.0
MIR496	103	0	32284564	0.0	0.0
MIR498	125	0	32284564	0.0	0.0
LINC01478	2073	0	32284564	0.0	0.0
AC024592.9	1192	0	32284564	0.0	0.0
AC091304.1	84	0	32284564	0.0	0.0
AL137224.1	104	0	32284564	0.0	0.0
AL163953.2	728	0	32284564	0.0	0.0
RP11-341G23.2	480	0	32284564	0.0	0.0
RP11-341G23.3	470	0	32284564	0.0	0.0
RP11-720L8.1	467	0	32284564	0.0	0.0
AL162424.2	99	0	32284564	0.0	0.0
AL162424.1	89	0	32284564	0.0	0.0
RP11-75C23.1	552	0	32284564	0.0	0.0
RNU6-1271P	106	0	32284564	0.0	0.0
GABRA5	3522	0	32284564	0.0	0.0
RN7SL89P	287	0	32284564	0.0	0.0
AKR1C2	4561	0	32284564	0.0	0.0
PIEZO2	9969	0	32284564	0.0	0.0
RP11-90K17.2	452	0	32284564	0.0	0.0
RNU4-15P	142	0	32284564	0.0	0.0
OPCML-IT1	2938	0	32284564	0.0	0.0
OPCML-IT2	400	0	32284564	0.0	0.0
RP11-526K17.2	826	0	32284564	0.0	0.0
CTD-2254N19.1	722	0	32284564	0.0	0.0
RN7SL536P	280	0	32284564	0.0	0.0
BTC	2822	0	32284564	0.0	0.0
NXPH2	1054	0	32284564	0.0	0.0
RNU6-1082P	108	0	32284564	0.0	0.0
AC121157.1	92	0	32284564	0.0	0.0
CTD-2382H12.2	181	0	32284564	0.0	0.0
CTD-2382H12.1	525	0	32284564	0.0	0.0
RP3-335N17.2	612	0	32284564	0.0	0.0
AL138919.1	89	0	32284564	0.0	0.0
RNA5SP448	112	0	32284564	0.0	0.0
RNA5SP449	131	0	32284564	0.0	0.0
AC103974.1	80	0	32284564	0.0	0.0
RNA5SP441	89	0	32284564	0.0	0.0
RNA5SP442	108	0	32284564	0.0	0.0
RNA5SP443	133	0	32284564	0.0	0.0
RNA5SP444	107	0	32284564	0.0	0.0
RNA5SP445	116	0	32284564	0.0	0.0
RNA5SP446	83	0	32284564	0.0	0.0
RNA5SP447	120	0	32284564	0.0	0.0
AL353608.1	439	0	32284564	0.0	0.0
LEXM	1788	0	32284564	0.0	0.0
LLNLF-158E9.1	2680	0	32284564	0.0	0.0
GDF5OS	1736	0	32284564	0.0	0.0
IGHV2OR16-5	360	0	32284564	0.0	0.0
CAMP	749	0	32284564	0.0	0.0
RNU6-159P	107	0	32284564	0.0	0.0
RP11-405K6.1	992	0	32284564	0.0	0.0
SCGB3A1	524	0	32284564	0.0	0.0
SCGB3A2	592	0	32284564	0.0	0.0
RP11-1096D5.2	318	0	32284564	0.0	0.0
RP11-374N7.2	1771	0	32284564	0.0	0.0
TXNDC8	2143	0	32284564	0.0	0.0
FAM46D	3210	0	32284564	0.0	0.0
PRMT8	2471	0	32284564	0.0	0.0
CTB-158E9.1	1736	0	32284564	0.0	0.0
AL391375.1	86	0	32284564	0.0	0.0
AL512791.1	56	0	32284564	0.0	0.0
NCMAP	3957	0	32284564	0.0	0.0
MIR4435-2	81	0	32284564	0.0	0.0
MIR4435-1	81	0	32284564	0.0	0.0
OR10V1	1043	0	32284564	0.0	0.0
RNU6-771P	108	0	32284564	0.0	0.0
CD209	4419	0	32284564	0.0	0.0
CD200	2211	0	32284564	0.0	0.0
XDH	5724	0	32284564	0.0	0.0
CX3CL1	5986	0	32284564	0.0	0.0
AC002395.1	102	0	32284564	0.0	0.0
RP11-612J15.1	219	0	32284564	0.0	0.0
RP5-1056L3.1	209	0	32284564	0.0	0.0
RP11-437L7.1	458	0	32284564	0.0	0.0
CTD-2192J16.21	535	0	32284564	0.0	0.0
AC002472.11	566	0	32284564	0.0	0.0
RNU6-374P	109	0	32284564	0.0	0.0
RNU6-11P	108	0	32284564	0.0	0.0
CTD-2021H9.2	549	0	32284564	0.0	0.0
AC118282.3	83	0	32284564	0.0	0.0
NANOS2	1658	0	32284564	0.0	0.0
MIR3681HG	3519	0	32284564	0.0	0.0
RNU7-144P	77	0	32284564	0.0	0.0
RP11-775H9.2	1364	0	32284564	0.0	0.0
RP11-775H9.1	506	0	32284564	0.0	0.0
