Gene	Length	Counts	TotalReads	RPKM(25420418 pairs)	TPM(8.15 norm. reads)
RNU6-794P	65	0	25420418	0.0	0.0
IGHD2-2	32	0	25420418	0.0	0.0
IGHD2-8	32	0	25420418	0.0	0.0
AC087793.1	87	0	25420418	0.0	0.0
RNA5SP488	117	0	25420418	0.0	0.0
RNA5SP489	110	0	25420418	0.0	0.0
RNA5SP486	84	0	25420418	0.0	0.0
RNA5SP487	123	0	25420418	0.0	0.0
RNA5SP480	110	0	25420418	0.0	0.0
RNA5SP482	119	0	25420418	0.0	0.0
RNA5SP483	119	0	25420418	0.0	0.0
RP11-15B24.1	457	0	25420418	0.0	0.0
RP11-15B24.5	1051	0	25420418	0.0	0.0
RP11-15B24.4	677	0	25420418	0.0	0.0
AC010368.1	92	0	25420418	0.0	0.0
AC010368.2	50	0	25420418	0.0	0.0
RN7SL50P	297	0	25420418	0.0	0.0
RP11-99L13.2	265	0	25420418	0.0	0.0
RP11-99L13.1	680	0	25420418	0.0	0.0
AC092155.4	1290	0	25420418	0.0	0.0
SPINK14	298	0	25420418	0.0	0.0
RP11-679B17.2	431	0	25420418	0.0	0.0
RNU2-3P	192	0	25420418	0.0	0.0
CTC-524C5.5	401	0	25420418	0.0	0.0
RNU6-223P	108	0	25420418	0.0	0.0
AC016575.1	84	0	25420418	0.0	0.0
CTD-2014E2.6	570	0	25420418	0.0	0.0
CTD-2014E2.7	642	0	25420418	0.0	0.0
CTD-2014E2.2	541	0	25420418	0.0	0.0
RP11-991C1.2	467	0	25420418	0.0	0.0
RP11-991C1.1	742	0	25420418	0.0	0.0
CNR2	5256	0	25420418	0.0	0.0
RNU6-437P	96	0	25420418	0.0	0.0
RP11-95L3.2	528	0	25420418	0.0	0.0
RN7SL446P	298	0	25420418	0.0	0.0
RP11-48G14.1	841	0	25420418	0.0	0.0
RP11-48G14.3	579	0	25420418	0.0	0.0
RNU6ATAC18P	102	0	25420418	0.0	0.0
HTN1	931	0	25420418	0.0	0.0
RP11-219G17.8	588	0	25420418	0.0	0.0
RNU1-86P	155	0	25420418	0.0	0.0
RP11-385H1.1	3898	0	25420418	0.0	0.0
RNU2-33P	193	0	25420418	0.0	0.0
RNU1-100P	166	0	25420418	0.0	0.0
RNU6-499P	108	0	25420418	0.0	0.0
RP11-138I18.2	841	0	25420418	0.0	0.0
AP001282.1	145	0	25420418	0.0	0.0
CDH23-AS1	381	0	25420418	0.0	0.0
OR10Z1	943	0	25420418	0.0	0.0
CD244	2487	0	25420418	0.0	0.0
CD247	1689	0	25420418	0.0	0.0
CD248	2559	0	25420418	0.0	0.0
RP11-410C4.5	2913	0	25420418	0.0	0.0
TDRD10	2541	0	25420418	0.0	0.0
AP003471.3	95	0	25420418	0.0	0.0
RP5-1056H1.2	1933	0	25420418	0.0	0.0
RNU6ATAC23P	124	0	25420418	0.0	0.0
RN7SL409P	291	0	25420418	0.0	0.0
SNURF	689	0	25420418	0.0	0.0
RNU7-140P	61	0	25420418	0.0	0.0
AC067961.1	576	0	25420418	0.0	0.0
CLEC4M	1971	0	25420418	0.0	0.0
RP11-103J8.1	1059	0	25420418	0.0	0.0
AC092798.1	53	0	25420418	0.0	0.0
RP11-103J8.2	461	0	25420418	0.0	0.0
CLEC4G	1369	0	25420418	0.0	0.0
CLEC4E	2240	0	25420418	0.0	0.0
CLEC4D	1942	0	25420418	0.0	0.0
CLEC4C	1542	0	25420418	0.0	0.0
RNU6-626P	109	0	25420418	0.0	0.0
TRDV3	427	0	25420418	0.0	0.0
APOC4	744	0	25420418	0.0	0.0
TRDV2	522	0	25420418	0.0	0.0
APOC2	1267	0	25420418	0.0	0.0
APOC3	631	0	25420418	0.0	0.0
RP11-102C16.3	454	0	25420418	0.0	0.0
MIR551B	97	0	25420418	0.0	0.0
MIR551A	97	0	25420418	0.0	0.0
RP11-493E3.3	587	0	25420418	0.0	0.0
RNA5SP326	111	0	25420418	0.0	0.0
RP11-14P20.1	503	0	25420418	0.0	0.0
MIR338	80	0	25420418	0.0	0.0
RP11-6B4.1	598	0	25420418	0.0	0.0
RP11-672F9.1	428	0	25420418	0.0	0.0
SPERT	2130	0	25420418	0.0	0.0
RP11-483E17.1	952	0	25420418	0.0	0.0
MIR3919	90	0	25420418	0.0	0.0
MIR3915	98	0	25420418	0.0	0.0
RNU6-457P	108	0	25420418	0.0	0.0
MIR3912	106	0	25420418	0.0	0.0
AC009950.2	1530	0	25420418	0.0	0.0
PAGE5	748	0	25420418	0.0	0.0
PAGE2	556	0	25420418	0.0	0.0
PAGE3	764	0	25420418	0.0	0.0
RP11-144G6.4	236	0	25420418	0.0	0.0
CTD-2521M24.11	760	0	25420418	0.0	0.0
LINC01124	2118	0	25420418	0.0	0.0
LINC01127	3730	0	25420418	0.0	0.0
LINC01120	1865	0	25420418	0.0	0.0
PGK2	1658	0	25420418	0.0	0.0
BSN-AS1	463	0	25420418	0.0	0.0
RNU7-4P	63	0	25420418	0.0	0.0
DKFZp434J0226	2813	0	25420418	0.0	0.0
RP11-453M23.1	562	0	25420418	0.0	0.0
MIR4641	67	0	25420418	0.0	0.0
MIR4640	91	0	25420418	0.0	0.0
MIR4643	79	0	25420418	0.0	0.0
MIR4645	78	0	25420418	0.0	0.0
MIR4649	65	0	25420418	0.0	0.0
MIR4648	73	0	25420418	0.0	0.0
RN7SKP9	300	0	25420418	0.0	0.0
RP11-344J7.2	396	0	25420418	0.0	0.0
RP11-643G5.4	347	0	25420418	0.0	0.0
RP11-643G5.5	741	0	25420418	0.0	0.0
RP11-643G5.6	233	0	25420418	0.0	0.0
RP11-643G5.7	667	0	25420418	0.0	0.0
RP11-643G5.1	400	0	25420418	0.0	0.0
RP11-643G5.2	618	0	25420418	0.0	0.0
RN7SKP7	286	0	25420418	0.0	0.0
AC004460.1	84	0	25420418	0.0	0.0
RP11-568J23.4	500	0	25420418	0.0	0.0
RP11-568J23.6	410	0	25420418	0.0	0.0
CTD-2561J22.5	1848	0	25420418	0.0	0.0
RP11-568J23.2	2493	0	25420418	0.0	0.0
RN7SKP3	359	0	25420418	0.0	0.0
MIR135A2	101	0	25420418	0.0	0.0
RP11-422J15.1	2498	0	25420418	0.0	0.0
LINC00298	2240	0	25420418	0.0	0.0
LINC00299	3901	0	25420418	0.0	0.0
RP11-74K19.1	436	0	25420418	0.0	0.0
AC113610.1	567	0	25420418	0.0	0.0
LINC00297	915	0	25420418	0.0	0.0
LINC00290	596	0	25420418	0.0	0.0
LINC00293	1507	0	25420418	0.0	0.0
AC110810.1	87	0	25420418	0.0	0.0
RP11-95M5.1	3833	0	25420418	0.0	0.0
AL096864.1	88	0	25420418	0.0	0.0
IGKV2D-29	311	0	25420418	0.0	0.0
IGKV2D-28	307	0	25420418	0.0	0.0
IGKV2D-24	392	0	25420418	0.0	0.0
IGKV2D-26	392	0	25420418	0.0	0.0
RP5-908M14.5	1169	0	25420418	0.0	0.0
TCP11X2	1757	0	25420418	0.0	0.0
IGKV1D-8	536	0	25420418	0.0	0.0
MIR670	99	0	25420418	0.0	0.0
MIR211	111	0	25420418	0.0	0.0
MIR210	111	0	25420418	0.0	0.0
MIR217	111	0	25420418	0.0	0.0
MIR214	111	0	25420418	0.0	0.0
RNU6-362P	91	0	25420418	0.0	0.0
AC013733.4	987	0	25420418	0.0	0.0
AC013733.3	637	0	25420418	0.0	0.0
CDH11	7050	0	25420418	0.0	0.0
CDH10	3450	0	25420418	0.0	0.0
AL160175.1	53	0	25420418	0.0	0.0
CDH17	3818	0	25420418	0.0	0.0
CDH16	2972	0	25420418	0.0	0.0
CDH19	6353	0	25420418	0.0	0.0
CDH18	4289	0	25420418	0.0	0.0
OR4A16	988	0	25420418	0.0	0.0
OR4A15	1036	0	25420418	0.0	0.0
RP11-368I23.4	431	0	25420418	0.0	0.0
RP11-368I23.3	446	0	25420418	0.0	0.0
AL645922.1	71	0	25420418	0.0	0.0
RN7SL196P	280	0	25420418	0.0	0.0
RNU6-929P	108	0	25420418	0.0	0.0
RP11-632P5.1	1625	0	25420418	0.0	0.0
RNU6-1204P	108	0	25420418	0.0	0.0
RP11-100F15.1	561	0	25420418	0.0	0.0
RP11-100F15.2	386	0	25420418	0.0	0.0
RP11-785F11.1	1578	0	25420418	0.0	0.0
RNU6-257P	99	0	25420418	0.0	0.0
HTR1F	3141	0	25420418	0.0	0.0
HTR1A	1779	0	25420418	0.0	0.0
HTR1B	1261	0	25420418	0.0	0.0
RP11-805L22.3	507	0	25420418	0.0	0.0
MIR3198-1	81	0	25420418	0.0	0.0
AL359955.1	83	0	25420418	0.0	0.0
RN7SL74P	298	0	25420418	0.0	0.0
RP1-90K10.4	499	0	25420418	0.0	0.0
RNU6-1295P	104	0	25420418	0.0	0.0
RN7SL837P	288	0	25420418	0.0	0.0
MIR1260A	74	0	25420418	0.0	0.0
RP11-346L1.2	838	0	25420418	0.0	0.0
CR536603.1	78	0	25420418	0.0	0.0
RP11-359K18.3	1083	0	25420418	0.0	0.0
RP11-208N20.1	140	0	25420418	0.0	0.0
MIR1287	91	0	25420418	0.0	0.0
MIR1284	121	0	25420418	0.0	0.0
MIR1280	95	0	25420418	0.0	0.0
MEFV	3778	0	25420418	0.0	0.0
AC015660.1	133	0	25420418	0.0	0.0
MIR4436A	86	0	25420418	0.0	0.0
RP11-549K20.1	539	0	25420418	0.0	0.0
RP11-606D9.1	462	0	25420418	0.0	0.0
RP11-70D24.1	2032	0	25420418	0.0	0.0
RP11-70D24.4	643	0	25420418	0.0	0.0
RNU6-1055P	108	0	25420418	0.0	0.0
CPA2	1377	0	25420418	0.0	0.0
RP11-497K21.1	1111	0	25420418	0.0	0.0
CPA6	2358	0	25420418	0.0	0.0
CPA4	2828	0	25420418	0.0	0.0
OSM	2118	0	25420418	0.0	0.0
RP11-473M10.3	2036	0	25420418	0.0	0.0
AC006116.24	582	0	25420418	0.0	0.0
SH2D4B	4109	0	25420418	0.0	0.0
RP11-91J3.3	538	0	25420418	0.0	0.0
RP11-91J3.2	501	0	25420418	0.0	0.0
NPHS2	1882	0	25420418	0.0	0.0
NPHS1	4306	0	25420418	0.0	0.0
IGHV2-5	380	0	25420418	0.0	0.0
RN7SL261P	308	0	25420418	0.0	0.0
RP11-26L16.1	210	0	25420418	0.0	0.0
LILRB5	3254	0	25420418	0.0	0.0
RN7SL706P	290	0	25420418	0.0	0.0
AC109496.1	92	0	25420418	0.0	0.0
AL355490.2	106	0	25420418	0.0	0.0
CTD-2247C11.2	447	0	25420418	0.0	0.0
CTD-2247C11.1	560	0	25420418	0.0	0.0
CTD-2247C11.5	434	0	25420418	0.0	0.0
CTD-2247C11.4	547	0	25420418	0.0	0.0
SLC6A13	3087	0	25420418	0.0	0.0
RNU1-74P	172	0	25420418	0.0	0.0
RP11-10N16.2	1852	0	25420418	0.0	0.0
RNU6-53P	107	0	25420418	0.0	0.0
CTD-2234B20.1	442	0	25420418	0.0	0.0
RP11-510M2.1	533	0	25420418	0.0	0.0
RP11-510M2.6	443	0	25420418	0.0	0.0
RP1-58B11.1	1698	0	25420418	0.0	0.0
RN7SL157P	289	0	25420418	0.0	0.0
AC013248.2	234	0	25420418	0.0	0.0
RP11-236B18.5	235	0	25420418	0.0	0.0
RP11-236B18.2	382	0	25420418	0.0	0.0
RNU6-606P	112	0	25420418	0.0	0.0
RP11-395F4.1	611	0	25420418	0.0	0.0
RP11-44N12.5	505	0	25420418	0.0	0.0
SLC11A1	3867	0	25420418	0.0	0.0
AC079235.1	117	0	25420418	0.0	0.0
TRGV10	513	0	25420418	0.0	0.0
SPATA8	1086	0	25420418	0.0	0.0
SPATA3	1835	0	25420418	0.0	0.0
HIST1H4G	298	0	25420418	0.0	0.0
HIST1H4F	417	0	25420418	0.0	0.0
HIST1H4L	313	0	25420418	0.0	0.0
RNU6-1256P	104	0	25420418	0.0	0.0
AL445464.1	87	0	25420418	0.0	0.0
RP11-160N1.9	722	0	25420418	0.0	0.0
RP11-346J10.1	566	0	25420418	0.0	0.0
HKDC1	3707	0	25420418	0.0	0.0
AC126339.1	85	0	25420418	0.0	0.0
AC007009.2	88	0	25420418	0.0	0.0
MIR552	97	0	25420418	0.0	0.0
MIR554	97	0	25420418	0.0	0.0
MIR556	96	0	25420418	0.0	0.0
MIR558	95	0	25420418	0.0	0.0
MIR559	97	0	25420418	0.0	0.0
OR9I1	946	0	25420418	0.0	0.0
RNU7-172P	65	0	25420418	0.0	0.0
NTM-IT	375	0	25420418	0.0	0.0
RP11-66N24.6	813	0	25420418	0.0	0.0
IFNG-AS1	2132	0	25420418	0.0	0.0
RP11-84N19.1	388	0	25420418	0.0	0.0
AC010458.1	87	0	25420418	0.0	0.0
AC013468.1	50	0	25420418	0.0	0.0
CTD-2631K10.1	495	0	25420418	0.0	0.0
OR5D13	946	0	25420418	0.0	0.0
OR5D14	946	0	25420418	0.0	0.0
OR5D16	988	0	25420418	0.0	0.0
RP11-494H4.3	305	0	25420418	0.0	0.0
CTD-2125J1.1	491	0	25420418	0.0	0.0
RN7SL69P	271	0	25420418	0.0	0.0
RP11-679B19.1	4117	0	25420418	0.0	0.0
RP11-679B19.2	337	0	25420418	0.0	0.0
IGHD3-9	32	0	25420418	0.0	0.0
IGHD3-3	32	0	25420418	0.0	0.0
RP11-586L23.1	1040	0	25420418	0.0	0.0
WI2-925H4.1	134	0	25420418	0.0	0.0
AC074389.5	439	0	25420418	0.0	0.0
AC074389.7	456	0	25420418	0.0	0.0
AC074389.1	99	0	25420418	0.0	0.0
RP11-446H18.6	534	0	25420418	0.0	0.0
RP11-446H18.5	673	0	25420418	0.0	0.0
AC131056.5	249	0	25420418	0.0	0.0
Z97356.1	75	0	25420418	0.0	0.0
MIR4679-2	78	0	25420418	0.0	0.0
CTD-2206N4.2	296	0	25420418	0.0	0.0
RP11-184A2.3	765	0	25420418	0.0	0.0
RP11-184A2.2	315	0	25420418	0.0	0.0
RP11-404F10.2	2330	0	25420418	0.0	0.0
RP11-763B22.4	316	0	25420418	0.0	0.0
RN7SL786P	297	0	25420418	0.0	0.0
AKNAD1	3285	0	25420418	0.0	0.0
RNU6-788P	105	0	25420418	0.0	0.0
AC073133.1	2701	0	25420418	0.0	0.0
AC073133.2	434	0	25420418	0.0	0.0
RP11-16E23.3	430	0	25420418	0.0	0.0
RN7SKP108	329	0	25420418	0.0	0.0
AL021920.1	75	0	25420418	0.0	0.0
AL021920.2	511	0	25420418	0.0	0.0
RN7SL83P	298	0	25420418	0.0	0.0
RP11-271F18.4	1308	0	25420418	0.0	0.0
RP11-271F18.1	337	0	25420418	0.0	0.0
RP11-271F18.3	1069	0	25420418	0.0	0.0
AC108078.1	105	0	25420418	0.0	0.0
RP11-400G3.5	2409	0	25420418	0.0	0.0
RNA5SP145	126	0	25420418	0.0	0.0
RNA5SP144	117	0	25420418	0.0	0.0
RNA5SP147	110	0	25420418	0.0	0.0
RNA5SP146	124	0	25420418	0.0	0.0
RNA5SP140	93	0	25420418	0.0	0.0
RNA5SP143	116	0	25420418	0.0	0.0
RNA5SP142	123	0	25420418	0.0	0.0
RNA5SP149	93	0	25420418	0.0	0.0
RNA5SP148	95	0	25420418	0.0	0.0
RNU6-335P	114	0	25420418	0.0	0.0
RNU11-6P	134	0	25420418	0.0	0.0
TAC3	1275	0	25420418	0.0	0.0
RP11-528G1.2	637	0	25420418	0.0	0.0
CTD-2213F21.3	290	0	25420418	0.0	0.0
CTD-2213F21.4	433	0	25420418	0.0	0.0
C2orf57	1384	0	25420418	0.0	0.0
C2orf54	2697	0	25420418	0.0	0.0
RP11-428C6.2	1076	0	25420418	0.0	0.0
SLC16A12	4625	0	25420418	0.0	0.0
RN7SL564P	276	0	25420418	0.0	0.0
RP11-245A18.1	333	0	25420418	0.0	0.0
AC116562.2	105	0	25420418	0.0	0.0
AC018730.4	331	0	25420418	0.0	0.0
RNU6-200P	108	0	25420418	0.0	0.0
RNU6-707P	96	0	25420418	0.0	0.0
HMHB1	386	0	25420418	0.0	0.0
RNU2-69P	101	0	25420418	0.0	0.0
AC010376.1	108	0	25420418	0.0	0.0
RN7SL245P	291	0	25420418	0.0	0.0
RP11-35P15.1	377	0	25420418	0.0	0.0
RP11-79E3.2	1002	0	25420418	0.0	0.0
RP11-79E3.3	2409	0	25420418	0.0	0.0
RP11-474P2.2	629	0	25420418	0.0	0.0
RN7SL411P	299	0	25420418	0.0	0.0
RN7SL372P	297	0	25420418	0.0	0.0
AC004895.1	71	0	25420418	0.0	0.0
AC004895.4	713	0	25420418	0.0	0.0
RP11-82L20.1	172	0	25420418	0.0	0.0
RN7SL218P	302	0	25420418	0.0	0.0
CTD-2530H12.2	844	0	25420418	0.0	0.0
RNU6-1144P	105	0	25420418	0.0	0.0
AC018607.1	93	0	25420418	0.0	0.0
FAM177B	1236	0	25420418	0.0	0.0
RNA5SP84	108	0	25420418	0.0	0.0
AC007950.1	618	0	25420418	0.0	0.0
SNTN	4566	0	25420418	0.0	0.0
RP11-982M15.7	725	0	25420418	0.0	0.0
RP11-1149O23.2	639	0	25420418	0.0	0.0
AC012593.1	2172	0	25420418	0.0	0.0
RP11-1149O23.4	1127	0	25420418	0.0	0.0
RP11-442O1.4	2008	0	25420418	0.0	0.0
USP17L21	1682	0	25420418	0.0	0.0
MIR1295A	80	0	25420418	0.0	0.0
CTD-2024F21.1	1121	0	25420418	0.0	0.0
RP11-307C12.13	691	0	25420418	0.0	0.0
IGHV1OR15-1	355	0	25420418	0.0	0.0
IGHV1OR15-9	355	0	25420418	0.0	0.0
LINC00643	3779	0	25420418	0.0	0.0
LINC00642	2070	0	25420418	0.0	0.0
LINC00640	1365	0	25420418	0.0	0.0
LINC00645	3517	0	25420418	0.0	0.0
LINC00644	297	0	25420418	0.0	0.0
KB-1592A4.14	776	0	25420418	0.0	0.0
AL445675.1	85	0	25420418	0.0	0.0
AC105081.1	71	0	25420418	0.0	0.0
RNU6-877P	108	0	25420418	0.0	0.0
MIR376C	87	0	25420418	0.0	0.0
CTD-2530H12.7	392	0	25420418	0.0	0.0
RN7SL660P	298	0	25420418	0.0	0.0
RNU6-283P	108	0	25420418	0.0	0.0
RP11-432J9.3	1965	0	25420418	0.0	0.0
RNU6-1119P	109	0	25420418	0.0	0.0
RP11-432J9.6	899	0	25420418	0.0	0.0
AC074051.1	150	0	25420418	0.0	0.0
RP11-335L23.4	555	0	25420418	0.0	0.0
HAVCR1	2156	0	25420418	0.0	0.0
CTC-268N12.2	721	0	25420418	0.0	0.0
AC091705.1	211	0	25420418	0.0	0.0
AC091705.2	92	0	25420418	0.0	0.0
RP11-58C22.2	544	0	25420418	0.0	0.0
RP11-58C22.1	327	0	25420418	0.0	0.0
RNU6-301P	108	0	25420418	0.0	0.0
RN7SL493P	298	0	25420418	0.0	0.0
RP11-386D6.2	767	0	25420418	0.0	0.0
RP11-386D6.1	807	0	25420418	0.0	0.0
AL731561.2	100	0	25420418	0.0	0.0
AL162711.1	71	0	25420418	0.0	0.0
HNF1A-AS1	1652	0	25420418	0.0	0.0
RP11-91P17.1	560	0	25420418	0.0	0.0
RP11-146N23.4	411	0	25420418	0.0	0.0
RNU6-955P	105	0	25420418	0.0	0.0
RNU6-613P	109	0	25420418	0.0	0.0
LAIR1	5201	0	25420418	0.0	0.0
AC009365.4	753	0	25420418	0.0	0.0
RNU4-36P	145	0	25420418	0.0	0.0
TDRD15	6139	0	25420418	0.0	0.0
RP11-22A3.1	318	0	25420418	0.0	0.0
AL031594.1	78	0	25420418	0.0	0.0
AL513547.1	87	0	25420418	0.0	0.0
AL359538.1	98	0	25420418	0.0	0.0
AL359538.2	87	0	25420418	0.0	0.0
TNP2	628	0	25420418	0.0	0.0
TNP1	409	0	25420418	0.0	0.0
RP11-774I5.1	485	0	25420418	0.0	0.0
NPBWR2	1353	0	25420418	0.0	0.0
RP11-141A19.2	570	0	25420418	0.0	0.0
AC025016.1	576	0	25420418	0.0	0.0
SLC52A3	3223	0	25420418	0.0	0.0
RP11-63E9.1	3997	0	25420418	0.0	0.0
AL590714.1	233	0	25420418	0.0	0.0
SLC6A19	5186	0	25420418	0.0	0.0
SLC6A18	2133	0	25420418	0.0	0.0
TMEM207	1453	0	25420418	0.0	0.0
SLC6A14	4533	0	25420418	0.0	0.0
RP11-14N9.1	1562	0	25420418	0.0	0.0
RP11-14N9.2	677	0	25420418	0.0	0.0
FLJ40288	2003	0	25420418	0.0	0.0
RP11-63D14.1	512	0	25420418	0.0	0.0
AC004980.1	154	0	25420418	0.0	0.0
RP11-752L20.5	1035	0	25420418	0.0	0.0
RP11-776H12.1	10222	0	25420418	0.0	0.0
RNU6-1310P	108	0	25420418	0.0	0.0
TTTY3B	347	0	25420418	0.0	0.0
RN7SL344P	295	0	25420418	0.0	0.0
RP13-210D15.4	562	0	25420418	0.0	0.0
RP11-24P4.1	1636	0	25420418	0.0	0.0
RN7SL721P	296	0	25420418	0.0	0.0
OR2AK2	1108	0	25420418	0.0	0.0
DEFB4B	334	0	25420418	0.0	0.0
DEFB4A	382	0	25420418	0.0	0.0
RN7SL28P	297	0	25420418	0.0	0.0
MIR4419B	69	0	25420418	0.0	0.0
RP11-319G9.4	123	0	25420418	0.0	0.0
RP11-319G9.5	796	0	25420418	0.0	0.0
CALHM3	1655	0	25420418	0.0	0.0
HPR	1249	0	25420418	0.0	0.0
HPN	2376	0	25420418	0.0	0.0
LINCMD1	465	0	25420418	0.0	0.0
USP12-AS1	270	0	25420418	0.0	0.0
RNU6-1045P	108	0	25420418	0.0	0.0
MIR373	70	0	25420418	0.0	0.0
AC006041.1	330	0	25420418	0.0	0.0
RN7SL407P	313	0	25420418	0.0	0.0
BOK-AS1	645	0	25420418	0.0	0.0
MIR379	127	0	25420418	0.0	0.0
RN7SL616P	274	0	25420418	0.0	0.0
CTD-2004A9.1	337	0	25420418	0.0	0.0
RNU6-727P	108	0	25420418	0.0	0.0
RP11-677O4.2	3711	0	25420418	0.0	0.0
RP11-677O4.6	298	0	25420418	0.0	0.0
RNA5SP513	119	0	25420418	0.0	0.0
RP11-707P20.1	1187	0	25420418	0.0	0.0
ADAM2	2693	0	25420418	0.0	0.0
RNA5SP511	116	0	25420418	0.0	0.0
ADAM7	4508	0	25420418	0.0	0.0
RNU6-489P	108	0	25420418	0.0	0.0
NKX1-1	1238	0	25420418	0.0	0.0
SPO11	1847	0	25420418	0.0	0.0
RP11-212E8.1	663	0	25420418	0.0	0.0
MIR2117HG	508	0	25420418	0.0	0.0
IL20RA	4359	0	25420418	0.0	0.0
AC144836.1	342	0	25420418	0.0	0.0
RNU5E-3P	69	0	25420418	0.0	0.0
RNU4-4P	131	0	25420418	0.0	0.0
AC132807.1	460	0	25420418	0.0	0.0
SCX	1001	0	25420418	0.0	0.0
SCT	370	0	25420418	0.0	0.0
RP11-648O15.2	540	0	25420418	0.0	0.0
RP11-813I20.2	463	0	25420418	0.0	0.0
WFDC9	664	0	25420418	0.0	0.0
WFDC8	1536	0	25420418	0.0	0.0
GOLGA6D	3896	0	25420418	0.0	0.0
GOLGA6C	2100	0	25420418	0.0	0.0
GOLGA6B	2152	0	25420418	0.0	0.0
WFDC2	1121	0	25420418	0.0	0.0
WFDC6	623	0	25420418	0.0	0.0
TMEM61	1100	0	25420418	0.0	0.0
KLHL40	2523	0	25420418	0.0	0.0
RP11-62C7.2	577	0	25420418	0.0	0.0
RP11-138I17.1	1672	0	25420418	0.0	0.0
RP11-1136J12.1	730	0	25420418	0.0	0.0
RP11-63I8.1	1378	0	25420418	0.0	0.0
ZNF625	1701	0	25420418	0.0	0.0
ZNF626	6718	0	25420418	0.0	0.0
UGT2B15	2198	0	25420418	0.0	0.0
UGT2B17	2083	0	25420418	0.0	0.0
UGT2B10	1937	0	25420418	0.0	0.0
UGT2B11	2231	0	25420418	0.0	0.0
AC074019.1	429	0	25420418	0.0	0.0
S100A8	647	0	25420418	0.0	0.0
OLFML3	2117	0	25420418	0.0	0.0
RNU6-663P	107	0	25420418	0.0	0.0
GML	727	0	25420418	0.0	0.0
AC011453.1	102	0	25420418	0.0	0.0
OR1M1	1036	0	25420418	0.0	0.0
S100A5	789	0	25420418	0.0	0.0
RP11-14C10.3	517	0	25420418	0.0	0.0
RP11-14C10.4	315	0	25420418	0.0	0.0
RP11-14C10.6	2144	0	25420418	0.0	0.0
RNU6-194P	106	0	25420418	0.0	0.0
AP000673.1	82	0	25420418	0.0	0.0
PRM1	426	0	25420418	0.0	0.0
PRM3	425	0	25420418	0.0	0.0
PRM2	726	0	25420418	0.0	0.0
RP11-7K24.3	2028	0	25420418	0.0	0.0
AC000035.3	345	0	25420418	0.0	0.0
TTTY17A	168	0	25420418	0.0	0.0
TTTY17B	168	0	25420418	0.0	0.0
TTTY17C	168	0	25420418	0.0	0.0
GS1-120K12.4	1093	0	25420418	0.0	0.0
RP4-771M4.3	449	0	25420418	0.0	0.0
RP11-347N5.3	484	0	25420418	0.0	0.0
RP11-384E22.1	377	0	25420418	0.0	0.0
RP11-328K4.1	860	0	25420418	0.0	0.0
RP11-183E24.2	412	0	25420418	0.0	0.0
CTD-3037G24.3	700	0	25420418	0.0	0.0
CTD-3037G24.5	403	0	25420418	0.0	0.0
RP11-669C19.1	2315	0	25420418	0.0	0.0
AC000029.1	92	0	25420418	0.0	0.0
XXbac-B33L19.12	360	0	25420418	0.0	0.0
MT1B	383	0	25420418	0.0	0.0
AL450304.1	92	0	25420418	0.0	0.0
RP4-791M13.4	557	0	25420418	0.0	0.0
IGHG4	1123	0	25420418	0.0	0.0
RP11-317C20.9	1604	0	25420418	0.0	0.0
IGHG1	2625	0	25420418	0.0	0.0
IGHG2	1136	0	25420418	0.0	0.0
IGHG3	1275	0	25420418	0.0	0.0
BPIFB3	1469	0	25420418	0.0	0.0
BPIFB2	1914	0	25420418	0.0	0.0
BPIFB1	1743	0	25420418	0.0	0.0
BPIFB6	1377	0	25420418	0.0	0.0
BPIFB4	2175	0	25420418	0.0	0.0
RP11-450H6.3	1924	0	25420418	0.0	0.0
AL136137.1	86	0	25420418	0.0	0.0
AC024132.1	2511	0	25420418	0.0	0.0
MIR320D1	49	0	25420418	0.0	0.0
MIR320D2	49	0	25420418	0.0	0.0
MIR138-2	85	0	25420418	0.0	0.0
RP11-114G11.4	2539	0	25420418	0.0	0.0
RNU6-1133P	101	0	25420418	0.0	0.0
AC020900.2	102	0	25420418	0.0	0.0
AC020900.1	86	0	25420418	0.0	0.0
RNASE11	1501	0	25420418	0.0	0.0
RNASE10	1202	0	25420418	0.0	0.0
RNASE13	1609	0	25420418	0.0	0.0
RNASE12	632	0	25420418	0.0	0.0
RP11-209D14.4	367	0	25420418	0.0	0.0
AL121901.1	298	0	25420418	0.0	0.0
RP11-750H9.5	855	0	25420418	0.0	0.0
ZSCAN10	2745	0	25420418	0.0	0.0
AC012361.1	1500	0	25420418	0.0	0.0
C9orf50	1627	0	25420418	0.0	0.0
C9orf57	1569	0	25420418	0.0	0.0
RP1-163G9.2	471	0	25420418	0.0	0.0
HCG24	719	0	25420418	0.0	0.0
HCG21	608	0	25420418	0.0	0.0
HCG23	613	0	25420418	0.0	0.0
RP11-158L12.5	587	0	25420418	0.0	0.0
RP11-158L12.6	4395	0	25420418	0.0	0.0
RN7SL810P	281	0	25420418	0.0	0.0
RN7SL483P	286	0	25420418	0.0	0.0
SCN10A	6445	0	25420418	0.0	0.0
RP3-522P13.3	749	0	25420418	0.0	0.0
RP11-58B2.1	529	0	25420418	0.0	0.0
RNU6-270P	106	0	25420418	0.0	0.0
RP11-313F23.4	505	0	25420418	0.0	0.0
RP11-313F23.3	537	0	25420418	0.0	0.0
PTF1A	1539	0	25420418	0.0	0.0
LINC00929	1614	0	25420418	0.0	0.0
HBE1	920	0	25420418	0.0	0.0
