Gene	Length	Counts	TotalReads	RPKM(37346154 pairs)	TPM(12.10 norm. reads)
LINC00311	1568	0	37346154	0.0	0.0
LINC00314	609	0	37346154	0.0	0.0
METTL11B	996	0	37346154	0.0	0.0
LINC00316	457	0	37346154	0.0	0.0
C3orf84	713	0	37346154	0.0	0.0
RP11-123O10.1	262	0	37346154	0.0	0.0
TPRG1-AS2	482	0	37346154	0.0	0.0
CTD-2591A6.2	511	0	37346154	0.0	0.0
PABPN1L	1321	0	37346154	0.0	0.0
LLNLF-187D8.1	542	0	37346154	0.0	0.0
RP11-95G17.2	1385	0	37346154	0.0	0.0
SIRPG	1877	0	37346154	0.0	0.0
SIRPD	1965	0	37346154	0.0	0.0
IGKV3-7	447	0	37346154	0.0	0.0
RNU6-1241P	108	0	37346154	0.0	0.0
OSBPL10-AS1	2075	0	37346154	0.0	0.0
AC093165.1	95	0	37346154	0.0	0.0
RP11-93K22.13	717	0	37346154	0.0	0.0
RP11-805F19.2	470	0	37346154	0.0	0.0
DCANP1	3136	0	37346154	0.0	0.0
AC093627.11	571	0	37346154	0.0	0.0
GS1-166A23.1	191	0	37346154	0.0	0.0
GS1-166A23.2	600	0	37346154	0.0	0.0
CTD-2034I4.2	1094	0	37346154	0.0	0.0
CTD-2034I4.1	568	0	37346154	0.0	0.0
RP11-109M17.2	111	0	37346154	0.0	0.0
LL22NC03-104C7.1	459	0	37346154	0.0	0.0
FANK1-AS1	431	0	37346154	0.0	0.0
RP11-402L1.4	413	0	37346154	0.0	0.0
IGHD6-19	22	0	37346154	0.0	0.0
hsa-mir-4528	91	0	37346154	0.0	0.0
RP11-206B11.1	481	0	37346154	0.0	0.0
IGHD6-13	22	0	37346154	0.0	0.0
RP11-276E17.2	704	0	37346154	0.0	0.0
IGHJ5	50	0	37346154	0.0	0.0
IGHJ3	50	0	37346154	0.0	0.0
IGHJ2	53	0	37346154	0.0	0.0
IGHJ1	53	0	37346154	0.0	0.0
RP11-164C12.2	2286	0	37346154	0.0	0.0
CTC-513N18.7	527	0	37346154	0.0	0.0
CTC-513N18.6	815	0	37346154	0.0	0.0
AC015923.1	527	0	37346154	0.0	0.0
RP11-731J8.3	768	0	37346154	0.0	0.0
ILDR1	2960	0	37346154	0.0	0.0
AC083864.4	1499	0	37346154	0.0	0.0
AC083864.3	486	0	37346154	0.0	0.0
AP000477.3	849	0	37346154	0.0	0.0
AP000477.2	780	0	37346154	0.0	0.0
AC092839.3	540	0	37346154	0.0	0.0
RP11-1C1.6	417	0	37346154	0.0	0.0
RP11-1C1.4	2133	0	37346154	0.0	0.0
RP11-94C24.6	351	0	37346154	0.0	0.0
RP11-338L22.2	895	0	37346154	0.0	0.0
RNU6-61P	110	0	37346154	0.0	0.0
RN7SL46P	273	0	37346154	0.0	0.0
KRTAP9-9	1044	0	37346154	0.0	0.0
RP11-463H12.2	425	0	37346154	0.0	0.0
RNU6-292P	80	0	37346154	0.0	0.0
RNY3P6	79	0	37346154	0.0	0.0
RNY3P7	102	0	37346154	0.0	0.0
RNY3P4	102	0	37346154	0.0	0.0
RNY3P5	103	0	37346154	0.0	0.0
RNY3P2	103	0	37346154	0.0	0.0
ARHGEF38-IT1	459	0	37346154	0.0	0.0
RNY3P1	103	0	37346154	0.0	0.0
RNU6-217P	105	0	37346154	0.0	0.0
RNY3P8	127	0	37346154	0.0	0.0
RNY3P9	107	0	37346154	0.0	0.0
RP11-87N24.3	159	0	37346154	0.0	0.0
CRB1	11343	0	37346154	0.0	0.0
RP5-857K21.15	679	0	37346154	0.0	0.0
CTA-722E9.1	1019	0	37346154	0.0	0.0
snoR442	78	0	37346154	0.0	0.0
AC026877.1	86	0	37346154	0.0	0.0
RP11-281O15.8	548	0	37346154	0.0	0.0
RP11-281O15.4	676	0	37346154	0.0	0.0
RN7SL460P	255	0	37346154	0.0	0.0
RP11-329A6.1	175	0	37346154	0.0	0.0
RP11-960D24.1	523	0	37346154	0.0	0.0
CTC-276P9.2	535	0	37346154	0.0	0.0
CTC-276P9.3	543	0	37346154	0.0	0.0
ASTL	1305	0	37346154	0.0	0.0
RP11-20B24.2	896	0	37346154	0.0	0.0
AC005518.2	1118	0	37346154	0.0	0.0
AL672294.1	465	0	37346154	0.0	0.0
RP1-90J4.1	485	0	37346154	0.0	0.0
ARHGAP26-AS1	984	0	37346154	0.0	0.0
RNU6-15P	108	0	37346154	0.0	0.0
KRT78	3012	0	37346154	0.0	0.0
KLK1	871	0	37346154	0.0	0.0
KLK3	2295	0	37346154	0.0	0.0
KLK4	1352	0	37346154	0.0	0.0
KLK5	1574	0	37346154	0.0	0.0
KLK7	2107	0	37346154	0.0	0.0
KLK9	759	0	37346154	0.0	0.0
RP11-120E13.1	694	0	37346154	0.0	0.0
RNU4-61P	108	0	37346154	0.0	0.0
RP11-285E23.2	450	0	37346154	0.0	0.0
AF127936.3	1727	0	37346154	0.0	0.0
RP11-206L10.4	458	0	37346154	0.0	0.0
RN7SL252P	296	0	37346154	0.0	0.0
ZFR2	5835	0	37346154	0.0	0.0
RP11-958J22.3	566	0	37346154	0.0	0.0
RP11-958J22.1	817	0	37346154	0.0	0.0
FAM135B	6982	0	37346154	0.0	0.0
RP11-558A11.2	418	0	37346154	0.0	0.0
RP11-558A11.1	466	0	37346154	0.0	0.0
IGF1	8050	0	37346154	0.0	0.0
AC004257.1	279	0	37346154	0.0	0.0
RP11-389C8.2	2486	0	37346154	0.0	0.0
RP11-92A5.2	1571	0	37346154	0.0	0.0
ZNF334	5306	0	37346154	0.0	0.0
RNU6-294P	103	0	37346154	0.0	0.0
RP11-8L8.2	945	0	37346154	0.0	0.0
AC104592.1	93	0	37346154	0.0	0.0
TESPA1	4682	0	37346154	0.0	0.0
AC011897.2	349	0	37346154	0.0	0.0
IGLV8-61	416	0	37346154	0.0	0.0
NTF3	1400	0	37346154	0.0	0.0
RN7SL229P	297	0	37346154	0.0	0.0
SLCO1A2	7773	0	37346154	0.0	0.0
CYP24A1	3557	0	37346154	0.0	0.0
OR5D18	943	0	37346154	0.0	0.0
LINC-ROR	2607	0	37346154	0.0	0.0
RP11-474C8.7	1860	0	37346154	0.0	0.0
RNU6-246P	108	0	37346154	0.0	0.0
RP11-725G5.2	1704	0	37346154	0.0	0.0
LINC00571	1000	0	37346154	0.0	0.0
RP11-83B20.10	447	0	37346154	0.0	0.0
LINC01208	830	0	37346154	0.0	0.0
LINC01209	2402	0	37346154	0.0	0.0
LINC01201	565	0	37346154	0.0	0.0
LINC01202	910	0	37346154	0.0	0.0
RN7SL699P	253	0	37346154	0.0	0.0
LINC01204	5268	0	37346154	0.0	0.0
LINC01205	2623	0	37346154	0.0	0.0
LINC01206	11699	0	37346154	0.0	0.0
LINC01207	3193	0	37346154	0.0	0.0
RP11-463O9.2	2452	0	37346154	0.0	0.0
RP11-463O9.6	271	0	37346154	0.0	0.0
RP11-452L6.8	468	0	37346154	0.0	0.0
RP11-113E21.2	4237	0	37346154	0.0	0.0
RP11-573G6.6	764	0	37346154	0.0	0.0
RNU6-839P	109	0	37346154	0.0	0.0
RNU6-562P	108	0	37346154	0.0	0.0
MIR4525	76	0	37346154	0.0	0.0
MIR4526	88	0	37346154	0.0	0.0
CTD-2337J16.1	620	0	37346154	0.0	0.0
CDRT15L2	1050	0	37346154	0.0	0.0
RP11-33A14.1	2790	0	37346154	0.0	0.0
RNU7-54P	63	0	37346154	0.0	0.0
RNU5A-2P	117	0	37346154	0.0	0.0
CTD-2143L24.1	2505	0	37346154	0.0	0.0
MIR15B	99	0	37346154	0.0	0.0
RP11-567C2.1	928	0	37346154	0.0	0.0
AC025811.3	473	0	37346154	0.0	0.0
AC092380.1	106	0	37346154	0.0	0.0
RN7SL117P	297	0	37346154	0.0	0.0
RP11-1430O6.1	950	0	37346154	0.0	0.0
AC112715.2	352	0	37346154	0.0	0.0
RP11-171N4.3	177	0	37346154	0.0	0.0
RP11-59J16.2	701	0	37346154	0.0	0.0
RP11-59J16.3	764	0	37346154	0.0	0.0
MIR154	85	0	37346154	0.0	0.0
MIR150	85	0	37346154	0.0	0.0
RPPH1-3P	323	0	37346154	0.0	0.0
MIR152	88	0	37346154	0.0	0.0
RP11-15K3.1	988	0	37346154	0.0	0.0
hsa-mir-4536-2	89	0	37346154	0.0	0.0
RNU6-370P	105	0	37346154	0.0	0.0
AP000998.2	483	0	37346154	0.0	0.0
ZFP92	6109	0	37346154	0.0	0.0
AL590703.1	88	0	37346154	0.0	0.0
AC073136.1	70	0	37346154	0.0	0.0
EGR4	2379	0	37346154	0.0	0.0
RNU6-1216P	108	0	37346154	0.0	0.0
AC105049.1	87	0	37346154	0.0	0.0
PCDHA11	6288	0	37346154	0.0	0.0
PCDHA12	5458	0	37346154	0.0	0.0
PCDHA13	5358	0	37346154	0.0	0.0
CTD-2572N17.1	923	0	37346154	0.0	0.0
MIR514A1	99	0	37346154	0.0	0.0
MIR514A3	89	0	37346154	0.0	0.0
RP11-462G2.1	400	0	37346154	0.0	0.0
MLIP	6556	0	37346154	0.0	0.0
CNTD2	1948	0	37346154	0.0	0.0
RN7SL288P	291	0	37346154	0.0	0.0
AC107218.3	734	0	37346154	0.0	0.0
AC008132.15	2999	0	37346154	0.0	0.0
RP1-240B8.3	679	0	37346154	0.0	0.0
RP11-431D12.1	568	0	37346154	0.0	0.0
FBXO47	2313	0	37346154	0.0	0.0
FBXO40	5933	0	37346154	0.0	0.0
DCDC2C	1491	0	37346154	0.0	0.0
AC026992.1	103	0	37346154	0.0	0.0
CATIP	1333	0	37346154	0.0	0.0
SNORD14	91	0	37346154	0.0	0.0
AC022182.1	1191	0	37346154	0.0	0.0
RP11-515O17.2	1742	0	37346154	0.0	0.0
CTC-503J8.4	525	0	37346154	0.0	0.0
RP11-515O17.3	1765	0	37346154	0.0	0.0
COL1A2	5469	0	37346154	0.0	0.0
RP3-430A16.1	371	0	37346154	0.0	0.0
AC093602.1	88	0	37346154	0.0	0.0
RP11-299J5.1	2198	0	37346154	0.0	0.0
RP11-190C22.9	440	0	37346154	0.0	0.0
RP11-328J6.1	758	0	37346154	0.0	0.0
LACRT	557	0	37346154	0.0	0.0
RP11-297J22.1	710	0	37346154	0.0	0.0
RP11-242F11.2	449	0	37346154	0.0	0.0
RN7SL710P	284	0	37346154	0.0	0.0
RP1-68D18.4	589	0	37346154	0.0	0.0
RP11-555K2.4	679	0	37346154	0.0	0.0
RP1-34M23.5	562	0	37346154	0.0	0.0
RP1-68D18.2	706	0	37346154	0.0	0.0
ANXA8L2	2140	0	37346154	0.0	0.0
AADAC	1673	0	37346154	0.0	0.0
RP3-468B3.2	10104	0	37346154	0.0	0.0
AC073326.3	559	0	37346154	0.0	0.0
AP000797.4	552	0	37346154	0.0	0.0
AC134698.1	107	0	37346154	0.0	0.0
AC074389.6	1425	0	37346154	0.0	0.0
RP11-298J20.3	832	0	37346154	0.0	0.0
CYYR1-AS1	3416	0	37346154	0.0	0.0
AC131056.3	1376	0	37346154	0.0	0.0
KLK12	1181	0	37346154	0.0	0.0
KLK11	1620	0	37346154	0.0	0.0
RN7SL676P	274	0	37346154	0.0	0.0
KLK15	1398	0	37346154	0.0	0.0
AC004906.3	971	0	37346154	0.0	0.0
AL049647.1	78	0	37346154	0.0	0.0
RP11-205K6.1	721	0	37346154	0.0	0.0
RP11-205K6.3	1935	0	37346154	0.0	0.0
RP11-205K6.2	341	0	37346154	0.0	0.0
RNU6-747P	105	0	37346154	0.0	0.0
RP11-349J5.2	290	0	37346154	0.0	0.0
RNU1-42P	161	0	37346154	0.0	0.0
TRAJ29	61	0	37346154	0.0	0.0
TRAJ28	67	0	37346154	0.0	0.0
TRAJ27	60	0	37346154	0.0	0.0
RP11-187O7.3	636	0	37346154	0.0	0.0
TRAJ24	64	0	37346154	0.0	0.0
TRAJ23	64	0	37346154	0.0	0.0
TRAJ22	64	0	37346154	0.0	0.0
TRAJ21	56	0	37346154	0.0	0.0
TRAJ20	58	0	37346154	0.0	0.0
RP3-405J10.4	327	0	37346154	0.0	0.0
RP11-325L12.7	623	0	37346154	0.0	0.0
MIR218-2	111	0	37346154	0.0	0.0
RNU6-47P	108	0	37346154	0.0	0.0
AC107072.2	243	0	37346154	0.0	0.0
AC009977.1	101	0	37346154	0.0	0.0
AP006285.6	589	0	37346154	0.0	0.0
RP11-20A20.2	1061	0	37346154	0.0	0.0
RP5-952N6.1	2093	0	37346154	0.0	0.0
RP11-245J24.1	793	0	37346154	0.0	0.0
RP11-90J7.4	383	0	37346154	0.0	0.0
RP11-90J7.2	522	0	37346154	0.0	0.0
RP11-90J7.3	1379	0	37346154	0.0	0.0
PLA1A	1932	0	37346154	0.0	0.0
TMEM71	2063	0	37346154	0.0	0.0
RP3-453P22.2	747	0	37346154	0.0	0.0
RP11-192P3.4	2248	0	37346154	0.0	0.0
OR10H5	1133	0	37346154	0.0	0.0
RP11-184D12.1	1301	0	37346154	0.0	0.0
SNCG	784	0	37346154	0.0	0.0
ANO1-AS2	1006	0	37346154	0.0	0.0
OR11A1	2870	0	37346154	0.0	0.0
RP11-357P18.2	695	0	37346154	0.0	0.0
MIR103A2	79	0	37346154	0.0	0.0
RNU6-1220P	109	0	37346154	0.0	0.0
RP3-514A23.2	657	0	37346154	0.0	0.0
RP4-651E10.4	526	0	37346154	0.0	0.0
MIR455	97	0	37346154	0.0	0.0
MIR454	116	0	37346154	0.0	0.0
MIR452	86	0	37346154	0.0	0.0
RNU7-160P	63	0	37346154	0.0	0.0
RP11-5G9.6	459	0	37346154	0.0	0.0
SIAH3	7059	0	37346154	0.0	0.0
RN7SKP55	308	0	37346154	0.0	0.0
FAM3D-AS1	825	0	37346154	0.0	0.0
PDZRN4	4331	0	37346154	0.0	0.0
AL161651.1	83	0	37346154	0.0	0.0
RP11-4B16.4	3126	0	37346154	0.0	0.0
RP11-4B16.3	362	0	37346154	0.0	0.0
RP11-4B16.1	2255	0	37346154	0.0	0.0
RP1-38C16.2	533	0	37346154	0.0	0.0
MIR143HG	13841	0	37346154	0.0	0.0
RP3-513G18.2	1036	0	37346154	0.0	0.0
P2RX1	2709	0	37346154	0.0	0.0
P2RX3	1885	0	37346154	0.0	0.0
P2RX7	5174	0	37346154	0.0	0.0
AC067968.3	569	0	37346154	0.0	0.0
FAM27E2	1339	0	37346154	0.0	0.0
RP11-189B4.7	318	0	37346154	0.0	0.0
AC068570.1	86	0	37346154	0.0	0.0
AJ011931.1	2493	0	37346154	0.0	0.0
RP11-782C8.5	679	0	37346154	0.0	0.0
RP3-422G23.4	857	0	37346154	0.0	0.0
RNA5SP54	93	0	37346154	0.0	0.0
CTD-2297D10.1	456	0	37346154	0.0	0.0
RNA5SP56	119	0	37346154	0.0	0.0
RNA5SP57	124	0	37346154	0.0	0.0
RNA5SP50	108	0	37346154	0.0	0.0
RNA5SP51	120	0	37346154	0.0	0.0
RNA5SP52	135	0	37346154	0.0	0.0
RNA5SP53	121	0	37346154	0.0	0.0
RNU6-116P	110	0	37346154	0.0	0.0
RNA5SP58	124	0	37346154	0.0	0.0
RNA5SP59	111	0	37346154	0.0	0.0
ZCCHC16	2614	0	37346154	0.0	0.0
CDRT7	770	0	37346154	0.0	0.0
ANKS4B	4354	0	37346154	0.0	0.0
AC007486.1	86	0	37346154	0.0	0.0
CDRT8	469	0	37346154	0.0	0.0
RNU2-18P	163	0	37346154	0.0	0.0
AL645819.1	92	0	37346154	0.0	0.0
RP11-138E9.2	934	0	37346154	0.0	0.0
RNU6-314P	105	0	37346154	0.0	0.0
AC008938.1	101	0	37346154	0.0	0.0
SLC45A1	2795	0	37346154	0.0	0.0
SLC45A2	3225	0	37346154	0.0	0.0
RP1-272L16.1	870	0	37346154	0.0	0.0
RP11-989E6.3	2278	0	37346154	0.0	0.0
RP11-823E8.3	2258	0	37346154	0.0	0.0
RP13-259N13.2	454	0	37346154	0.0	0.0
RP11-653B10.1	724	0	37346154	0.0	0.0
TRBJ2-2	52	0	37346154	0.0	0.0
RN7SL505P	292	0	37346154	0.0	0.0
CTD-2582M21.1	373	0	37346154	0.0	0.0
RNA5SP378	121	0	37346154	0.0	0.0
RNA5SP372	116	0	37346154	0.0	0.0
RNA5SP373	96	0	37346154	0.0	0.0
RNA5SP370	122	0	37346154	0.0	0.0
RNA5SP371	126	0	37346154	0.0	0.0
RNA5SP376	113	0	37346154	0.0	0.0
RNA5SP377	113	0	37346154	0.0	0.0
RNA5SP374	126	0	37346154	0.0	0.0
RNA5SP375	120	0	37346154	0.0	0.0
RNU7-98P	62	0	37346154	0.0	0.0
CTC-565M22.1	556	0	37346154	0.0	0.0
RNU6-1012P	110	0	37346154	0.0	0.0
C17orf112	839	0	37346154	0.0	0.0
CNGB1	6373	0	37346154	0.0	0.0
AC009132.1	102	0	37346154	0.0	0.0
AC005549.1	74	0	37346154	0.0	0.0
RP11-553K8.5	419	0	37346154	0.0	0.0
RP11-553K8.2	365	0	37346154	0.0	0.0
RP11-703G6.1	816	0	37346154	0.0	0.0
AP001063.1	530	0	37346154	0.0	0.0
RP5-1017F8.2	514	0	37346154	0.0	0.0
RNU1-108P	162	0	37346154	0.0	0.0
SNORD44	62	0	37346154	0.0	0.0
RP11-44F14.8	2143	0	37346154	0.0	0.0
RP11-44F14.9	679	0	37346154	0.0	0.0
RP11-44F14.5	708	0	37346154	0.0	0.0
SLC22A25	1701	0	37346154	0.0	0.0
SLC22A24	2502	0	37346154	0.0	0.0
ZNF80	2949	0	37346154	0.0	0.0
ZNF85	3557	0	37346154	0.0	0.0
AC136365.1	108	0	37346154	0.0	0.0
IGLV2-23	504	0	37346154	0.0	0.0
CTD-2374C24.1	1208	0	37346154	0.0	0.0
CAPZA3	1088	0	37346154	0.0	0.0
LL22NC03-75H12.2	987	0	37346154	0.0	0.0
Z69720.3	280	0	37346154	0.0	0.0
MAGEA9	1809	0	37346154	0.0	0.0
RNU6-713P	108	0	37346154	0.0	0.0
CTC-529L17.1	1368	0	37346154	0.0	0.0
MIR4740	64	0	37346154	0.0	0.0
KRTAP1-1	904	0	37346154	0.0	0.0
CTB-70G10.1	578	0	37346154	0.0	0.0
RNU6-393P	108	0	37346154	0.0	0.0
CER1	1217	0	37346154	0.0	0.0
RN7SL231P	269	0	37346154	0.0	0.0
AC021749.1	90	0	37346154	0.0	0.0
ZNF793-AS1	804	0	37346154	0.0	0.0
MIR4748	83	0	37346154	0.0	0.0
OR2G2	955	0	37346154	0.0	0.0
AC092757.1	92	0	37346154	0.0	0.0
AC104417.1	128	0	37346154	0.0	0.0
RP11-426J5.1	797	0	37346154	0.0	0.0
RNU2-40P	197	0	37346154	0.0	0.0
MIR139	69	0	37346154	0.0	0.0
SNORD116-7	96	0	37346154	0.0	0.0
RN7SL401P	296	0	37346154	0.0	0.0
RN7SL304P	300	0	37346154	0.0	0.0
RP11-672L10.2	3903	0	37346154	0.0	0.0
RP11-672L10.3	353	0	37346154	0.0	0.0
RP11-672L10.1	863	0	37346154	0.0	0.0
RNA5-8SP5	153	0	37346154	0.0	0.0
RNA5-8SP4	151	0	37346154	0.0	0.0
RNA5-8SP7	156	0	37346154	0.0	0.0
RNA5-8SP6	153	0	37346154	0.0	0.0
RNA5-8SP3	162	0	37346154	0.0	0.0
RNA5-8SP2	153	0	37346154	0.0	0.0
RN7SL583P	285	0	37346154	0.0	0.0
AL359753.1	79	0	37346154	0.0	0.0
RP5-875H18.9	584	0	37346154	0.0	0.0
RP11-284A20.3	820	0	37346154	0.0	0.0
RP11-284A20.2	944	0	37346154	0.0	0.0
RP11-284A20.1	206	0	37346154	0.0	0.0
RP5-875H18.4	432	0	37346154	0.0	0.0
RP11-413P11.1	864	0	37346154	0.0	0.0
AC013402.4	439	0	37346154	0.0	0.0
AC013402.5	565	0	37346154	0.0	0.0
AC013402.3	453	0	37346154	0.0	0.0
AC013402.1	105	0	37346154	0.0	0.0
RP11-472G23.10	882	0	37346154	0.0	0.0
CTD-2313F11.1	2079	0	37346154	0.0	0.0
CTD-2313F11.3	569	0	37346154	0.0	0.0
ZDHHC20-IT1	442	0	37346154	0.0	0.0
RP11-480I12.10	593	0	37346154	0.0	0.0
RP11-194G10.3	447	0	37346154	0.0	0.0
AC092576.1	95	0	37346154	0.0	0.0
RN7SL864P	291	0	37346154	0.0	0.0
RNU6-863P	105	0	37346154	0.0	0.0
NANOGP8	919	0	37346154	0.0	0.0
AP000711.1	918	0	37346154	0.0	0.0
CTD-2382E5.2	470	0	37346154	0.0	0.0
RP11-459O1.2	308	0	37346154	0.0	0.0
RN7SL656P	282	0	37346154	0.0	0.0
RP11-244H18.3	1839	0	37346154	0.0	0.0
KB-1562D12.1	493	0	37346154	0.0	0.0
RNU6-1109P	108	0	37346154	0.0	0.0
AL390776.1	75	0	37346154	0.0	0.0
PLBD1-AS1	544	0	37346154	0.0	0.0
AL050302.1	148	0	37346154	0.0	0.0
RP11-109P6.2	415	0	37346154	0.0	0.0
RNY4P31	94	0	37346154	0.0	0.0
RNY4P30	96	0	37346154	0.0	0.0
MIR381HG	428	0	37346154	0.0	0.0
AC025470.1	85	0	37346154	0.0	0.0
RP5-1171I10.5	1626	0	37346154	0.0	0.0
AC023158.1	83	0	37346154	0.0	0.0
KISS1	712	0	37346154	0.0	0.0
RN7SL103P	262	0	37346154	0.0	0.0
RP11-436A7.1	592	0	37346154	0.0	0.0
RP11-733O18.1	980	0	37346154	0.0	0.0
MIR2113	92	0	37346154	0.0	0.0
MIR297	67	0	37346154	0.0	0.0
MIR2116	81	0	37346154	0.0	0.0
MIR2115	101	0	37346154	0.0	0.0
MIR2114	81	0	37346154	0.0	0.0
RP4-640H8.2	2116	0	37346154	0.0	0.0
MIR299	103	0	37346154	0.0	0.0
OR1N1	940	0	37346154	0.0	0.0
RNU6-921P	108	0	37346154	0.0	0.0
RP11-22M7.2	621	0	37346154	0.0	0.0
RP11-94M14.2	3431	0	37346154	0.0	0.0
RP11-94M14.3	834	0	37346154	0.0	0.0
RP11-145P16.3	361	0	37346154	0.0	0.0
RP11-145P16.2	1450	0	37346154	0.0	0.0
CTD-2006O16.2	470	0	37346154	0.0	0.0
RP11-445P17.8	694	0	37346154	0.0	0.0
AC126763.1	66	0	37346154	0.0	0.0
RP11-445P17.3	682	0	37346154	0.0	0.0
MIR5681A	76	0	37346154	0.0	0.0
LINC00411	463	0	37346154	0.0	0.0
ALPPL2	2504	0	37346154	0.0	0.0
MIR181A2HG	664	0	37346154	0.0	0.0
RNU4-20P	152	0	37346154	0.0	0.0
AC011410.1	192	0	37346154	0.0	0.0
AC016821.1	88	0	37346154	0.0	0.0
OCIAD2	1193	0	37346154	0.0	0.0
RP11-1338A24.1	466	0	37346154	0.0	0.0
MIR516B2	86	0	37346154	0.0	0.0
MIR516B1	91	0	37346154	0.0	0.0
CACNA1C-IT1	689	0	37346154	0.0	0.0
CACNA1C-IT3	625	0	37346154	0.0	0.0
CTC-529G1.1	462	0	37346154	0.0	0.0
DOCK4-AS1	2496	0	37346154	0.0	0.0
TCL6	7579	0	37346154	0.0	0.0
RP11-428L9.1	370	0	37346154	0.0	0.0
RNU6-1306P	100	0	37346154	0.0	0.0
RN7SL352P	296	0	37346154	0.0	0.0
RP5-1037N22.2	440	0	37346154	0.0	0.0
CHI3L2	2660	0	37346154	0.0	0.0
HELT	1108	0	37346154	0.0	0.0
RP11-295M3.2	512	0	37346154	0.0	0.0
RP11-1250I15.2	588	0	37346154	0.0	0.0
RP11-1250I15.3	648	0	37346154	0.0	0.0
CTD-2363C16.1	566	0	37346154	0.0	0.0
RP11-10J5.1	575	0	37346154	0.0	0.0
CTD-2363C16.2	545	0	37346154	0.0	0.0
TEKT1	3429	0	37346154	0.0	0.0
TEKT4	1511	0	37346154	0.0	0.0
RP1-170O19.17	759	0	37346154	0.0	0.0
RNU6-386P	108	0	37346154	0.0	0.0
RP11-680F20.9	992	0	37346154	0.0	0.0
RP11-398B16.2	361	0	37346154	0.0	0.0
ARPP21-AS1	544	0	37346154	0.0	0.0
RP11-122M14.3	176	0	37346154	0.0	0.0
RP11-122M14.1	1852	0	37346154	0.0	0.0
RP5-887A10.1	595	0	37346154	0.0	0.0
LCK	2510	0	37346154	0.0	0.0
SEC14L3	3608	0	37346154	0.0	0.0
SEC14L6	3404	0	37346154	0.0	0.0
SEC14L4	2511	0	37346154	0.0	0.0
CCND2-AS2	497	0	37346154	0.0	0.0
RN7SL604P	295	0	37346154	0.0	0.0
IL1B	1638	0	37346154	0.0	0.0
RP11-384J4.2	927	0	37346154	0.0	0.0
MKX-AS1	748	0	37346154	0.0	0.0
CTD-3014M21.1	1322	0	37346154	0.0	0.0
KRT6B	2291	0	37346154	0.0	0.0
KRT6C	2298	0	37346154	0.0	0.0
RP11-137O10.1	429	0	37346154	0.0	0.0
KRT6A	2319	0	37346154	0.0	0.0
AC099326.1	87	0	37346154	0.0	0.0
RP11-203E8.1	494	0	37346154	0.0	0.0
RP11-240D10.4	625	0	37346154	0.0	0.0
IL19	1983	0	37346154	0.0	0.0
IL10	1635	0	37346154	0.0	0.0
RNU7-182P	63	0	37346154	0.0	0.0
TEX11	3403	0	37346154	0.0	0.0
AC083811.1	116	0	37346154	0.0	0.0
RP11-862G15.1	1992	0	37346154	0.0	0.0
AL365214.1	93	0	37346154	0.0	0.0
RP5-884C9.2	578	0	37346154	0.0	0.0
XX-C2158C6.1	335	0	37346154	0.0	0.0
XX-C2158C6.3	442	0	37346154	0.0	0.0
BPY2B	1215	0	37346154	0.0	0.0
BPY2C	1215	0	37346154	0.0	0.0
AC116562.1	149	0	37346154	0.0	0.0
MS4A8	1360	0	37346154	0.0	0.0
MROH5	4197	0	37346154	0.0	0.0
MS4A7	3016	0	37346154	0.0	0.0
MROH7	4590	0	37346154	0.0	0.0
MS4A3	1716	0	37346154	0.0	0.0
ZNF141	4760	0	37346154	0.0	0.0
DNTT	1983	0	37346154	0.0	0.0
DSC1	4288	0	37346154	0.0	0.0
RP11-369K17.1	780	0	37346154	0.0	0.0
RP11-331K21.1	742	0	37346154	0.0	0.0
RP11-96C23.15	467	0	37346154	0.0	0.0
RNU6-657P	108	0	37346154	0.0	0.0
KCNN4	2249	0	37346154	0.0	0.0
RP11-439A17.10	461	0	37346154	0.0	0.0
RP11-583F2.5	539	0	37346154	0.0	0.0
ISLR	2527	0	37346154	0.0	0.0
RP11-586K12.2	987	0	37346154	0.0	0.0
SYNPR-AS1	563	0	37346154	0.0	0.0
MIR4779	84	0	37346154	0.0	0.0
MIR4778	81	0	37346154	0.0	0.0
MIR4777	87	0	37346154	0.0	0.0
AL590391.1	93	0	37346154	0.0	0.0
CTB-118P15.2	653	0	37346154	0.0	0.0
MIR4772	79	0	37346154	0.0	0.0
RP11-149B9.2	759	0	37346154	0.0	0.0
CLEC18C	2596	0	37346154	0.0	0.0
ZNF667-AS1	2771	0	37346154	0.0	0.0
AC024198.1	96	0	37346154	0.0	0.0
AC003958.2	3894	0	37346154	0.0	0.0
RP11-29A19.2	2986	0	37346154	0.0	0.0
RNU7-101P	57	0	37346154	0.0	0.0
RN7SL95P	301	0	37346154	0.0	0.0
CR1L	1800	0	37346154	0.0	0.0
RN7SKP279	299	0	37346154	0.0	0.0
OR2F1	1090	0	37346154	0.0	0.0
OR2F2	1115	0	37346154	0.0	0.0
RP4-719C8.1	670	0	37346154	0.0	0.0
SORCS3	5792	0	37346154	0.0	0.0
MIR3200	86	0	37346154	0.0	0.0
MIR3201	53	0	37346154	0.0	0.0
AC078925.1	509	0	37346154	0.0	0.0
NANOG	5187	0	37346154	0.0	0.0
AC013469.1	53	0	37346154	0.0	0.0
RNU1-133P	168	0	37346154	0.0	0.0
RP11-473C19.1	516	0	37346154	0.0	0.0
LYL1	1494	0	37346154	0.0	0.0
