Gene	Length	Counts	TotalReads	RPKM(26263627 pairs)	TPM(8.69 norm. reads)
CTB-73N10.1	1103	0	26263627	0.0	0.0
RP11-411G9.2	467	0	26263627	0.0	0.0
COLCA1	8100	0	26263627	0.0	0.0
COLCA2	2076	0	26263627	0.0	0.0
AL359546.1	98	0	26263627	0.0	0.0
RP11-699A5.2	430	0	26263627	0.0	0.0
FAM138F	1186	0	26263627	0.0	0.0
LINC00534	1033	0	26263627	0.0	0.0
LRCOL1	784	0	26263627	0.0	0.0
CTD-2034I21.1	983	0	26263627	0.0	0.0
SNORD116-18	93	0	26263627	0.0	0.0
RP11-116G8.5	597	0	26263627	0.0	0.0
SNORD116-11	93	0	26263627	0.0	0.0
SNORD116-10	103	0	26263627	0.0	0.0
SNORD116-13	93	0	26263627	0.0	0.0
ASZ1	1878	0	26263627	0.0	0.0
SNORD116-15	93	0	26263627	0.0	0.0
SNORD116-14	93	0	26263627	0.0	0.0
SNORD116-17	93	0	26263627	0.0	0.0
SNORD116-16	93	0	26263627	0.0	0.0
FOXD4L4	3110	0	26263627	0.0	0.0
FOXD4L5	3110	0	26263627	0.0	0.0
FOXD4L6	2726	0	26263627	0.0	0.0
RNU1-68P	147	0	26263627	0.0	0.0
FOXD4L2	3110	0	26263627	0.0	0.0
MOV10L1	5755	0	26263627	0.0	0.0
DEFB113	251	0	26263627	0.0	0.0
RP11-49G10.3	368	0	26263627	0.0	0.0
C8orf74	1040	0	26263627	0.0	0.0
RP13-348B13.2	472	0	26263627	0.0	0.0
RP4-676J13.2	839	0	26263627	0.0	0.0
RP11-476F14.1	866	0	26263627	0.0	0.0
RP11-60A14.1	3088	0	26263627	0.0	0.0
RP11-1029J19.2	516	0	26263627	0.0	0.0
RP11-423G4.8	256	0	26263627	0.0	0.0
RP11-468N14.13	479	0	26263627	0.0	0.0
ZNF682	3946	0	26263627	0.0	0.0
RNU6-756P	108	0	26263627	0.0	0.0
ZNF681	6501	0	26263627	0.0	0.0
CTC-550B14.8	961	0	26263627	0.0	0.0
OR13H1	928	0	26263627	0.0	0.0
RP11-380J14.4	1233	0	26263627	0.0	0.0
RNU5E-9P	105	0	26263627	0.0	0.0
RP11-899L11.1	1450	0	26263627	0.0	0.0
CTD-2576F9.2	477	0	26263627	0.0	0.0
MIR1302-3	139	0	26263627	0.0	0.0
ACE2	3526	0	26263627	0.0	0.0
MIR1302-5	151	0	26263627	0.0	0.0
OR2L13	1889	0	26263627	0.0	0.0
LINC00709	496	0	26263627	0.0	0.0
MIR1302-8	129	0	26263627	0.0	0.0
RP1-122K4.3	546	0	26263627	0.0	0.0
PRG3	875	0	26263627	0.0	0.0
RP11-15I11.2	514	0	26263627	0.0	0.0
RP11-15I11.3	365	0	26263627	0.0	0.0
LINC00703	2392	0	26263627	0.0	0.0
AP002364.1	110	0	26263627	0.0	0.0
RP11-96G10.1	602	0	26263627	0.0	0.0
AC064875.2	2303	0	26263627	0.0	0.0
RNU6-1257P	111	0	26263627	0.0	0.0
AC098870.1	67	0	26263627	0.0	0.0
SOAT2	2059	0	26263627	0.0	0.0
RNU6-568P	71	0	26263627	0.0	0.0
DLK1	4895	0	26263627	0.0	0.0
AC004812.1	89	0	26263627	0.0	0.0
RNU7-120P	64	0	26263627	0.0	0.0
RNU6-345P	108	0	26263627	0.0	0.0
RP11-115D19.3	515	0	26263627	0.0	0.0
RNU6-448P	108	0	26263627	0.0	0.0
AC104066.1	67	0	26263627	0.0	0.0
SMCP	777	0	26263627	0.0	0.0
LTF	3225	0	26263627	0.0	0.0
RP4-705F19.1	291	0	26263627	0.0	0.0
RP11-543D5.1	818	0	26263627	0.0	0.0
MIR301A	87	0	26263627	0.0	0.0
AC078794.1	127	0	26263627	0.0	0.0
MIR301B	79	0	26263627	0.0	0.0
C1orf64	3041	0	26263627	0.0	0.0
CRAT37	2144	0	26263627	0.0	0.0
CASC22	1080	0	26263627	0.0	0.0
MPRIP-AS1	1060	0	26263627	0.0	0.0
AC090696.2	420	0	26263627	0.0	0.0
RP11-43D4.3	1376	0	26263627	0.0	0.0
CTB-83J4.2	848	0	26263627	0.0	0.0
CTB-83J4.1	348	0	26263627	0.0	0.0
GPR50-AS1	1623	0	26263627	0.0	0.0
DYNAP	2141	0	26263627	0.0	0.0
RNU6-291P	108	0	26263627	0.0	0.0
RP11-598C10.2	318	0	26263627	0.0	0.0
RP11-527N12.2	638	0	26263627	0.0	0.0
RP11-565N2.2	287	0	26263627	0.0	0.0
RP11-565N2.1	281	0	26263627	0.0	0.0
RN7SL756P	267	0	26263627	0.0	0.0
AC091878.1	2944	0	26263627	0.0	0.0
LINC00824	3530	0	26263627	0.0	0.0
CSF2	791	0	26263627	0.0	0.0
CSF3	1772	0	26263627	0.0	0.0
AC017002.4	794	0	26263627	0.0	0.0
AC017002.2	883	0	26263627	0.0	0.0
RNU6-241P	105	0	26263627	0.0	0.0
AC145110.1	5547	0	26263627	0.0	0.0
CTD-2547L24.4	706	0	26263627	0.0	0.0
CTD-2547L24.3	1744	0	26263627	0.0	0.0
CNTN6	4545	0	26263627	0.0	0.0
CNTN4	5484	0	26263627	0.0	0.0
RP11-794M8.2	468	0	26263627	0.0	0.0
AC108211.1	87	0	26263627	0.0	0.0
RP11-722P11.4	591	0	26263627	0.0	0.0
MIR130A	90	0	26263627	0.0	0.0
CNGA3	4114	0	26263627	0.0	0.0
SNORD77	68	0	26263627	0.0	0.0
SNORD74	81	0	26263627	0.0	0.0
SNORD75	61	0	26263627	0.0	0.0
SNORD79	85	0	26263627	0.0	0.0
MIR1301	83	0	26263627	0.0	0.0
RP11-818C3.1	648	0	26263627	0.0	0.0
AC090099.1	91	0	26263627	0.0	0.0
AL354680.1	98	0	26263627	0.0	0.0
RNU4-67P	142	0	26263627	0.0	0.0
RP11-96D24.1	1048	0	26263627	0.0	0.0
RP11-794M8.1	1854	0	26263627	0.0	0.0
CCDC42	1381	0	26263627	0.0	0.0
AC091320.2	86	0	26263627	0.0	0.0
AP006547.3	693	0	26263627	0.0	0.0
RP11-51G5.1	342	0	26263627	0.0	0.0
AC002480.2	2597	0	26263627	0.0	0.0
AC002480.3	2436	0	26263627	0.0	0.0
AC002480.4	559	0	26263627	0.0	0.0
AC002480.5	1284	0	26263627	0.0	0.0
DUSP13	2286	0	26263627	0.0	0.0
RP11-30P6.6	2515	0	26263627	0.0	0.0
RP11-259K15.2	882	0	26263627	0.0	0.0
AIM2	1535	0	26263627	0.0	0.0
CTA-714B7.7	366	0	26263627	0.0	0.0
AL353997.3	623	0	26263627	0.0	0.0
AC006227.1	1204	0	26263627	0.0	0.0
FAM107A	4944	0	26263627	0.0	0.0
CYP4A22	3856	0	26263627	0.0	0.0
RP11-573D15.8	3957	0	26263627	0.0	0.0
RP11-533N14.3	448	0	26263627	0.0	0.0
RP11-6B19.1	467	0	26263627	0.0	0.0
RP11-63P12.7	363	0	26263627	0.0	0.0
RNU1-44P	164	0	26263627	0.0	0.0
CTD-2506J14.1	2023	0	26263627	0.0	0.0
RNU6-247P	108	0	26263627	0.0	0.0
AL121761.1	95	0	26263627	0.0	0.0
RP11-203F8.1	585	0	26263627	0.0	0.0
AC023824.1	67	0	26263627	0.0	0.0
CSPG4P1Y	797	0	26263627	0.0	0.0
RP11-225N10.1	1879	0	26263627	0.0	0.0
RP11-696D21.2	882	0	26263627	0.0	0.0
RP11-753N8.1	981	0	26263627	0.0	0.0
RN7SL621P	298	0	26263627	0.0	0.0
POU2F3	3095	0	26263627	0.0	0.0
C1orf127	2774	0	26263627	0.0	0.0
OR10C1	1673	0	26263627	0.0	0.0
AP000719.1	89	0	26263627	0.0	0.0
RP11-290C10.1	721	0	26263627	0.0	0.0
CTD-2260A17.3	476	0	26263627	0.0	0.0
RNU6-676P	66	0	26263627	0.0	0.0
AC021052.1	71	0	26263627	0.0	0.0
LL22NC03-102D1.18	453	0	26263627	0.0	0.0
TRERNA1	464	0	26263627	0.0	0.0
RP11-95H3.1	754	0	26263627	0.0	0.0
RNU7-79P	63	0	26263627	0.0	0.0
AC099754.1	458	0	26263627	0.0	0.0
LINC01441	2293	0	26263627	0.0	0.0
RP11-939C17.4	388	0	26263627	0.0	0.0
LINC01447	2765	0	26263627	0.0	0.0
AL357932.1	97	0	26263627	0.0	0.0
RNF186	1251	0	26263627	0.0	0.0
ZBTB20	4659	0	26263627	0.0	0.0
AP001572.1	91	0	26263627	0.0	0.0
RNU6-804P	108	0	26263627	0.0	0.0
FLJ00273	436	0	26263627	0.0	0.0
RNU6-1226P	108	0	26263627	0.0	0.0
MIR433	125	0	26263627	0.0	0.0
AC010975.1	674	0	26263627	0.0	0.0
MS4A5	727	0	26263627	0.0	0.0
MS4A2	3654	0	26263627	0.0	0.0
SYT10	4468	0	26263627	0.0	0.0
MS4A1	3524	0	26263627	0.0	0.0
AC092850.1	2698	0	26263627	0.0	0.0
DIRC3-AS1	562	0	26263627	0.0	0.0
CTB-78F1.1	1126	0	26263627	0.0	0.0
CTB-78F1.2	476	0	26263627	0.0	0.0
RP11-12D16.2	180	0	26263627	0.0	0.0
AC005609.16	1527	0	26263627	0.0	0.0
RP11-362F19.3	455	0	26263627	0.0	0.0
RP11-56L13.3	689	0	26263627	0.0	0.0
RP11-362F19.1	3302	0	26263627	0.0	0.0
RP11-56L13.1	2486	0	26263627	0.0	0.0
RP11-56L13.7	264	0	26263627	0.0	0.0
CTD-2010I22.2	677	0	26263627	0.0	0.0
GSTT1	1071	0	26263627	0.0	0.0
CTC-573M9.1	464	0	26263627	0.0	0.0
AL136987.1	94	0	26263627	0.0	0.0
ATP6V1G3	733	0	26263627	0.0	0.0
RP11-122K13.7	186	0	26263627	0.0	0.0
MIR4472-2	68	0	26263627	0.0	0.0
CTD-2542C24.8	577	0	26263627	0.0	0.0
SDR16C5	3287	0	26263627	0.0	0.0
NDN	1932	0	26263627	0.0	0.0
AC027119.1	470	0	26263627	0.0	0.0
NDP	1836	0	26263627	0.0	0.0
AC026797.1	91	0	26263627	0.0	0.0
SCGB2A2	1511	0	26263627	0.0	0.0
CSAG3	1088	0	26263627	0.0	0.0
CTB-1I21.1	567	0	26263627	0.0	0.0
RP11-203H2.2	748	0	26263627	0.0	0.0
RP11-22A3.2	2696	0	26263627	0.0	0.0
RP11-747D18.1	1950	0	26263627	0.0	0.0
RP11-82O18.2	582	0	26263627	0.0	0.0
RP11-444D13.1	367	0	26263627	0.0	0.0
RP11-529E10.7	938	0	26263627	0.0	0.0
AL592205.1	95	0	26263627	0.0	0.0
ZBTB46-AS1	536	0	26263627	0.0	0.0
SYCN	575	0	26263627	0.0	0.0
RNU6-544P	108	0	26263627	0.0	0.0
RP11-766F14.2	10088	0	26263627	0.0	0.0
SLC22A8	2275	0	26263627	0.0	0.0
RP11-766F14.1	363	0	26263627	0.0	0.0
TRAV34	351	0	26263627	0.0	0.0
TRAV30	339	0	26263627	0.0	0.0
TRAV39	333	0	26263627	0.0	0.0
RP1-28O10.1	452	0	26263627	0.0	0.0
RNA5SP318	93	0	26263627	0.0	0.0
RNA5SP319	120	0	26263627	0.0	0.0
RNA5SP316	117	0	26263627	0.0	0.0
RNA5SP310	117	0	26263627	0.0	0.0
RNA5SP311	117	0	26263627	0.0	0.0
RNA5SP313	117	0	26263627	0.0	0.0
RNU2-5P	181	0	26263627	0.0	0.0
AC017053.1	582	0	26263627	0.0	0.0
SNORD59	69	0	26263627	0.0	0.0
RP3-471C18.1	472	0	26263627	0.0	0.0
RP3-471C18.2	362	0	26263627	0.0	0.0
AC023050.1	73	0	26263627	0.0	0.0
KB-1183D5.18	352	0	26263627	0.0	0.0
TRPC5OS	2822	0	26263627	0.0	0.0
RP11-472M19.2	555	0	26263627	0.0	0.0
RP11-299D14.2	487	0	26263627	0.0	0.0
MIR9-1	109	0	26263627	0.0	0.0
MIR9-3	91	0	26263627	0.0	0.0
AC093817.1	89	0	26263627	0.0	0.0
XAGE1E	962	0	26263627	0.0	0.0
AC113167.2	572	0	26263627	0.0	0.0
AC113167.1	586	0	26263627	0.0	0.0
RP11-399H11.3	529	0	26263627	0.0	0.0
RP11-399H11.2	888	0	26263627	0.0	0.0
SNORD113-8	75	0	26263627	0.0	0.0
SNORD113-9	73	0	26263627	0.0	0.0
SNORD113-4	76	0	26263627	0.0	0.0
SNORD113-5	79	0	26263627	0.0	0.0
SNORD113-6	77	0	26263627	0.0	0.0
SNORD113-7	78	0	26263627	0.0	0.0
SNORD113-2	73	0	26263627	0.0	0.0
SNORD113-3	74	0	26263627	0.0	0.0
RP11-61G23.2	574	0	26263627	0.0	0.0
RNU6-715P	104	0	26263627	0.0	0.0
RP11-168O16.2	859	0	26263627	0.0	0.0
VTRNA3-1P	103	0	26263627	0.0	0.0
AC005725.1	76	0	26263627	0.0	0.0
OR10X1	982	0	26263627	0.0	0.0
SNORD96B	80	0	26263627	0.0	0.0
AP001631.10	1055	0	26263627	0.0	0.0
RP5-1177M21.1	514	0	26263627	0.0	0.0
RNU5F-3P	118	0	26263627	0.0	0.0
RNU6ATAC21P	127	0	26263627	0.0	0.0
MIR4770	59	0	26263627	0.0	0.0
CTD-3229J4.1	1656	0	26263627	0.0	0.0
CLEC6A	1688	0	26263627	0.0	0.0
RP11-749H17.1	2440	0	26263627	0.0	0.0
RP11-749H17.2	730	0	26263627	0.0	0.0
AF064860.7	1545	0	26263627	0.0	0.0
IGKV1D-17	534	0	26263627	0.0	0.0
RP11-382D12.1	335	0	26263627	0.0	0.0
RNU6-408P	101	0	26263627	0.0	0.0
RP11-384F7.2	556	0	26263627	0.0	0.0
AC109357.1	93	0	26263627	0.0	0.0
IGKV1D-16	380	0	26263627	0.0	0.0
RNU7-150P	63	0	26263627	0.0	0.0
RP13-653N12.1	805	0	26263627	0.0	0.0
RP13-653N12.2	1659	0	26263627	0.0	0.0
RP11-3L23.2	463	0	26263627	0.0	0.0
RN7SL237P	306	0	26263627	0.0	0.0
TBX5-AS1	3718	0	26263627	0.0	0.0
AL035457.1	96	0	26263627	0.0	0.0
U91324.1	449	0	26263627	0.0	0.0
AC024619.2	497	0	26263627	0.0	0.0
RP11-6C14.1	361	0	26263627	0.0	0.0
RP5-1121A15.3	533	0	26263627	0.0	0.0
AC104687.1	98	0	26263627	0.0	0.0
LINC01146	1656	0	26263627	0.0	0.0
LINC01143	629	0	26263627	0.0	0.0
LINC01142	1460	0	26263627	0.0	0.0
LINC01141	3243	0	26263627	0.0	0.0
OR7D2	3225	0	26263627	0.0	0.0
LINC01149	2143	0	26263627	0.0	0.0
OR7D4	1023	0	26263627	0.0	0.0
CTD-2023M8.1	240	0	26263627	0.0	0.0
AL592310.1	88	0	26263627	0.0	0.0
MIR4667	67	0	26263627	0.0	0.0
MIR4664	72	0	26263627	0.0	0.0
MIR4663	77	0	26263627	0.0	0.0
MIR4661	76	0	26263627	0.0	0.0
MIR4660	75	0	26263627	0.0	0.0
MIR4669	63	0	26263627	0.0	0.0
MIR4668	71	0	26263627	0.0	0.0
RN7SKP65	314	0	26263627	0.0	0.0
RN7SKP64	329	0	26263627	0.0	0.0
RN7SKP67	236	0	26263627	0.0	0.0
RN7SKP66	232	0	26263627	0.0	0.0
RN7SKP61	296	0	26263627	0.0	0.0
RN7SKP60	240	0	26263627	0.0	0.0
CTC-305H11.1	251	0	26263627	0.0	0.0
RNU7-48P	64	0	26263627	0.0	0.0
RN7SKP69	306	0	26263627	0.0	0.0
RN7SKP68	308	0	26263627	0.0	0.0
AC090660.1	111	0	26263627	0.0	0.0
AP003558.1	69	0	26263627	0.0	0.0
MIR23A	74	0	26263627	0.0	0.0
MIR23B	98	0	26263627	0.0	0.0
CTD-2299N12.1	2870	0	26263627	0.0	0.0
AC110769.3	817	0	26263627	0.0	0.0
AC073094.4	435	0	26263627	0.0	0.0
RN7SL105P	298	0	26263627	0.0	0.0
RP11-227F19.2	564	0	26263627	0.0	0.0
RP11-10H3.1	837	0	26263627	0.0	0.0
RNU6-869P	108	0	26263627	0.0	0.0
LINC00428	229	0	26263627	0.0	0.0
AC007881.2	55	0	26263627	0.0	0.0
AC091643.1	94	0	26263627	0.0	0.0
ARL14EPL	1919	0	26263627	0.0	0.0
AC007386.2	2930	0	26263627	0.0	0.0
AC007386.4	498	0	26263627	0.0	0.0
RNU6-364P	108	0	26263627	0.0	0.0
ACSM1	2174	0	26263627	0.0	0.0
AC018512.1	50	0	26263627	0.0	0.0
LINC00421	1056	0	26263627	0.0	0.0
CTA-276F8.2	418	0	26263627	0.0	0.0
LINC00427	432	0	26263627	0.0	0.0
ACSM4	2155	0	26263627	0.0	0.0
ACSM6	1723	0	26263627	0.0	0.0
AC074264.1	113	0	26263627	0.0	0.0
AC008268.1	1121	0	26263627	0.0	0.0
RN7SL194P	274	0	26263627	0.0	0.0
RP11-40A13.1	560	0	26263627	0.0	0.0
RP11-40A13.2	352	0	26263627	0.0	0.0
RNU6-927P	101	0	26263627	0.0	0.0
RP11-324H9.1	509	0	26263627	0.0	0.0
RNU6-1206P	104	0	26263627	0.0	0.0
RP11-152C17.1	431	0	26263627	0.0	0.0
RP11-309N24.1	870	0	26263627	0.0	0.0
F7	3137	0	26263627	0.0	0.0
F9	2788	0	26263627	0.0	0.0
SLC25A47	1805	0	26263627	0.0	0.0
TAF1L	6217	0	26263627	0.0	0.0
HTR3D	2078	0	26263627	0.0	0.0
HTR3E	2532	0	26263627	0.0	0.0
HTR3C	1706	0	26263627	0.0	0.0
GS1-115M3.3	1066	0	26263627	0.0	0.0
FCAMR	2791	0	26263627	0.0	0.0
RP11-385G16.1	502	0	26263627	0.0	0.0
RNU6-1308P	104	0	26263627	0.0	0.0
RP5-881L22.5	758	0	26263627	0.0	0.0
ETV5-AS1	562	0	26263627	0.0	0.0
RP5-881L22.6	405	0	26263627	0.0	0.0
RP1-111C20.3	333	0	26263627	0.0	0.0
RNU6-1293P	108	0	26263627	0.0	0.0
RP1-117P20.3	679	0	26263627	0.0	0.0
DYNLRB2	739	0	26263627	0.0	0.0
RP1-29C18.8	2977	0	26263627	0.0	0.0
RP1-29C18.9	2381	0	26263627	0.0	0.0
CTC-304I17.5	805	0	26263627	0.0	0.0
CTC-304I17.4	301	0	26263627	0.0	0.0
CTC-304I17.3	537	0	26263627	0.0	0.0
CTC-304I17.2	377	0	26263627	0.0	0.0
CTC-304I17.1	1936	0	26263627	0.0	0.0
ABO	1584	0	26263627	0.0	0.0
RP11-474D1.1	355	0	26263627	0.0	0.0
AL391384.1	83	0	26263627	0.0	0.0
AC009035.1	90	0	26263627	0.0	0.0
AC015989.2	310	0	26263627	0.0	0.0
AC015989.1	83	0	26263627	0.0	0.0
ATP4B	1495	0	26263627	0.0	0.0
AC113617.1	697	0	26263627	0.0	0.0
PPP2R2B-IT1	451	0	26263627	0.0	0.0
ZNF705D	3383	0	26263627	0.0	0.0
AP000301.1	94	0	26263627	0.0	0.0
ZNF705B	1214	0	26263627	0.0	0.0
RN7SL704P	275	0	26263627	0.0	0.0
RP11-434P11.1	514	0	26263627	0.0	0.0
SAMD9L	7139	0	26263627	0.0	0.0
RNU6-1057P	103	0	26263627	0.0	0.0
C1QC	1338	0	26263627	0.0	0.0
C1QB	1257	0	26263627	0.0	0.0
C1QA	1176	0	26263627	0.0	0.0
PKHD1	17522	0	26263627	0.0	0.0
VSIG8	1825	0	26263627	0.0	0.0
VSIG4	2199	0	26263627	0.0	0.0
RN7SL602P	305	0	26263627	0.0	0.0
RP11-264L1.2	2559	0	26263627	0.0	0.0
Z82214.3	533	0	26263627	0.0	0.0
RNU6-731P	112	0	26263627	0.0	0.0
RP11-317N8.3	603	0	26263627	0.0	0.0
AP000745.1	90	0	26263627	0.0	0.0
RP1-105O18.1	490	0	26263627	0.0	0.0
RP11-173D14.3	2634	0	26263627	0.0	0.0
RN7SL639P	302	0	26263627	0.0	0.0
RNU1-76P	160	0	26263627	0.0	0.0
AC017006.2	466	0	26263627	0.0	0.0
AC017006.3	366	0	26263627	0.0	0.0
RNU6-1162P	105	0	26263627	0.0	0.0
RP11-569G13.3	2665	0	26263627	0.0	0.0
TRIM49C	2171	0	26263627	0.0	0.0
RNU6-51P	102	0	26263627	0.0	0.0
RP11-3N13.2	740	0	26263627	0.0	0.0
RP11-977P2.1	435	0	26263627	0.0	0.0
SNORD115-36	83	0	26263627	0.0	0.0
SNORD115-34	83	0	26263627	0.0	0.0
SNORD115-35	83	0	26263627	0.0	0.0
SNORD115-32	83	0	26263627	0.0	0.0
SNORD115-30	83	0	26263627	0.0	0.0
SNORD115-31	83	0	26263627	0.0	0.0
RN7SL155P	261	0	26263627	0.0	0.0
SNORD115-38	83	0	26263627	0.0	0.0
SNORD115-39	83	0	26263627	0.0	0.0
AC005195.1	105	0	26263627	0.0	0.0
AL121931.1	91	0	26263627	0.0	0.0
RNU6-604P	101	0	26263627	0.0	0.0
MIR548XHG	1227	0	26263627	0.0	0.0
AC097455.1	88	0	26263627	0.0	0.0
AC069243.1	93	0	26263627	0.0	0.0
RP11-130F10.1	2167	0	26263627	0.0	0.0
RN7SL410P	281	0	26263627	0.0	0.0
SPATC1	1959	0	26263627	0.0	0.0
RP11-90K6.1	1102	0	26263627	0.0	0.0
RP1-232N11.2	1999	0	26263627	0.0	0.0
MYT1L-AS1	3232	0	26263627	0.0	0.0
AC010235.1	82	0	26263627	0.0	0.0
RNU6-1254P	105	0	26263627	0.0	0.0
MIR576	99	0	26263627	0.0	0.0
MIR577	97	0	26263627	0.0	0.0
MIR574	97	0	26263627	0.0	0.0
MIR575	95	0	26263627	0.0	0.0
MIR572	96	0	26263627	0.0	0.0
MIR571	97	0	26263627	0.0	0.0
RNU7-174P	53	0	26263627	0.0	0.0
RP11-375B1.2	557	0	26263627	0.0	0.0
MIR578	97	0	26263627	0.0	0.0
RP11-685F15.1	737	0	26263627	0.0	0.0
RP3-425P12.1	434	0	26263627	0.0	0.0
RP3-425P12.2	475	0	26263627	0.0	0.0
RP3-425P12.5	580	0	26263627	0.0	0.0
RN7SL807P	295	0	26263627	0.0	0.0
MIR509-3	76	0	26263627	0.0	0.0
RP11-807H17.1	740	0	26263627	0.0	0.0
WISP1-OT1	643	0	26263627	0.0	0.0
AC067969.1	573	0	26263627	0.0	0.0
AC067969.2	554	0	26263627	0.0	0.0
RP11-437J2.3	8446	0	26263627	0.0	0.0
OR8G1	865	0	26263627	0.0	0.0
RP11-426C22.5	3073	0	26263627	0.0	0.0
UGT2B7	1893	0	26263627	0.0	0.0
UGT2B4	2109	0	26263627	0.0	0.0
RNU6-106P	108	0	26263627	0.0	0.0
RP11-364P22.2	814	0	26263627	0.0	0.0
RP11-627D16.1	541	0	26263627	0.0	0.0
GAPT	3026	0	26263627	0.0	0.0
RP11-570K4.1	616	0	26263627	0.0	0.0
hsa-mir-4259	102	0	26263627	0.0	0.0
AC133041.1	150	0	26263627	0.0	0.0
RP11-593F5.2	587	0	26263627	0.0	0.0
AC013444.2	93	0	26263627	0.0	0.0
MIR320A	83	0	26263627	0.0	0.0
KRTAP7-1	723	0	26263627	0.0	0.0
RNU1-139P	166	0	26263627	0.0	0.0
RP11-744A16.4	1455	0	26263627	0.0	0.0
RP11-673F18.1	322	0	26263627	0.0	0.0
RP11-5P18.5	468	0	26263627	0.0	0.0
SMTNL1	1656	0	26263627	0.0	0.0
TMEM14EP	379	0	26263627	0.0	0.0
OR10A3	1062	0	26263627	0.0	0.0
RNU6-896P	108	0	26263627	0.0	0.0
OR10A2	1054	0	26263627	0.0	0.0
AL353147.1	105	0	26263627	0.0	0.0
OR10A4	996	0	26263627	0.0	0.0
OR10A7	952	0	26263627	0.0	0.0
RNA5SP291	106	0	26263627	0.0	0.0
RNA5SP290	128	0	26263627	0.0	0.0
RNA5SP293	114	0	26263627	0.0	0.0
RNA5SP292	119	0	26263627	0.0	0.0
RNA5SP295	122	0	26263627	0.0	0.0
RP11-697B24.1	638	0	26263627	0.0	0.0
RNA5SP297	114	0	26263627	0.0	0.0
RNA5SP296	112	0	26263627	0.0	0.0
KCNU1	3862	0	26263627	0.0	0.0
BX255972.1	141	0	26263627	0.0	0.0
RP11-789C2.1	585	0	26263627	0.0	0.0
LY6D	807	0	26263627	0.0	0.0
LL22NC03-13G6.2	521	0	26263627	0.0	0.0
LY6H	1228	0	26263627	0.0	0.0
OR51M1	982	0	26263627	0.0	0.0
RNA5SP129	119	0	26263627	0.0	0.0
RNA5SP128	117	0	26263627	0.0	0.0
RNA5SP127	134	0	26263627	0.0	0.0
RNA5SP126	110	0	26263627	0.0	0.0
RNA5SP125	121	0	26263627	0.0	0.0
RNA5SP124	111	0	26263627	0.0	0.0
RP11-74K11.2	448	0	26263627	0.0	0.0
RNA5SP121	102	0	26263627	0.0	0.0
RNA5SP120	113	0	26263627	0.0	0.0
RNU11-4P	134	0	26263627	0.0	0.0
BX842679.1	463	0	26263627	0.0	0.0
CFC1	1675	0	26263627	0.0	0.0
RP5-974N19.1	374	0	26263627	0.0	0.0
SPATA22	2448	0	26263627	0.0	0.0
TCP10L2	2193	0	26263627	0.0	0.0
AC005264.2	2323	0	26263627	0.0	0.0
RP5-943J3.1	511	0	26263627	0.0	0.0
C2orf70	772	0	26263627	0.0	0.0
C2orf71	7046	0	26263627	0.0	0.0
C2orf78	3048	0	26263627	0.0	0.0
OR52E6	984	0	26263627	0.0	0.0
OR52E5	1315	0	26263627	0.0	0.0
OR52E4	1031	0	26263627	0.0	0.0
OR52E2	979	0	26263627	0.0	0.0
OR52E1	927	0	26263627	0.0	0.0
RN7SL562P	246	0	26263627	0.0	0.0
MCHR2	2398	0	26263627	0.0	0.0
RP11-576E20.1	1710	0	26263627	0.0	0.0
AL133249.1	423	0	26263627	0.0	0.0
RP11-1070N10.3	995	0	26263627	0.0	0.0
RNU6-690P	107	0	26263627	0.0	0.0
RP11-1070N10.5	1718	0	26263627	0.0	0.0
RP11-1070N10.7	726	0	26263627	0.0	0.0
SNHG23	2383	0	26263627	0.0	0.0
SNHG24	1646	0	26263627	0.0	0.0
AC005013.5	590	0	26263627	0.0	0.0
RP11-543F8.2	434	0	26263627	0.0	0.0
RP11-324L17.1	814	0	26263627	0.0	0.0
RNU6-705P	105	0	26263627	0.0	0.0
AC009997.1	87	0	26263627	0.0	0.0
AL590558.1	88	0	26263627	0.0	0.0
AL591668.1	86	0	26263627	0.0	0.0
RNU2-67P	107	0	26263627	0.0	0.0
RN7SL428P	284	0	26263627	0.0	0.0
MIR644A	95	0	26263627	0.0	0.0
AL122019.1	92	0	26263627	0.0	0.0
AC092756.1	82	0	26263627	0.0	0.0
RP11-1102P22.2	1723	0	26263627	0.0	0.0
RP11-1102P22.1	979	0	26263627	0.0	0.0
CTB-61M7.1	1300	0	26263627	0.0	0.0
AC016757.3	2252	0	26263627	0.0	0.0
RTL1	4194	0	26263627	0.0	0.0
TSPAN1	1624	0	26263627	0.0	0.0
AL096869.1	86	0	26263627	0.0	0.0
TSPAN8	1811	0	26263627	0.0	0.0
RN7SL370P	294	0	26263627	0.0	0.0
MIR548H1	103	0	26263627	0.0	0.0
MIR548H3	119	0	26263627	0.0	0.0
MIR548H2	89	0	26263627	0.0	0.0
MIR548H5	61	0	26263627	0.0	0.0
CTD-2037L6.2	730	0	26263627	0.0	0.0
CCDC148-AS1	800	0	26263627	0.0	0.0
CTB-193M12.3	505	0	26263627	0.0	0.0
CTA-520D8.2	381	0	26263627	0.0	0.0
TIFAB	5925	0	26263627	0.0	0.0
AP000344.3	920	0	26263627	0.0	0.0
RP11-260A9.6	724	0	26263627	0.0	0.0
RP11-130L8.2	440	0	26263627	0.0	0.0
THBS2	5834	0	26263627	0.0	0.0
MIR4252	64	0	26263627	0.0	0.0
RP11-457D13.4	791	0	26263627	0.0	0.0
