Gene	Length	Counts	TotalReads	RPKM(30448034 pairs)	TPM(9.63 norm. reads)
AP001046.5	2800	0	30448034	0.0	0.0
RNU6-1020P	108	0	30448034	0.0	0.0
CTD-2154B17.1	344	0	30448034	0.0	0.0
CTD-2154B17.3	260	0	30448034	0.0	0.0
CTD-2154B17.2	329	0	30448034	0.0	0.0
RNA5SP360	119	0	30448034	0.0	0.0
RP11-539L10.5	950	0	30448034	0.0	0.0
AC096922.1	95	0	30448034	0.0	0.0
MIR1908	81	0	30448034	0.0	0.0
MIR3935	105	0	30448034	0.0	0.0
LINC00687	1010	0	30448034	0.0	0.0
LINC00686	334	0	30448034	0.0	0.0
LINC00684	456	0	30448034	0.0	0.0
LINC00682	1745	0	30448034	0.0	0.0
LINC00681	506	0	30448034	0.0	0.0
MIR190A	86	0	30448034	0.0	0.0
MIR190B	80	0	30448034	0.0	0.0
AL512290.1	94	0	30448034	0.0	0.0
MIR608	101	0	30448034	0.0	0.0
MIR609	96	0	30448034	0.0	0.0
RP11-745C15.2	484	0	30448034	0.0	0.0
MIR601	80	0	30448034	0.0	0.0
MIR602	99	0	30448034	0.0	0.0
MIR603	98	0	30448034	0.0	0.0
MIR604	95	0	30448034	0.0	0.0
MIR605	84	0	30448034	0.0	0.0
MIR606	97	0	30448034	0.0	0.0
MIR607	97	0	30448034	0.0	0.0
LINC00355	1884	0	30448034	0.0	0.0
LINC00354	592	0	30448034	0.0	0.0
LINC00351	915	0	30448034	0.0	0.0
LINC00350	424	0	30448034	0.0	0.0
LINC00353	688	0	30448034	0.0	0.0
LINC00352	554	0	30448034	0.0	0.0
RNU1-89P	165	0	30448034	0.0	0.0
LINC00359	1008	0	30448034	0.0	0.0
LINC00358	1278	0	30448034	0.0	0.0
RP11-342C20.2	670	0	30448034	0.0	0.0
OR4K5	1079	0	30448034	0.0	0.0
OR4K1	1077	0	30448034	0.0	0.0
OR4K2	1079	0	30448034	0.0	0.0
CTD-2333M24.1	511	0	30448034	0.0	0.0
RP11-614O9.1	545	0	30448034	0.0	0.0
AC012506.1	529	0	30448034	0.0	0.0
AC012506.2	894	0	30448034	0.0	0.0
AC012506.3	535	0	30448034	0.0	0.0
AC012506.4	757	0	30448034	0.0	0.0
RP11-111I12.1	1526	0	30448034	0.0	0.0
C10orf142	1716	0	30448034	0.0	0.0
RP11-417O18.2	529	0	30448034	0.0	0.0
DANT1	447	0	30448034	0.0	0.0
AADACL4	1579	0	30448034	0.0	0.0
AC012391.1	88	0	30448034	0.0	0.0
AADACL3	3666	0	30448034	0.0	0.0
AADACL2	1492	0	30448034	0.0	0.0
MSGN1	607	0	30448034	0.0	0.0
RNU6-142P	108	0	30448034	0.0	0.0
AL138837.1	88	0	30448034	0.0	0.0
THCAT158	538	0	30448034	0.0	0.0
RP11-335I12.2	527	0	30448034	0.0	0.0
ST8SIA6-AS1	1815	0	30448034	0.0	0.0
RP11-574O7.1	1034	0	30448034	0.0	0.0
RP11-542B15.1	2289	0	30448034	0.0	0.0
GJB1	2055	0	30448034	0.0	0.0
GJB3	2390	0	30448034	0.0	0.0
GJB5	1357	0	30448034	0.0	0.0
GJB4	2842	0	30448034	0.0	0.0
GJB6	2250	0	30448034	0.0	0.0
AP000807.1	85	0	30448034	0.0	0.0
FPR3	2775	0	30448034	0.0	0.0
RP11-756K15.2	1841	0	30448034	0.0	0.0
AC092849.1	87	0	30448034	0.0	0.0
AL391056.1	88	0	30448034	0.0	0.0
AC026461.1	56	0	30448034	0.0	0.0
TLR8-AS1	1352	0	30448034	0.0	0.0
RP11-337A23.6	373	0	30448034	0.0	0.0
RP11-624J12.1	2228	0	30448034	0.0	0.0
RP5-1136A10.1	2210	0	30448034	0.0	0.0
RP11-13A1.3	603	0	30448034	0.0	0.0
MT-CO2	685	0	30448034	0.0	0.0
FOXI1	2314	0	30448034	0.0	0.0
TMEM174	1761	0	30448034	0.0	0.0
LINC00273	1453	0	30448034	0.0	0.0
RP11-465K16.1	496	0	30448034	0.0	0.0
IGHD1-7	18	0	30448034	0.0	0.0
RNU6-589P	108	0	30448034	0.0	0.0
IGHD1-1	18	0	30448034	0.0	0.0
MIR1257	118	0	30448034	0.0	0.0
ELSPBP1	1073	0	30448034	0.0	0.0
AC012314.20	412	0	30448034	0.0	0.0
IGKV1-5	534	0	30448034	0.0	0.0
PLCZ1	2492	0	30448034	0.0	0.0
RP13-895J2.8	429	0	30448034	0.0	0.0
RP11-44M6.1	575	0	30448034	0.0	0.0
CCL3	781	0	30448034	0.0	0.0
CCL7	866	0	30448034	0.0	0.0
CCL4	907	0	30448034	0.0	0.0
CCL5	1434	0	30448034	0.0	0.0
CCL8	1264	0	30448034	0.0	0.0
CTD-2009A10.1	536	0	30448034	0.0	0.0
RP11-180K7.1	330	0	30448034	0.0	0.0
RNU6-818P	109	0	30448034	0.0	0.0
OR2AG1	999	0	30448034	0.0	0.0
RP5-884M6.1	3547	0	30448034	0.0	0.0
AC007450.1	124	0	30448034	0.0	0.0
MIR5186	121	0	30448034	0.0	0.0
D21S2088E	1730	0	30448034	0.0	0.0
RNU6-427P	108	0	30448034	0.0	0.0
RP11-298D21.1	1657	0	30448034	0.0	0.0
AL451051.1	74	0	30448034	0.0	0.0
RP11-451B8.1	768	0	30448034	0.0	0.0
CTB-162J7.1	150	0	30448034	0.0	0.0
RP5-1093G23.1	320	0	30448034	0.0	0.0
IL24	1986	0	30448034	0.0	0.0
RP11-355E10.1	838	0	30448034	0.0	0.0
RNU2-23P	196	0	30448034	0.0	0.0
RNU6-485P	108	0	30448034	0.0	0.0
HMSD	2105	0	30448034	0.0	0.0
LINC01249	2668	0	30448034	0.0	0.0
AC099778.1	88	0	30448034	0.0	0.0
ZNF808	4029	0	30448034	0.0	0.0
SNORD116-30	86	0	30448034	0.0	0.0
AL611946.1	96	0	30448034	0.0	0.0
AC055723.1	93	0	30448034	0.0	0.0
AC079610.1	438	0	30448034	0.0	0.0
SKOR2	3119	0	30448034	0.0	0.0
RNU2-64P	192	0	30448034	0.0	0.0
RP11-513G11.2	1774	0	30448034	0.0	0.0
AC021760.1	126	0	30448034	0.0	0.0
MT-TF	72	0	30448034	0.0	0.0
RP11-513G11.4	913	0	30448034	0.0	0.0
RP13-514E23.1	1580	0	30448034	0.0	0.0
RNU6-198P	105	0	30448034	0.0	0.0
C16orf47	1312	0	30448034	0.0	0.0
RP11-628E19.2	592	0	30448034	0.0	0.0
RP11-184M15.2	484	0	30448034	0.0	0.0
GJA10	1653	0	30448034	0.0	0.0
AL669914.1	134	0	30448034	0.0	0.0
RP11-648L3.2	629	0	30448034	0.0	0.0
AC024082.1	89	0	30448034	0.0	0.0
AL022400.1	92	0	30448034	0.0	0.0
GPIHBP1	2285	0	30448034	0.0	0.0
RP11-83J21.3	465	0	30448034	0.0	0.0
RP11-494G9.1	598	0	30448034	0.0	0.0
CCDC37-AS1	989	0	30448034	0.0	0.0
RP11-713M6.2	559	0	30448034	0.0	0.0
RP11-320M16.2	933	0	30448034	0.0	0.0
KB-173C10.1	641	0	30448034	0.0	0.0
RNU6-298P	97	0	30448034	0.0	0.0
AC090574.1	234	0	30448034	0.0	0.0
MIR5699	91	0	30448034	0.0	0.0
MIR5698	73	0	30448034	0.0	0.0
RP11-467N20.5	3211	0	30448034	0.0	0.0
MIR5691	69	0	30448034	0.0	0.0
MIR5690	74	0	30448034	0.0	0.0
MIR5693	74	0	30448034	0.0	0.0
MIR5695	86	0	30448034	0.0	0.0
MIR5694	77	0	30448034	0.0	0.0
RP11-16C1.2	2791	0	30448034	0.0	0.0
AL513185.1	73	0	30448034	0.0	0.0
NME8	2397	0	30448034	0.0	0.0
FREM3	6737	0	30448034	0.0	0.0
RP11-459F6.1	332	0	30448034	0.0	0.0
CARD18	944	0	30448034	0.0	0.0
CTA-280A3.2	9538	0	30448034	0.0	0.0
RNU6-566P	108	0	30448034	0.0	0.0
SALRNA2	2067	0	30448034	0.0	0.0
LINC01247	4212	0	30448034	0.0	0.0
RN7SL582P	278	0	30448034	0.0	0.0
LINC01242	1970	0	30448034	0.0	0.0
LINC01243	723	0	30448034	0.0	0.0
LINC01248	470	0	30448034	0.0	0.0
RP11-543N12.1	566	0	30448034	0.0	0.0
AL117209.1	119	0	30448034	0.0	0.0
AC105052.1	86	0	30448034	0.0	0.0
RN7SL198P	255	0	30448034	0.0	0.0
AC106017.1	555	0	30448034	0.0	0.0
HEPACAM	3609	0	30448034	0.0	0.0
RNU6-835P	105	0	30448034	0.0	0.0
MEOX2-AS1	699	0	30448034	0.0	0.0
AP001178.1	94	0	30448034	0.0	0.0
RP11-392O1.4	564	0	30448034	0.0	0.0
RNU7-50P	63	0	30448034	0.0	0.0
RNU6-192P	101	0	30448034	0.0	0.0
MIR3690	76	0	30448034	0.0	0.0
AC016706.1	70	0	30448034	0.0	0.0
LINC00596	940	0	30448034	0.0	0.0
RP13-16D10.1	610	0	30448034	0.0	0.0
AC005513.1	86	0	30448034	0.0	0.0
VSTM2B	1493	0	30448034	0.0	0.0
RP5-1092A11.2	353	0	30448034	0.0	0.0
TRBV4-2	457	0	30448034	0.0	0.0
RP11-76E12.1	1674	0	30448034	0.0	0.0
LINC00114	1978	0	30448034	0.0	0.0
LINC00113	576	0	30448034	0.0	0.0
LINC00112	525	0	30448034	0.0	0.0
LINC00111	578	0	30448034	0.0	0.0
RP11-47P18.2	717	0	30448034	0.0	0.0
RP11-47P18.1	406	0	30448034	0.0	0.0
AC007389.3	1660	0	30448034	0.0	0.0
AC007389.4	92	0	30448034	0.0	0.0
GSTM5	4433	0	30448034	0.0	0.0
RNU6-413P	108	0	30448034	0.0	0.0
RP11-1023P17.2	425	0	30448034	0.0	0.0
AL035706.1	95	0	30448034	0.0	0.0
RP11-768G7.2	816	0	30448034	0.0	0.0
RP11-768G7.3	512	0	30448034	0.0	0.0
MIR1245A	71	0	30448034	0.0	0.0
AC024257.1	1821	0	30448034	0.0	0.0
AL354808.2	695	0	30448034	0.0	0.0
AP004372.1	511	0	30448034	0.0	0.0
RP11-413E1.4	441	0	30448034	0.0	0.0
CR383657.1	84	0	30448034	0.0	0.0
CSH1	1174	0	30448034	0.0	0.0
AF213884.3	94	0	30448034	0.0	0.0
MIR888	78	0	30448034	0.0	0.0
MIR889	80	0	30448034	0.0	0.0
MIR887	80	0	30448034	0.0	0.0
MIR885	75	0	30448034	0.0	0.0
RP11-67M9.1	536	0	30448034	0.0	0.0
CTC-471J1.9	334	0	30448034	0.0	0.0
RN7SL62P	296	0	30448034	0.0	0.0
RN7SL456P	297	0	30448034	0.0	0.0
CTC-523E23.6	1659	0	30448034	0.0	0.0
SNORD58	67	0	30448034	0.0	0.0
KRT3	2328	0	30448034	0.0	0.0
SNORD53	79	0	30448034	0.0	0.0
RP11-147G16.1	673	0	30448034	0.0	0.0
KRT7	1763	0	30448034	0.0	0.0
RNU4-69P	144	0	30448034	0.0	0.0
UBE2E2-AS1	501	0	30448034	0.0	0.0
CCDC60	2879	0	30448034	0.0	0.0
CCDC63	2005	0	30448034	0.0	0.0
AF064860.5	547	0	30448034	0.0	0.0
RP11-481J2.1	376	0	30448034	0.0	0.0
RP11-481J2.2	1423	0	30448034	0.0	0.0
AC068292.1	92	0	30448034	0.0	0.0
CTD-2024P10.2	433	0	30448034	0.0	0.0
CABS1	1534	0	30448034	0.0	0.0
OOEP-AS1	465	0	30448034	0.0	0.0
RNU7-99P	63	0	30448034	0.0	0.0
AL161652.1	95	0	30448034	0.0	0.0
RP11-474D1.3	4595	0	30448034	0.0	0.0
RP11-474D1.2	1715	0	30448034	0.0	0.0
RP11-474D1.4	580	0	30448034	0.0	0.0
AC007041.1	76	0	30448034	0.0	0.0
RP11-102F4.2	555	0	30448034	0.0	0.0
RNU1-46P	165	0	30448034	0.0	0.0
RP11-641A6.3	764	0	30448034	0.0	0.0
RP11-739A13.1	308	0	30448034	0.0	0.0
TRAJ61	61	0	30448034	0.0	0.0
ADTRP	2119	0	30448034	0.0	0.0
AC068506.1	87	0	30448034	0.0	0.0
TAS2R39	1018	0	30448034	0.0	0.0
LRRC14B	1575	0	30448034	0.0	0.0
RP11-114F10.3	756	0	30448034	0.0	0.0
OR10A5	1055	0	30448034	0.0	0.0
AC023798.1	101	0	30448034	0.0	0.0
OR10A6	1031	0	30448034	0.0	0.0
AL391559.1	76	0	30448034	0.0	0.0
Z95400.1	83	0	30448034	0.0	0.0
RNU6-674P	108	0	30448034	0.0	0.0
NRAP	5766	0	30448034	0.0	0.0
RP11-109E24.1	1130	0	30448034	0.0	0.0
RP11-109E24.2	434	0	30448034	0.0	0.0
RN7SKP10	326	0	30448034	0.0	0.0
UMOD	2697	0	30448034	0.0	0.0
CTD-2331C18.5	269	0	30448034	0.0	0.0
CLEC19A	900	0	30448034	0.0	0.0
AL162571.1	61	0	30448034	0.0	0.0
KCNAB1-AS2	542	0	30448034	0.0	0.0
AMTN	1046	0	30448034	0.0	0.0
AC011754.1	494	0	30448034	0.0	0.0
RP11-92B11.3	688	0	30448034	0.0	0.0
RNU6-1224P	100	0	30448034	0.0	0.0
RP5-1052M9.5	4204	0	30448034	0.0	0.0
RN7SL72P	268	0	30448034	0.0	0.0
RP5-928E24.2	1139	0	30448034	0.0	0.0
RNU6-121P	100	0	30448034	0.0	0.0
MIR411	97	0	30448034	0.0	0.0
MIR410	81	0	30448034	0.0	0.0
MIR412	92	0	30448034	0.0	0.0
RNU6-1279P	104	0	30448034	0.0	0.0
IQCJ	2558	0	30448034	0.0	0.0
AC009955.8	273	0	30448034	0.0	0.0
RN7SKP15	310	0	30448034	0.0	0.0
RNY4P25	97	0	30448034	0.0	0.0
RP11-142A12.1	719	0	30448034	0.0	0.0
RP11-121E16.1	896	0	30448034	0.0	0.0
RP11-673E11.2	1910	0	30448034	0.0	0.0
RP11-72I2.2	781	0	30448034	0.0	0.0
GSX1	1665	0	30448034	0.0	0.0
RN7SKP18	276	0	30448034	0.0	0.0
IL5RA	6526	0	30448034	0.0	0.0
RP11-439C8.1	353	0	30448034	0.0	0.0
RP11-439C8.2	523	0	30448034	0.0	0.0
RP11-548L20.1	995	0	30448034	0.0	0.0
RNA5SP90	100	0	30448034	0.0	0.0
RNA5SP91	120	0	30448034	0.0	0.0
RNA5SP92	111	0	30448034	0.0	0.0
RNA5SP93	115	0	30448034	0.0	0.0
RNA5SP94	109	0	30448034	0.0	0.0
RNA5SP95	138	0	30448034	0.0	0.0
RNA5SP96	108	0	30448034	0.0	0.0
RNA5SP97	85	0	30448034	0.0	0.0
RNA5SP98	138	0	30448034	0.0	0.0
RNA5SP99	115	0	30448034	0.0	0.0
AC067805.1	53	0	30448034	0.0	0.0
SIRPB2	2732	0	30448034	0.0	0.0
SIRPB1	5392	0	30448034	0.0	0.0
RP11-30K9.4	528	0	30448034	0.0	0.0
TRAV19	469	0	30448034	0.0	0.0
RNU6-782P	105	0	30448034	0.0	0.0
AC018804.3	580	0	30448034	0.0	0.0
RP11-39E3.3	342	0	30448034	0.0	0.0
TRAV17	486	0	30448034	0.0	0.0
WI2-8325B5.1	978	0	30448034	0.0	0.0
OR6Y1	979	0	30448034	0.0	0.0
RNU6-433P	105	0	30448034	0.0	0.0
RNU6-310P	108	0	30448034	0.0	0.0
RP11-310E22.4	665	0	30448034	0.0	0.0
PTPRJ-AS1	303	0	30448034	0.0	0.0
RNU6-546P	108	0	30448034	0.0	0.0
SNORD116-24	93	0	30448034	0.0	0.0
RP11-424D14.1	632	0	30448034	0.0	0.0
SNORD116-26	97	0	30448034	0.0	0.0
SNORD116-27	93	0	30448034	0.0	0.0
AC008163.4	616	0	30448034	0.0	0.0
AC005358.3	1146	0	30448034	0.0	0.0
RN7SL54P	283	0	30448034	0.0	0.0
RN7SL501P	280	0	30448034	0.0	0.0
AL158040.1	102	0	30448034	0.0	0.0
SNORD116-23	93	0	30448034	0.0	0.0
RNA5SP336	118	0	30448034	0.0	0.0
RNA5SP337	110	0	30448034	0.0	0.0
RNA5SP334	119	0	30448034	0.0	0.0
RNA5SP335	111	0	30448034	0.0	0.0
RNA5SP332	116	0	30448034	0.0	0.0
RNA5SP333	119	0	30448034	0.0	0.0
RNA5SP331	108	0	30448034	0.0	0.0
RNU1-14P	153	0	30448034	0.0	0.0
RNA5SP338	86	0	30448034	0.0	0.0
RNA5SP339	123	0	30448034	0.0	0.0
RP11-789C1.2	432	0	30448034	0.0	0.0
RNU6-227P	104	0	30448034	0.0	0.0
CRISP1	2009	0	30448034	0.0	0.0
CRISP3	2255	0	30448034	0.0	0.0
CRISP2	1529	0	30448034	0.0	0.0
OR6C65	1077	0	30448034	0.0	0.0
AL122127.4	71	0	30448034	0.0	0.0
AL122127.5	61	0	30448034	0.0	0.0
AL122127.2	61	0	30448034	0.0	0.0
AL122127.3	68	0	30448034	0.0	0.0
RNU2-37P	178	0	30448034	0.0	0.0
RNU1-104P	176	0	30448034	0.0	0.0
RN7SL761P	277	0	30448034	0.0	0.0
RN7SL476P	259	0	30448034	0.0	0.0
RP11-297H3.3	764	0	30448034	0.0	0.0
FGF14-AS1	540	0	30448034	0.0	0.0
FGF14-AS2	1075	0	30448034	0.0	0.0
GYPE	1890	0	30448034	0.0	0.0
AC009110.1	560	0	30448034	0.0	0.0
Z97053.1	74	0	30448034	0.0	0.0
RNU6-717P	105	0	30448034	0.0	0.0
AC013269.5	1658	0	30448034	0.0	0.0
AC013269.4	729	0	30448034	0.0	0.0
RP11-291I6.2	318	0	30448034	0.0	0.0
AC013269.3	446	0	30448034	0.0	0.0
AC105914.1	86	0	30448034	0.0	0.0
RNU6ATAC2P	127	0	30448034	0.0	0.0
AC013275.2	2092	0	30448034	0.0	0.0
RP11-70F11.11	2338	0	30448034	0.0	0.0
AC013275.1	102	0	30448034	0.0	0.0
AL356131.1	114	0	30448034	0.0	0.0
AREG	1246	0	30448034	0.0	0.0
AL591379.1	68	0	30448034	0.0	0.0
C11orf44	3550	0	30448034	0.0	0.0
RP11-315I14.2	239	0	30448034	0.0	0.0
MYBPC3	4267	0	30448034	0.0	0.0
MYBPC2	3621	0	30448034	0.0	0.0
RNU6-622P	104	0	30448034	0.0	0.0
RP11-567N4.3	781	0	30448034	0.0	0.0
RP11-567N4.2	475	0	30448034	0.0	0.0
RP3-428L16.1	577	0	30448034	0.0	0.0
TRPC6	4625	0	30448034	0.0	0.0
RASSF10	2531	0	30448034	0.0	0.0
RP11-165N12.2	2588	0	30448034	0.0	0.0
AC009305.1	370	0	30448034	0.0	0.0
MRGPRX3	1644	0	30448034	0.0	0.0
D86998.1	96	0	30448034	0.0	0.0
RP11-544L8__B.4	2259	0	30448034	0.0	0.0
RN7SL235P	307	0	30448034	0.0	0.0
AC005330.2	1240	0	30448034	0.0	0.0
RN7SKP89	243	0	30448034	0.0	0.0
RN7SKP88	251	0	30448034	0.0	0.0
OR2T29	949	0	30448034	0.0	0.0
OR2T27	955	0	30448034	0.0	0.0
RP1-40E16.9	1508	0	30448034	0.0	0.0
RP1-40E16.2	400	0	30448034	0.0	0.0
RP11-702B10.1	680	0	30448034	0.0	0.0
RP11-326N17.1	827	0	30448034	0.0	0.0
RN7SKP82	224	0	30448034	0.0	0.0
TRAV8-1	475	0	30448034	0.0	0.0
TRAV8-3	343	0	30448034	0.0	0.0
TRAV8-7	343	0	30448034	0.0	0.0
TRAV8-6	560	0	30448034	0.0	0.0
RP11-180P8.1	501	0	30448034	0.0	0.0
RP11-97E7.2	558	0	30448034	0.0	0.0
LINC01163	3093	0	30448034	0.0	0.0
LINC01162	453	0	30448034	0.0	0.0
LINC01169	838	0	30448034	0.0	0.0
RNU7-71P	61	0	30448034	0.0	0.0
RP11-456H18.1	278	0	30448034	0.0	0.0
RP11-588G21.1	1397	0	30448034	0.0	0.0
AC092104.4	83	0	30448034	0.0	0.0
RP11-588G21.2	2542	0	30448034	0.0	0.0
AL591377.1	87	0	30448034	0.0	0.0
RP11-1060J15.7	431	0	30448034	0.0	0.0
RNU6-1132P	108	0	30448034	0.0	0.0
IGHD3-16	38	0	30448034	0.0	0.0
RP11-272J7.4	410	0	30448034	0.0	0.0
RP11-55L4.1	197	0	30448034	0.0	0.0
RP1-140K8.1	645	0	30448034	0.0	0.0
RN7SKP49	261	0	30448034	0.0	0.0
RN7SKP48	329	0	30448034	0.0	0.0
RN7SKP47	329	0	30448034	0.0	0.0
RN7SKP46	235	0	30448034	0.0	0.0
RN7SKP45	305	0	30448034	0.0	0.0
RN7SKP44	317	0	30448034	0.0	0.0
RN7SKP43	321	0	30448034	0.0	0.0
RN7SKP42	301	0	30448034	0.0	0.0
RN7SKP41	306	0	30448034	0.0	0.0
RN7SKP40	281	0	30448034	0.0	0.0
RP13-895J2.11	540	0	30448034	0.0	0.0
RNASE8	635	0	30448034	0.0	0.0
TRBV5-7	345	0	30448034	0.0	0.0
TRBV5-6	386	0	30448034	0.0	0.0
TRBV5-5	352	0	30448034	0.0	0.0
DISC1FP1	1295	0	30448034	0.0	0.0
TRBV5-3	345	0	30448034	0.0	0.0
TRBV5-1	655	0	30448034	0.0	0.0
AC017083.1	91	0	30448034	0.0	0.0
AP002353.1	41	0	30448034	0.0	0.0
DLEU1-AS1	734	0	30448034	0.0	0.0
CTD-2023N9.2	413	0	30448034	0.0	0.0
CTD-2023N9.3	822	0	30448034	0.0	0.0
CTD-2023N9.1	901	0	30448034	0.0	0.0
RP11-91H12.3	796	0	30448034	0.0	0.0
RP4-681L3.2	232	0	30448034	0.0	0.0
RP11-91H12.1	499	0	30448034	0.0	0.0
RN7SL107P	284	0	30448034	0.0	0.0
RP11-535C7.1	615	0	30448034	0.0	0.0
RNU6-867P	108	0	30448034	0.0	0.0
RP11-135A1.2	432	0	30448034	0.0	0.0
RP11-135A1.3	408	0	30448034	0.0	0.0
AC114803.3	314	0	30448034	0.0	0.0
RNU6-366P	107	0	30448034	0.0	0.0
LINC00529	243	0	30448034	0.0	0.0
RP11-349I1.2	571	0	30448034	0.0	0.0
CTB-31N19.5	433	0	30448034	0.0	0.0
AC068138.1	1136	0	30448034	0.0	0.0
RNU4-24P	140	0	30448034	0.0	0.0
AL592205.2	120	0	30448034	0.0	0.0
AC078941.1	2518	0	30448034	0.0	0.0
RP11-53B2.1	572	0	30448034	0.0	0.0
AF240627.2	882	0	30448034	0.0	0.0
RNU6-1200P	108	0	30448034	0.0	0.0
RP11-9H20.2	742	0	30448034	0.0	0.0
RP11-145E17.3	1952	0	30448034	0.0	0.0
RP11-145E17.2	745	0	30448034	0.0	0.0
DDO	2135	0	30448034	0.0	0.0
RP11-133L14.5	785	0	30448034	0.0	0.0
AC010105.1	388	0	30448034	0.0	0.0
RP11-67L14.1	3869	0	30448034	0.0	0.0
AFF2-IT1	445	0	30448034	0.0	0.0
PCDH9-AS4	439	0	30448034	0.0	0.0
PCDH9-AS2	544	0	30448034	0.0	0.0
RP11-408J6.1	557	0	30448034	0.0	0.0
MIR921	57	0	30448034	0.0	0.0
MIR920	76	0	30448034	0.0	0.0
RP11-362K2.2	1455	0	30448034	0.0	0.0
CTC-512J12.4	580	0	30448034	0.0	0.0
AC092832.1	87	0	30448034	0.0	0.0
RNU6-1291P	105	0	30448034	0.0	0.0
CATIP-AS1	483	0	30448034	0.0	0.0
CATIP-AS2	539	0	30448034	0.0	0.0
CCL2	1125	0	30448034	0.0	0.0
RP11-789A21.1	596	0	30448034	0.0	0.0
RN7SL356P	247	0	30448034	0.0	0.0
TRAC	1145	0	30448034	0.0	0.0
AL356756.1	105	0	30448034	0.0	0.0
RP11-407A16.3	950	0	30448034	0.0	0.0
IGKV6-21	408	0	30448034	0.0	0.0
RP11-407A16.7	543	0	30448034	0.0	0.0
TGIF2LY	1002	0	30448034	0.0	0.0
TGIF2LX	1003	0	30448034	0.0	0.0
RP11-386G21.1	816	0	30448034	0.0	0.0
RMST	3944	0	30448034	0.0	0.0
RP11-386G21.2	774	0	30448034	0.0	0.0
AL121914.1	93	0	30448034	0.0	0.0
RNU6-920P	93	0	30448034	0.0	0.0
MIR3119-2	86	0	30448034	0.0	0.0
RP11-30G8.1	211	0	30448034	0.0	0.0
RP11-30G8.2	339	0	30448034	0.0	0.0
RP11-674P19.2	2075	0	30448034	0.0	0.0
CASP4	2270	0	30448034	0.0	0.0
RNU6-1051P	103	0	30448034	0.0	0.0
CASP1	2677	0	30448034	0.0	0.0
AC078828.1	90	0	30448034	0.0	0.0
UPB1	3703	0	30448034	0.0	0.0
AL158051.1	82	0	30448034	0.0	0.0
AC003988.1	583	0	30448034	0.0	0.0
PKD1L2	11747	0	30448034	0.0	0.0
RNU6-737P	108	0	30448034	0.0	0.0
RP11-738G5.2	411	0	30448034	0.0	0.0
RP11-738G5.1	269	0	30448034	0.0	0.0
RNU6-68P	105	0	30448034	0.0	0.0
RP11-553E24.3	341	0	30448034	0.0	0.0
KRT28	1693	0	30448034	0.0	0.0
AC122136.1	88	0	30448034	0.0	0.0
RNU6-57P	104	0	30448034	0.0	0.0
AC122136.2	480	0	30448034	0.0	0.0
KRT20	1745	0	30448034	0.0	0.0
KRT26	1741	0	30448034	0.0	0.0
KRT24	1889	0	30448034	0.0	0.0
KRT25	1678	0	30448034	0.0	0.0
AC005009.1	271	0	30448034	0.0	0.0
RP11-338K13.1	463	0	30448034	0.0	0.0
HYAL4	2431	0	30448034	0.0	0.0
RP11-12K6.2	383	0	30448034	0.0	0.0
RP4-806M20.5	1622	0	30448034	0.0	0.0
U51244.2	376	0	30448034	0.0	0.0
RP11-563K23.1	332	0	30448034	0.0	0.0
RP11-344B5.4	969	0	30448034	0.0	0.0
SNORD115-18	83	0	30448034	0.0	0.0
SNORD115-19	83	0	30448034	0.0	0.0
RP11-344B5.3	397	0	30448034	0.0	0.0
RP11-344B5.2	586	0	30448034	0.0	0.0
SNORD115-15	82	0	30448034	0.0	0.0
SNORD115-16	83	0	30448034	0.0	0.0
PNMA5	3443	0	30448034	0.0	0.0
SNORD115-11	83	0	30448034	0.0	0.0
SNORD115-12	83	0	30448034	0.0	0.0
AC048346.1	94	0	30448034	0.0	0.0
RP11-118B18.2	520	0	30448034	0.0	0.0
RP11-885N19.6	540	0	30448034	0.0	0.0
RP11-142A22.4	1155	0	30448034	0.0	0.0
AC020636.1	100	0	30448034	0.0	0.0
AC006947.1	487	0	30448034	0.0	0.0
RP11-775B15.2	329	0	30448034	0.0	0.0
RNU7-176P	63	0	30448034	0.0	0.0
NCF4	1650	0	30448034	0.0	0.0
MIR5684	66	0	30448034	0.0	0.0
CSMD2-AS1	1895	0	30448034	0.0	0.0
AC079603.1	87	0	30448034	0.0	0.0
AC003986.7	694	0	30448034	0.0	0.0
AC003986.5	1528	0	30448034	0.0	0.0
RP11-862G15.2	1386	0	30448034	0.0	0.0
MIR1285-2	89	0	30448034	0.0	0.0
UNC13D	4425	0	30448034	0.0	0.0
UNC13C	13082	0	30448034	0.0	0.0
CTA-31J9.2	373	0	30448034	0.0	0.0
AL589663.1	53	0	30448034	0.0	0.0
RP11-78C3.1	747	0	30448034	0.0	0.0
RN7SL99P	276	0	30448034	0.0	0.0
CNTNAP5	5308	0	30448034	0.0	0.0
CNTNAP4	5138	0	30448034	0.0	0.0
RP11-158G18.1	957	0	30448034	0.0	0.0
OR8I2	934	0	30448034	0.0	0.0
RNU6-578P	104	0	30448034	0.0	0.0
BHLHE23	1110	0	30448034	0.0	0.0
AC004066.3	576	0	30448034	0.0	0.0
DPEP2	2314	0	30448034	0.0	0.0
KRT27	1620	0	30448034	0.0	0.0
RP11-371M22.1	572	0	30448034	0.0	0.0
HORMAD2	2447	0	30448034	0.0	0.0
RP11-659P15.1	1894	0	30448034	0.0	0.0
RP11-285C1.2	567	0	30448034	0.0	0.0
AC078942.1	591	0	30448034	0.0	0.0
