Gene	Length	Counts	TotalReads	RPKM(30841902 pairs)	TPM(9.86 norm. reads)
HMGB4	2534	0	30841902	0.0	0.0
RNU1-13P	163	0	30841902	0.0	0.0
RP11-547D24.3	440	0	30841902	0.0	0.0
RP11-547D24.1	1956	0	30841902	0.0	0.0
RP11-362A1.1	1375	0	30841902	0.0	0.0
MNDA	1759	0	30841902	0.0	0.0
RP11-508M1.7	712	0	30841902	0.0	0.0
RP11-127B16.1	595	0	30841902	0.0	0.0
TPSAB1	1390	0	30841902	0.0	0.0
RP11-157B13.7	2095	0	30841902	0.0	0.0
RP11-157B13.8	388	0	30841902	0.0	0.0
AC012451.1	359	0	30841902	0.0	0.0
RNU7-5P	63	0	30841902	0.0	0.0
RNU7-147P	63	0	30841902	0.0	0.0
AGMO	2488	0	30841902	0.0	0.0
APOC4-APOC2	973	0	30841902	0.0	0.0
CTD-2532D12.5	1031	0	30841902	0.0	0.0
RNU6-625P	108	0	30841902	0.0	0.0
RP11-280H21.1	518	0	30841902	0.0	0.0
CLEC1B	3161	0	30841902	0.0	0.0
RNU6ATAC26P	127	0	30841902	0.0	0.0
C5orf46	867	0	30841902	0.0	0.0
RP11-813F20.2	342	0	30841902	0.0	0.0
RP11-359G22.2	4351	0	30841902	0.0	0.0
AC011293.1	71	0	30841902	0.0	0.0
RP11-359G22.4	2153	0	30841902	0.0	0.0
AC024028.1	439	0	30841902	0.0	0.0
RP11-293P20.2	458	0	30841902	0.0	0.0
RP11-293P20.4	464	0	30841902	0.0	0.0
RP11-543H23.1	3578	0	30841902	0.0	0.0
RP11-543H23.2	486	0	30841902	0.0	0.0
RNU2-30P	142	0	30841902	0.0	0.0
C10orf71-AS1	755	0	30841902	0.0	0.0
RP11-405A12.2	723	0	30841902	0.0	0.0
RP11-125O5.2	606	0	30841902	0.0	0.0
RP5-1160K1.8	584	0	30841902	0.0	0.0
RP11-445L6.3	430	0	30841902	0.0	0.0
RP11-293N14.1	866	0	30841902	0.0	0.0
AC006458.3	655	0	30841902	0.0	0.0
CTD-2015A6.2	637	0	30841902	0.0	0.0
RNU6-770P	106	0	30841902	0.0	0.0
RP11-314P15.2	534	0	30841902	0.0	0.0
RP11-252C15.1	1252	0	30841902	0.0	0.0
SPRR3	989	0	30841902	0.0	0.0
RNU6ATAC5P	127	0	30841902	0.0	0.0
RP11-625I7.1	574	0	30841902	0.0	0.0
AC022861.1	93	0	30841902	0.0	0.0
PFN3	531	0	30841902	0.0	0.0
MIR376A1	104	0	30841902	0.0	0.0
USP17L3	1594	0	30841902	0.0	0.0
AC128653.1	90	0	30841902	0.0	0.0
RP11-30L8.1	197	0	30841902	0.0	0.0
USP17L4	1594	0	30841902	0.0	0.0
CSF1R	4011	0	30841902	0.0	0.0
TRGJ2	51	0	30841902	0.0	0.0
TRGJ1	51	0	30841902	0.0	0.0
D86994.2	97	0	30841902	0.0	0.0
D86994.1	96	0	30841902	0.0	0.0
CCDC179	795	0	30841902	0.0	0.0
RP11-510I5.4	383	0	30841902	0.0	0.0
FAM159A	751	0	30841902	0.0	0.0
hsa-mir-150	835	0	30841902	0.0	0.0
TRGJP	62	0	30841902	0.0	0.0
ATXN8OS	1960	0	30841902	0.0	0.0
AC005215.1	92	0	30841902	0.0	0.0
RP1-102E24.8	1806	0	30841902	0.0	0.0
LINC01114	3755	0	30841902	0.0	0.0
LINC01115	1524	0	30841902	0.0	0.0
RP11-109J4.1	2326	0	30841902	0.0	0.0
RN7SL588P	288	0	30841902	0.0	0.0
LINC01111	1669	0	30841902	0.0	0.0
RNU6-528P	101	0	30841902	0.0	0.0
OR7A5	1106	0	30841902	0.0	0.0
AC004899.1	3861	0	30841902	0.0	0.0
CTD-2521M24.5	857	0	30841902	0.0	0.0
RP11-930O11.3	558	0	30841902	0.0	0.0
RP11-930O11.1	853	0	30841902	0.0	0.0
XX-DJ76P10__A.2	486	0	30841902	0.0	0.0
MIR4632	62	0	30841902	0.0	0.0
MIR4633	80	0	30841902	0.0	0.0
MIR4634	55	0	30841902	0.0	0.0
MIR4636	81	0	30841902	0.0	0.0
MIR4637	85	0	30841902	0.0	0.0
MIR3943	101	0	30841902	0.0	0.0
MIR3945	99	0	30841902	0.0	0.0
RNU6-855P	105	0	30841902	0.0	0.0
RP11-75L1.1	562	0	30841902	0.0	0.0
GCGR	2223	0	30841902	0.0	0.0
CYTH4	3422	0	30841902	0.0	0.0
RNU6-1040P	108	0	30841902	0.0	0.0
LINC00244	614	0	30841902	0.0	0.0
LINC00243	2054	0	30841902	0.0	0.0
RN7SL274P	269	0	30841902	0.0	0.0
AC012067.1	44	0	30841902	0.0	0.0
KCNQ1DN	1095	0	30841902	0.0	0.0
RNU6-361P	108	0	30841902	0.0	0.0
RP11-402P6.9	703	0	30841902	0.0	0.0
CTC-321K16.4	2144	0	30841902	0.0	0.0
TRBV6-8	343	0	30841902	0.0	0.0
TRBV6-9	346	0	30841902	0.0	0.0
TRBV6-4	367	0	30841902	0.0	0.0
TRBV6-5	412	0	30841902	0.0	0.0
TRBV6-6	390	0	30841902	0.0	0.0
TRBV6-7	346	0	30841902	0.0	0.0
DCN	10992	0	30841902	0.0	0.0
DCD	715	0	30841902	0.0	0.0
RNU6-254P	108	0	30841902	0.0	0.0
AC002477.1	91	0	30841902	0.0	0.0
RP1-34P24.3	1881	0	30841902	0.0	0.0
CDH20	4020	0	30841902	0.0	0.0
RP11-1018N14.4	587	0	30841902	0.0	0.0
FLRT2	33703	0	30841902	0.0	0.0
RP11-1018N14.2	2648	0	30841902	0.0	0.0
RP11-1018N14.3	652	0	30841902	0.0	0.0
AL512359.1	133	0	30841902	0.0	0.0
AL157931.1	144	0	30841902	0.0	0.0
RP11-160H12.2	1722	0	30841902	0.0	0.0
RP1-155D22.2	1640	0	30841902	0.0	0.0
RP1-155D22.1	450	0	30841902	0.0	0.0
RN7SL834P	285	0	30841902	0.0	0.0
LINC00939	6189	0	30841902	0.0	0.0
RN7SKP156	343	0	30841902	0.0	0.0
LINC00930	1545	0	30841902	0.0	0.0
LINC00934	2295	0	30841902	0.0	0.0
AC026700.1	92	0	30841902	0.0	0.0
RP11-78L16.1	662	0	30841902	0.0	0.0
AC109829.1	830	0	30841902	0.0	0.0
SLA	3618	0	30841902	0.0	0.0
PRAC1	388	0	30841902	0.0	0.0
RP3-453C12.14	710	0	30841902	0.0	0.0
RN7SL199P	282	0	30841902	0.0	0.0
MOS	1042	0	30841902	0.0	0.0
AC020951.1	2272	0	30841902	0.0	0.0
OR4C3	1061	0	30841902	0.0	0.0
CTD-2579N5.3	386	0	30841902	0.0	0.0
RP11-243M5.4	855	0	30841902	0.0	0.0
SH2D1A	2454	0	30841902	0.0	0.0
RP11-265F19.1	674	0	30841902	0.0	0.0
RN7SL442P	322	0	30841902	0.0	0.0
RP11-290L1.5	361	0	30841902	0.0	0.0
RP1-17K7.3	243	0	30841902	0.0	0.0
RP1-17K7.1	329	0	30841902	0.0	0.0
RP11-160E2.17	703	0	30841902	0.0	0.0
RP11-160E2.16	703	0	30841902	0.0	0.0
RN7SL343P	260	0	30841902	0.0	0.0
RP11-160E2.11	1487	0	30841902	0.0	0.0
RP11-160E2.19	758	0	30841902	0.0	0.0
RN7SL703P	301	0	30841902	0.0	0.0
AC098612.1	95	0	30841902	0.0	0.0
PDHA2	1457	0	30841902	0.0	0.0
RN7SL359P	288	0	30841902	0.0	0.0
RP11-298E9.6	394	0	30841902	0.0	0.0
RP11-298E9.5	600	0	30841902	0.0	0.0
KDF1	1797	0	30841902	0.0	0.0
RN7SL71P	294	0	30841902	0.0	0.0
RFPL4B	1903	0	30841902	0.0	0.0
CTD-3064H18.4	3269	0	30841902	0.0	0.0
PLCH1-AS1	1310	0	30841902	0.0	0.0
CTD-3064H18.2	561	0	30841902	0.0	0.0
RN7SL634P	291	0	30841902	0.0	0.0
RNU6ATAC6P	127	0	30841902	0.0	0.0
AC152005.1	53	0	30841902	0.0	0.0
AC113618.1	555	0	30841902	0.0	0.0
CTD-2535I10.1	447	0	30841902	0.0	0.0
RP11-111D3.2	773	0	30841902	0.0	0.0
SEL1L2	2251	0	30841902	0.0	0.0
LYPD4	2167	0	30841902	0.0	0.0
LYPD2	597	0	30841902	0.0	0.0
RNU6-1167P	95	0	30841902	0.0	0.0
LYPD8	436	0	30841902	0.0	0.0
RN7SL769P	298	0	30841902	0.0	0.0
ANKRD30B	4395	0	30841902	0.0	0.0
RGS1	1980	0	30841902	0.0	0.0
RGS8	5941	0	30841902	0.0	0.0
RP11-103C3.1	809	0	30841902	0.0	0.0
AL021398.1	94	0	30841902	0.0	0.0
AC073320.1	102	0	30841902	0.0	0.0
RP11-410C4.4	392	0	30841902	0.0	0.0
RNU6-1058P	91	0	30841902	0.0	0.0
RN7SL264P	311	0	30841902	0.0	0.0
RNU6-909P	108	0	30841902	0.0	0.0
RNU6-1198P	68	0	30841902	0.0	0.0
AC073316.2	421	0	30841902	0.0	0.0
CTD-2061E19.6	648	0	30841902	0.0	0.0
RN7SL169P	292	0	30841902	0.0	0.0
RP11-457D20.2	1027	0	30841902	0.0	0.0
RP11-1085N6.4	809	0	30841902	0.0	0.0
RP11-1085N6.5	1680	0	30841902	0.0	0.0
RNA5SP249	100	0	30841902	0.0	0.0
AC011625.1	529	0	30841902	0.0	0.0
CTD-2013M15.1	565	0	30841902	0.0	0.0
RP11-797E24.1	1040	0	30841902	0.0	0.0
RP11-797E24.3	816	0	30841902	0.0	0.0
RNA5SP369	109	0	30841902	0.0	0.0
CD28	4889	0	30841902	0.0	0.0
RP11-326N17.2	2128	0	30841902	0.0	0.0
RNU1-73P	165	0	30841902	0.0	0.0
RN7SL796P	280	0	30841902	0.0	0.0
RP11-195M16.3	1890	0	30841902	0.0	0.0
RP11-195M16.1	452	0	30841902	0.0	0.0
AC009987.1	73	0	30841902	0.0	0.0
PSG8	2275	0	30841902	0.0	0.0
PSG6	3770	0	30841902	0.0	0.0
PSG7	4102	0	30841902	0.0	0.0
PSG5	3606	0	30841902	0.0	0.0
PSG2	1544	0	30841902	0.0	0.0
PSG3	1968	0	30841902	0.0	0.0
PSG1	2982	0	30841902	0.0	0.0
MIR5708	86	0	30841902	0.0	0.0
RNU2-19P	85	0	30841902	0.0	0.0
PCDHB3	3356	0	30841902	0.0	0.0
RNU6-317P	108	0	30841902	0.0	0.0
RP4-587D13.2	722	0	30841902	0.0	0.0
RP4-587D13.1	774	0	30841902	0.0	0.0
TRIM36-IT1	882	0	30841902	0.0	0.0
AC009965.2	575	0	30841902	0.0	0.0
RP11-605B16.1	682	0	30841902	0.0	0.0
RP11-320P7.2	581	0	30841902	0.0	0.0
GOLGA8F	5255	0	30841902	0.0	0.0
RNU6-601P	108	0	30841902	0.0	0.0
RP11-307O13.1	2244	0	30841902	0.0	0.0
MIR523	88	0	30841902	0.0	0.0
MIR522	88	0	30841902	0.0	0.0
MIR525	86	0	30841902	0.0	0.0
MIR524	88	0	30841902	0.0	0.0
AC011343.1	5610	0	30841902	0.0	0.0
OR4F29	996	0	30841902	0.0	0.0
RP5-991B18.1	644	0	30841902	0.0	0.0
CTD-2170G1.2	1267	0	30841902	0.0	0.0
OR4F21	996	0	30841902	0.0	0.0
TRBC2	762	0	30841902	0.0	0.0
AMMECR1-IT1	563	0	30841902	0.0	0.0
RNU6-109P	108	0	30841902	0.0	0.0
CT45A2	1396	0	30841902	0.0	0.0
HIST1H1T	719	0	30841902	0.0	0.0
OR8B2	969	0	30841902	0.0	0.0
OR8B3	988	0	30841902	0.0	0.0
CTRB1	865	0	30841902	0.0	0.0
RNU6-1251P	108	0	30841902	0.0	0.0
OR8B4	991	0	30841902	0.0	0.0
RP3-400B16.3	268	0	30841902	0.0	0.0
OR8B8	1034	0	30841902	0.0	0.0
HIST1H1A	649	0	30841902	0.0	0.0
JRKL-AS1	430	0	30841902	0.0	0.0
RP11-62C3.6	336	0	30841902	0.0	0.0
RNU6-154P	107	0	30841902	0.0	0.0
RP11-99A1.2	1102	0	30841902	0.0	0.0
AC012305.1	74	0	30841902	0.0	0.0
AC005609.1	2885	0	30841902	0.0	0.0
RP11-488I20.9	2976	0	30841902	0.0	0.0
RP13-212L9.1	743	0	30841902	0.0	0.0
DEFA1B	563	0	30841902	0.0	0.0
AC004878.8	282	0	30841902	0.0	0.0
BCL2L14	2505	0	30841902	0.0	0.0
BCL2L10	1321	0	30841902	0.0	0.0
RNU2-48P	192	0	30841902	0.0	0.0
RP11-488I20.8	1267	0	30841902	0.0	0.0
AC108137.1	80	0	30841902	0.0	0.0
FAM27L	684	0	30841902	0.0	0.0
HSD11B1	1518	0	30841902	0.0	0.0
AC124057.5	406	0	30841902	0.0	0.0
RP11-35J1.2	629	0	30841902	0.0	0.0
RP11-35J1.1	573	0	30841902	0.0	0.0
ERVH-1	643	0	30841902	0.0	0.0
RP11-2L8.1	563	0	30841902	0.0	0.0
LL22NC03-N95F10.1	599	0	30841902	0.0	0.0
RP3-332B22.1	2058	0	30841902	0.0	0.0
MIR635	99	0	30841902	0.0	0.0
RP11-563N6.6	275	0	30841902	0.0	0.0
IGHV1-2	419	0	30841902	0.0	0.0
RP11-89M20.2	390	0	30841902	0.0	0.0
FREM2-AS1	467	0	30841902	0.0	0.0
RP13-463N16.6	699	0	30841902	0.0	0.0
IFNW1	1933	0	30841902	0.0	0.0
LHX5	2944	0	30841902	0.0	0.0
MAMDC2-AS1	5499	0	30841902	0.0	0.0
LINC00322	702	0	30841902	0.0	0.0
RP11-361I14.2	575	0	30841902	0.0	0.0
ISX-AS1	204	0	30841902	0.0	0.0
AC020956.3	2267	0	30841902	0.0	0.0
RP11-383G10.5	688	0	30841902	0.0	0.0
SLC38A8	1318	0	30841902	0.0	0.0
RP11-820I16.1	381	0	30841902	0.0	0.0
RP11-820I16.3	530	0	30841902	0.0	0.0
RP4-644L1.2	1671	0	30841902	0.0	0.0
MIR3945HG	990	0	30841902	0.0	0.0
RNU6-406P	108	0	30841902	0.0	0.0
RP5-898I4.1	3694	0	30841902	0.0	0.0
RP11-20B7.1	786	0	30841902	0.0	0.0
AP000560.1	112	0	30841902	0.0	0.0
MIR325HG	1215	0	30841902	0.0	0.0
CTD-2541M15.3	1596	0	30841902	0.0	0.0
CTD-2024I7.13	2483	0	30841902	0.0	0.0
RNA5SP178	129	0	30841902	0.0	0.0
RNA5SP179	122	0	30841902	0.0	0.0
CTD-2024I7.18	337	0	30841902	0.0	0.0
RNA5SP175	120	0	30841902	0.0	0.0
RNA5SP176	111	0	30841902	0.0	0.0
RNA5SP177	108	0	30841902	0.0	0.0
RNA5SP170	102	0	30841902	0.0	0.0
RNA5SP171	116	0	30841902	0.0	0.0
RNA5SP173	137	0	30841902	0.0	0.0
RNU6-203P	105	0	30841902	0.0	0.0
RP11-61O1.2	376	0	30841902	0.0	0.0
RNU6-700P	108	0	30841902	0.0	0.0
RP11-133F8.2	738	0	30841902	0.0	0.0
RNU6-581P	106	0	30841902	0.0	0.0
AC009134.1	446	0	30841902	0.0	0.0
AC004870.4	1236	0	30841902	0.0	0.0
AC004870.3	436	0	30841902	0.0	0.0
RNU2-53P	148	0	30841902	0.0	0.0
RN7SL412P	297	0	30841902	0.0	0.0
SNORD115-41	83	0	30841902	0.0	0.0
CTD-2298J14.2	532	0	30841902	0.0	0.0
RP11-385N23.1	717	0	30841902	0.0	0.0
RNU6-635P	103	0	30841902	0.0	0.0
AP003471.2	81	0	30841902	0.0	0.0
RNU1-117P	159	0	30841902	0.0	0.0
AC116165.1	84	0	30841902	0.0	0.0
RP11-168L22.2	394	0	30841902	0.0	0.0
RP11-337L12.1	741	0	30841902	0.0	0.0
RP11-575B7.3	686	0	30841902	0.0	0.0
RP11-25E2.1	1540	0	30841902	0.0	0.0
MPO	3227	0	30841902	0.0	0.0
AC008074.4	575	0	30841902	0.0	0.0
ERG	5405	0	30841902	0.0	0.0
ZNF491	2474	0	30841902	0.0	0.0
RN7SL240P	294	0	30841902	0.0	0.0
RP11-519G16.2	294	0	30841902	0.0	0.0
RP11-310J24.3	632	0	30841902	0.0	0.0
MTRNR2L7	1536	0	30841902	0.0	0.0
MTRNR2L6	1448	0	30841902	0.0	0.0
MTRNR2L5	740	0	30841902	0.0	0.0
RNU6-380P	108	0	30841902	0.0	0.0
NLGN4Y	886	0	30841902	0.0	0.0
NLGN4X	6730	0	30841902	0.0	0.0
NCR1	1636	0	30841902	0.0	0.0
RNU6-759P	104	0	30841902	0.0	0.0
AOAH	2571	0	30841902	0.0	0.0
RP11-528N21.1	719	0	30841902	0.0	0.0
AC092745.1	102	0	30841902	0.0	0.0
RNU6-286P	108	0	30841902	0.0	0.0
RNU6-1147P	108	0	30841902	0.0	0.0
UBXN10	5573	0	30841902	0.0	0.0
RNU6-829P	113	0	30841902	0.0	0.0
RP11-600L4.1	369	0	30841902	0.0	0.0
RP11-575F12.2	508	0	30841902	0.0	0.0
RP11-575F12.3	2934	0	30841902	0.0	0.0
RP11-575F12.1	1368	0	30841902	0.0	0.0
RP5-827L5.1	393	0	30841902	0.0	0.0
MIR4788	81	0	30841902	0.0	0.0
RP5-827L5.2	502	0	30841902	0.0	0.0
RP11-323H21.3	832	0	30841902	0.0	0.0
SFTA1P	697	0	30841902	0.0	0.0
IZUMO1R	809	0	30841902	0.0	0.0
RP11-544P1.3	2986	0	30841902	0.0	0.0
AC108066.1	599	0	30841902	0.0	0.0
SNORD123	71	0	30841902	0.0	0.0
SNORD126	78	0	30841902	0.0	0.0
UPP2-IT1	359	0	30841902	0.0	0.0
RP11-497D6.5	2146	0	30841902	0.0	0.0
RP11-497D6.3	458	0	30841902	0.0	0.0
NOBOX	2086	0	30841902	0.0	0.0
RN7SL494P	302	0	30841902	0.0	0.0
RP11-463P17.1	603	0	30841902	0.0	0.0
RP11-463P17.3	229	0	30841902	0.0	0.0
IBSP	1553	0	30841902	0.0	0.0
RP5-860F19.8	1869	0	30841902	0.0	0.0
RN7SL305P	284	0	30841902	0.0	0.0
LINC01327	539	0	30841902	0.0	0.0
LINC01324	842	0	30841902	0.0	0.0
LINC01323	580	0	30841902	0.0	0.0
LINC01322	1680	0	30841902	0.0	0.0
LINC01320	2556	0	30841902	0.0	0.0
OR5B3	947	0	30841902	0.0	0.0
DLGAP1-AS3	1261	0	30841902	0.0	0.0
AC062020.2	803	0	30841902	0.0	0.0
DLGAP1-AS5	2597	0	30841902	0.0	0.0
AC062020.1	587	0	30841902	0.0	0.0
RP11-6J21.2	1144	0	30841902	0.0	0.0
AC006926.1	97	0	30841902	0.0	0.0
RP5-978I12.1	1670	0	30841902	0.0	0.0
RP11-1049H7.2	414	0	30841902	0.0	0.0
CTC-558O19.1	529	0	30841902	0.0	0.0
RP11-473J6.1	786	0	30841902	0.0	0.0
RNU7-62P	63	0	30841902	0.0	0.0
RP11-49O14.3	426	0	30841902	0.0	0.0
RP11-650J17.2	430	0	30841902	0.0	0.0
RP11-650J17.1	1179	0	30841902	0.0	0.0
AC104637.1	87	0	30841902	0.0	0.0
RNU6-1235P	108	0	30841902	0.0	0.0
AC002979.1	101	0	30841902	0.0	0.0
TTC39A-AS1	1226	0	30841902	0.0	0.0
AC108519.1	67	0	30841902	0.0	0.0
AL031666.1	69	0	30841902	0.0	0.0
DAW1	2490	0	30841902	0.0	0.0
OR4D1	1025	0	30841902	0.0	0.0
OR4D2	925	0	30841902	0.0	0.0
RP11-449P1.1	426	0	30841902	0.0	0.0
OR4D5	1096	0	30841902	0.0	0.0
OR4D6	1055	0	30841902	0.0	0.0
RP11-1038A11.2	1728	0	30841902	0.0	0.0
RP11-1038A11.3	1610	0	30841902	0.0	0.0
RP11-1038A11.1	1410	0	30841902	0.0	0.0
F13B	2229	0	30841902	0.0	0.0
KRTAP4-16P	709	0	30841902	0.0	0.0
RP11-348J24.2	2962	0	30841902	0.0	0.0
RP11-348J24.1	280	0	30841902	0.0	0.0
AL356479.1	89	0	30841902	0.0	0.0
IGLL1	904	0	30841902	0.0	0.0
IGLL5	1338	0	30841902	0.0	0.0
RP11-592N21.2	701	0	30841902	0.0	0.0
MIR663B	116	0	30841902	0.0	0.0
RASGRF2-AS1	1171	0	30841902	0.0	0.0
RN7SL341P	298	0	30841902	0.0	0.0
FUT5	1994	0	30841902	0.0	0.0
PAGE1	671	0	30841902	0.0	0.0
AC007241.1	96	0	30841902	0.0	0.0
RP11-411K7.1	3108	0	30841902	0.0	0.0
RNU6-950P	108	0	30841902	0.0	0.0
ATP10A	7137	0	30841902	0.0	0.0
RN7SL531P	280	0	30841902	0.0	0.0
RNU4-33P	86	0	30841902	0.0	0.0
RP11-149F8.5	350	0	30841902	0.0	0.0
RN7SL181P	277	0	30841902	0.0	0.0
AC195454.1	960	0	30841902	0.0	0.0
DAPL1	1513	0	30841902	0.0	0.0
CTC-297N7.7	1216	0	30841902	0.0	0.0
RNU6-1046P	108	0	30841902	0.0	0.0
AF212831.2	381	0	30841902	0.0	0.0
RN7SL10P	301	0	30841902	0.0	0.0
PRTN3	1151	0	30841902	0.0	0.0
CTSE	2237	0	30841902	0.0	0.0
RP5-998N21.10	702	0	30841902	0.0	0.0
AL137118.1	69	0	30841902	0.0	0.0
RP3-414A15.10	921	0	30841902	0.0	0.0
RP3-414A15.11	939	0	30841902	0.0	0.0
RNU6-1282P	97	0	30841902	0.0	0.0
RP11-705O24.1	2390	0	30841902	0.0	0.0
AC011416.1	64	0	30841902	0.0	0.0
RP11-308N19.3	599	0	30841902	0.0	0.0
RP11-308N19.1	1693	0	30841902	0.0	0.0
ROR1-AS1	3553	0	30841902	0.0	0.0
AC107399.2	742	0	30841902	0.0	0.0
CTC-218H9.1	474	0	30841902	0.0	0.0
IGHD3OR15-3B	32	0	30841902	0.0	0.0
IGHD3OR15-3A	32	0	30841902	0.0	0.0
RP11-655G22.1	675	0	30841902	0.0	0.0
RP11-413B19.2	1280	0	30841902	0.0	0.0
RP11-344A5.1	507	0	30841902	0.0	0.0
RP11-417J8.6	6853	0	30841902	0.0	0.0
RP11-417J8.3	741	0	30841902	0.0	0.0
RP11-417J8.2	366	0	30841902	0.0	0.0
RP11-417J8.1	968	0	30841902	0.0	0.0
TTLL10-AS1	3534	0	30841902	0.0	0.0
CTD-2626G11.2	8329	0	30841902	0.0	0.0
RP11-541G9.1	575	0	30841902	0.0	0.0
RP11-541G9.2	579	0	30841902	0.0	0.0
CTD-2349P21.7	201	0	30841902	0.0	0.0
CPXM2	3910	0	30841902	0.0	0.0
PENK	2499	0	30841902	0.0	0.0
MIR5689HG	660	0	30841902	0.0	0.0
RP4-777L9.3	366	0	30841902	0.0	0.0
AC108462.1	852	0	30841902	0.0	0.0
RP11-941H19.3	448	0	30841902	0.0	0.0
TNR-IT1	632	0	30841902	0.0	0.0
AC009518.4	1609	0	30841902	0.0	0.0
XXyac-YX60D10.1	801	0	30841902	0.0	0.0
PNOC	1346	0	30841902	0.0	0.0
RNU6-724P	106	0	30841902	0.0	0.0
AL133318.1	187	0	30841902	0.0	0.0
MIR219-1	111	0	30841902	0.0	0.0
RP1-249H1.2	377	0	30841902	0.0	0.0
AC143336.1	102	0	30841902	0.0	0.0
RNU6-197P	101	0	30841902	0.0	0.0
RP3-445N2.1	331	0	30841902	0.0	0.0
RP11-24D15.1	402	0	30841902	0.0	0.0
RP11-455B3.1	707	0	30841902	0.0	0.0
OTOP1	1870	0	30841902	0.0	0.0
OTOP3	2370	0	30841902	0.0	0.0
RNU4-7P	142	0	30841902	0.0	0.0
AP000318.1	65	0	30841902	0.0	0.0
OR14J1	967	0	30841902	0.0	0.0
RP11-191F9.3	312	0	30841902	0.0	0.0
RP11-191F9.2	235	0	30841902	0.0	0.0
RP11-191F9.4	307	0	30841902	0.0	0.0
RP11-353N14.4	1542	0	30841902	0.0	0.0
RP11-353N14.3	326	0	30841902	0.0	0.0
RP11-353N14.1	609	0	30841902	0.0	0.0
CTD-3007L5.1	495	0	30841902	0.0	0.0
RNU6-619P	109	0	30841902	0.0	0.0
RNU6-135P	102	0	30841902	0.0	0.0
APCDD1L	3430	0	30841902	0.0	0.0
PNLIP	1496	0	30841902	0.0	0.0
RP13-631K18.5	552	0	30841902	0.0	0.0
RP13-631K18.2	3310	0	30841902	0.0	0.0
RP13-631K18.3	901	0	30841902	0.0	0.0
RP13-379O24.2	2189	0	30841902	0.0	0.0
RP13-379O24.3	726	0	30841902	0.0	0.0
AC067742.1	84	0	30841902	0.0	0.0
AC020626.1	95	0	30841902	0.0	0.0
AL512640.1	73	0	30841902	0.0	0.0
AC011513.4	569	0	30841902	0.0	0.0
AC011513.3	581	0	30841902	0.0	0.0
LY9	3447	0	30841902	0.0	0.0
RP11-286M16.1	387	0	30841902	0.0	0.0
RP11-266O8.1	3341	0	30841902	0.0	0.0
RP4-594L9.2	392	0	30841902	0.0	0.0
AC008498.1	226	0	30841902	0.0	0.0
RP11-436F23.1	552	0	30841902	0.0	0.0
MIR1253	106	0	30841902	0.0	0.0
RP11-702L15.4	393	0	30841902	0.0	0.0
RNU6-445P	108	0	30841902	0.0	0.0
RP11-457I16.2	538	0	30841902	0.0	0.0
SVOPL	2052	0	30841902	0.0	0.0
RP4-545C24.1	1627	0	30841902	0.0	0.0
RNU6-550P	102	0	30841902	0.0	0.0
RP5-1103B4.3	614	0	30841902	0.0	0.0
PLAC9	1070	0	30841902	0.0	0.0
RP11-697M17.2	492	0	30841902	0.0	0.0
PRSS33	2118	0	30841902	0.0	0.0
PRSS37	1228	0	30841902	0.0	0.0
RP11-407N8.5	434	0	30841902	0.0	0.0
RP11-356M6.1	550	0	30841902	0.0	0.0
PRSS38	1272	0	30841902	0.0	0.0
AC108683.1	80	0	30841902	0.0	0.0
AL583842.3	84	0	30841902	0.0	0.0
RP11-736P16.1	415	0	30841902	0.0	0.0
MIR1272	130	0	30841902	0.0	0.0
RP11-519C12.1	542	0	30841902	0.0	0.0
RP11-115C10.1	410	0	30841902	0.0	0.0
RP5-1114G22.2	777	0	30841902	0.0	0.0
RNU6-790P	106	0	30841902	0.0	0.0
RP5-865N13.1	2243	0	30841902	0.0	0.0
AC138304.1	102	0	30841902	0.0	0.0
RP5-865N13.2	821	0	30841902	0.0	0.0
TP63	6541	0	30841902	0.0	0.0
RP11-254I22.2	408	0	30841902	0.0	0.0
AC023513.1	123	0	30841902	0.0	0.0
IGHV3OR16-8	351	0	30841902	0.0	0.0
RP11-689C9.1	660	0	30841902	0.0	0.0
CRHBP	2120	0	30841902	0.0	0.0
CTC-465D4.1	638	0	30841902	0.0	0.0
RP11-58O9.2	1737	0	30841902	0.0	0.0
RP11-354P11.8	362	0	30841902	0.0	0.0
CTB-37A13.1	285	0	30841902	0.0	0.0
AC092635.1	457	0	30841902	0.0	0.0
RP3-443C4.2	260	0	30841902	0.0	0.0
RN7SL515P	297	0	30841902	0.0	0.0
RP11-308B5.2	942	0	30841902	0.0	0.0
C9orf62	1927	0	30841902	0.0	0.0
GRIN2A	14810	0	30841902	0.0	0.0
RNU7-194P	64	0	30841902	0.0	0.0
RP11-511B23.1	1255	0	30841902	0.0	0.0
CTC-774J1.1	2802	0	30841902	0.0	0.0
RP4-782L23.2	769	0	30841902	0.0	0.0
RP4-697K14.3	378	0	30841902	0.0	0.0
DPYD-AS1	538	0	30841902	0.0	0.0
DPYD-AS2	791	0	30841902	0.0	0.0
AL512638.1	94	0	30841902	0.0	0.0
RP11-342C24.8	1214	0	30841902	0.0	0.0
CTB-133G6.2	366	0	30841902	0.0	0.0
RP11-744N12.3	2260	0	30841902	0.0	0.0
RNU6-1331P	107	0	30841902	0.0	0.0
CTD-2373H9.3	2890	0	30841902	0.0	0.0
CTD-3073N11.9	432	0	30841902	0.0	0.0
MT1M	832	0	30841902	0.0	0.0
